,lat,lon
0,45.0725,7.592499
1,45.072222,7.592777
2,45.0725,7.592499
3,45.0725,7.592499
4,45.0725,7.592499
5,45.0725,7.592499
6,45.0725,7.592499
7,45.0725,7.592499
8,45.0725,7.592499
9,45.0725,7.592499
10,45.0725,7.592499
11,45.0725,7.592499
12,45.0725,7.592499
13,45.0725,7.592499
14,45.0725,7.592499
15,45.0725,7.592499
16,45.0725,7.592499
17,45.107363,7.692618
18,45.073422,7.683375
19,45.064185,7.696856
20,45.075555,7.588055
21,45.075555,7.588055
22,45.074444,7.595833
23,45.074444,7.595833
24,45.074444,7.595833
25,45.074444,7.595833
26,45.074444,7.595833
27,45.074444,7.595833
28,45.072777,7.592777
29,45.0725,7.592499
30,45.0725,7.592499
31,45.0725,7.592499
32,45.0725,7.592499
33,45.0725,7.592499
34,45.0725,7.592499
35,45.0725,7.592499
36,45.0725,7.593055
37,45.072222,7.593055
38,45.072222,7.593055
39,45.072222,7.593055
40,45.072222,7.593055
41,45.072222,7.593055
42,45.072222,7.592777
43,45.072222,7.592777
44,45.072222,7.592777
45,45.072222,7.592777
46,45.072222,7.592777
47,45.072222,7.592777
48,45.072222,7.592777
49,45.072222,7.592777
50,45.072222,7.592777
51,45.072222,7.592777
52,45.0725,7.592777
53,45.0725,7.593055
54,45.072222,7.592777
55,45.0725,7.592499
56,45.0725,7.592499
57,45.0725,7.592499
58,45.0725,7.592499
59,45.0725,7.592499
60,45.0725,7.592499
61,45.073055,7.593055
62,45.0725,7.592499
63,45.0725,7.592499
64,45.0725,7.592499
65,45.0725,7.592499
66,45.0725,7.592499
67,45.0725,7.592499
68,45.0725,7.592499
69,45.0725,7.592499
70,45.0725,7.592499
71,45.0725,7.592499
72,45.0725,7.592499
73,45.0725,7.592499
74,45.0725,7.592499
75,45.0725,7.592499
76,45.0725,7.592499
77,45.0725,7.592499
78,45.0725,7.592499
79,45.0725,7.592499
80,45.0725,7.592499
81,45.0725,7.592499
82,45.071666,7.592777
83,45.072222,7.593055
84,45.071666,7.592777
85,45.071666,7.592777
86,45.0725,7.592499
87,45.0725,7.592499
88,45.072222,7.593055
89,45.072222,7.593055
90,45.072222,7.593055
91,45.072222,7.593055
92,45.072222,7.593055
93,45.072222,7.593055
94,45.072222,7.593055
95,45.072222,7.593055
96,45.072222,7.593055
97,45.072222,7.593055
98,45.072222,7.593055
99,45.072222,7.593055
100,45.0725,7.592499
101,45.0725,7.592499
102,45.0725,7.592499
103,45.0725,7.592499
104,45.0725,7.592499
105,45.0725,7.592499
106,45.0725,7.592499
107,45.0725,7.592499
108,45.0725,7.592499
109,45.0725,7.592499
110,45.0725,7.592499
111,45.0725,7.592499
112,45.0725,7.592499
113,45.0725,7.592499
114,45.0725,7.592499
115,45.0725,7.592499
116,45.072777,7.593055
117,45.072777,7.593055
118,45.072777,7.593055
119,45.072777,7.593055
120,45.0725,7.593055
121,45.0725,7.593055
122,45.0725,7.593055
123,45.0725,7.593055
124,45.0725,7.593055
125,45.0725,7.593055
126,45.0725,7.593055
127,45.0725,7.593055
128,45.0725,7.592499
129,45.0725,7.592499
130,45.0725,7.592499
131,45.0725,7.592499
132,45.0725,7.592499
133,45.0725,7.592499
134,45.0725,7.592499
135,45.0725,7.592499
136,45.0725,7.592499
137,45.0725,7.592499
138,45.072543,7.68278
139,45.044252,7.674752
140,45.055462,7.672265
141,45.055462,7.672265
142,45.064669,7.697808
143,45.071687,7.688994
144,45.071687,7.688994
145,45.071687,7.688994
146,45.071687,7.688994
147,45.071687,7.688994
148,45.071687,7.688994
149,45.071687,7.688994
150,45.097639,7.720234
151,45.072222,7.592777
152,45.072222,7.592777
153,45.0725,7.592499
154,45.0725,7.592499
155,45.0725,7.592499
156,45.0725,7.592499
157,45.0725,7.592499
158,45.107363,7.692618
159,45.077416,7.668958
160,45.069472,7.659822
161,45.075555,7.588055
162,45.075555,7.588055
163,45.074444,7.595833
164,45.072777,7.592777
165,45.072222,7.593055
166,45.072222,7.592777
167,45.072222,7.592777
168,45.0725,7.592499
169,45.0725,7.592499
170,45.0725,7.592499
171,45.0725,7.592499
172,45.0725,7.592499
173,45.0725,7.592499
174,45.0725,7.592499
175,45.0725,7.592499
176,45.072777,7.593055
177,45.0725,7.593055
178,45.0725,7.592499
179,45.0725,7.592499
180,45.024422,7.636586
181,45.071687,7.688994
182,45.097639,7.720234
183,45.0725,7.592499
184,45.069972,7.658416
185,45.070388,7.65743
186,45.0725,7.592499
187,45.072222,7.592777
188,45.0725,7.592499
189,45.072222,7.593055
190,45.075555,7.588055
191,45.075555,7.588055
192,45.024416,7.636388
193,45.070913,7.687202
194,45.070819,7.687038
195,45.064555,7.645238
196,45.068055,7.658791
