,lat,lon
251,45.067577,7.65835
252,45.068802,7.659238
253,45.073669,7.619266
254,45.073363,7.619269
255,45.069838,7.658486
256,45.070372,7.657552
257,45.070075,7.658344
258,45.070508,7.657116
259,45.069813,7.658722
260,45.070091,7.657877
261,45.070061,7.657994
262,45.070422,7.657402
263,45.070508,7.657116
264,45.070422,7.657402
265,45.070369,7.6578
266,45.070372,7.657552
267,45.070369,7.658083
268,45.069813,7.658722
269,45.071919,7.66728
270,45.072494,7.667252
271,45.071677,7.666755
272,45.071472,7.66683
273,45.072136,7.66748
274,45.072344,7.66755
275,45.071919,7.666797
276,45.071727,7.666722
277,45.071922,7.666797
278,45.071663,7.666575
279,45.072088,7.66705
280,45.017325,7.757747
281,45.1004,7.670083
282,45.070347,7.657405
283,45.070144,7.657511
284,45.070205,7.65798
285,45.070197,7.657877
286,45.070166,7.657994
287,45.070411,7.657277
288,45.070172,7.657997
289,45.069605,7.658936
290,45.070411,7.657277
291,45.070144,7.657511
292,45.004394,7.685397
293,45.070091,7.657808
294,45.069927,7.658397
295,45.070222,7.657647
296,45.070244,7.657658
297,45.07035,7.657211
298,45.070222,7.657647
299,45.070091,7.657808
300,45.069794,7.658694
301,45.069888,7.658541
302,45.069888,7.658541
