,lat,lon
227,45.075711,7.672416
228,45.06758,7.680559
229,45.068595,7.684121
230,45.064518,7.697296
231,45.059972,7.697341
232,45.104136,7.631575
233,45.006661,7.668283
234,45.098511,7.735816
235,45.076217,7.640798
236,45.076217,7.640798
237,45.076217,7.640798
238,45.076217,7.640798
239,45.032311,7.715309
240,45.034444,7.631666
241,45.034166,7.633055
242,45.034166,7.633055
243,45.033888,7.633055
244,45.099108,7.722208
245,45.06858,7.684035
246,45.059972,7.697341
247,45.068565,7.683072
248,45.053105,7.684607
249,45.034166,7.633055
250,45.072108,7.680211
251,45.143773,7.749963
