lat,lng,cluster_id,[photos_per_coordinates],[photos_per_cluster],cultural,turist_attr,cadastre,Palaces,Miscellaneous,Food,Facilities,Natural_views,Animals,Shopping,Transportation,Urbanscape,Exhibits,Religion,Residence,Entertainment,People
45.0579952662,7.6350170672,14.0,44,937,35.196011967548245,390.55212475217286,162.00502442684387,20.888222380261873,64.18797773861861,275.6081812682957,17.533351233781513,225.5893451168334,164.8995320402573,79.74793151632892,61.36887053025306,68.70666742918296,4.449433521285013,9.858356066001356,14.013101498739962,622.8814374491942,26.809856128944716
45.0380052004,7.6434803009,14.0,26,937,35.196011967548245,390.55212475217286,162.00502442684387,20.888222380261873,64.18797773861861,275.6081812682957,17.533351233781513,225.5893451168334,164.8995320402573,79.74793151632892,61.36887053025306,68.70666742918296,4.449433521285013,9.858356066001356,14.013101498739962,622.8814374491942,26.809856128944716
45.046549,7.6373134,14.0,17,937,35.196011967548245,390.55212475217286,162.00502442684387,20.888222380261873,64.18797773861861,275.6081812682957,17.533351233781513,225.5893451168334,164.8995320402573,79.74793151632892,61.36887053025306,68.70666742918296,4.449433521285013,9.858356066001356,14.013101498739962,622.8814374491942,26.809856128944716
45.057820323,7.6347771272,14.0,85,937,35.196011967548245,390.55212475217286,162.00502442684387,20.888222380261873,64.18797773861861,275.6081812682957,17.533351233781513,225.5893451168334,164.8995320402573,79.74793151632892,61.36887053025306,68.70666742918296,4.449433521285013,9.858356066001356,14.013101498739962,622.8814374491942,26.809856128944716
45.06199,7.68795,13.0,136,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.0571404,7.68467,13.0,78,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.0579369501,7.6845847754,13.0,126,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.064067509,7.696627748,13.0,581,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.05215,7.67614,13.0,536,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.04942,7.6805,13.0,99,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.064079269,7.696416378,13.0,669,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.047646351,7.6829989722,13.0,52,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.0542686946,7.6855427731,13.0,637,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.0584558,7.6825035,13.0,25,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.05851,7.68055,13.0,3,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
45.0655097581,7.6938383563,13.0,2,9273,3489.1045225276944,8526.63102984089,5863.604273713585,2421.7322947792777,1786.8959224163546,2656.2488352346068,763.8987829598302,1717.9770755142447,672.9788127196028,2381.27767207859,1060.5943068557167,1963.5342761458207,282.0168323039735,785.3553954444433,635.6158040222325,849.5007629461004,155.2297092011458
