,lat,lng,label
0,45.051847,7.601906,0
1,45.051847,7.601906,0
2,45.051847,7.601906,0
3,45.051847,7.601906,0
4,45.051847,7.601906,0
5,45.051847,7.601906,0
6,45.051847,7.601906,0
7,45.051847,7.601906,0
8,45.051847,7.601906,0
9,45.051847,7.601906,0
10,45.051847,7.601906,0
11,45.051847,7.601906,0
12,45.051847,7.601906,0
13,45.051847,7.601906,0
14,45.051847,7.601906,0
15,45.051847,7.601906,0
16,45.051847,7.601906,0
17,45.051847,7.601906,0
18,45.051847,7.601906,0
19,45.023242,7.610532,0
20,45.060244,7.607967,0
21,45.011666,7.613888,0
22,45.057099,7.609566,0
23,45.031002,7.61213,0
24,45.031002,7.61213,0
25,45.057243,7.609738,0
26,45.057243,7.609738,0
27,45.057243,7.609738,0
28,45.057243,7.609738,0
29,45.031769,7.612777,0
30,45.060032,7.611122,0
31,45.060032,7.611122,0
32,45.030946,7.614222,0
33,45.031234,7.614394,0
34,45.031158,7.614437,0
35,45.030855,7.614555,0
36,45.031173,7.614576,0
37,45.030976,7.614812,0
38,45.030681,7.614941,0
39,45.030681,7.615016,0
40,45.065819,7.612047,0
41,45.065625,7.612138,0
42,45.065777,7.612188,0
43,45.030597,7.615766,0
44,45.065861,7.612511,0
45,45.065911,7.612525,0
46,45.015021,7.617795,0
47,45.070258,7.6126,0
48,45.032182,7.616356,0
49,45.032182,7.616356,0
50,45.056733,7.61443,0
51,45.02996,7.617172,0
52,45.032007,7.617075,0
53,45.054649,7.61491,0
54,45.054649,7.61491,0
55,45.054649,7.61491,0
56,45.054649,7.61491,0
57,45.054649,7.61491,0
58,45.054649,7.61491,0
59,45.054649,7.61491,0
60,45.054649,7.61491,0
61,45.054649,7.61491,0
62,45.054649,7.61491,0
63,45.054649,7.61491,0
64,45.054649,7.61491,0
65,45.054649,7.61491,0
66,45.054649,7.61491,0
67,45.054649,7.61491,0
68,45.054649,7.61491,0
69,45.054649,7.61491,0
70,45.054649,7.61491,0
71,45.054649,7.61491,0
72,45.054649,7.61491,0
73,45.054649,7.61491,0
74,45.054649,7.61491,0
75,45.054649,7.61491,0
76,45.054649,7.61491,0
77,45.054649,7.61491,0
78,45.054649,7.61491,0
79,45.054649,7.61491,0
80,45.054649,7.61491,0
81,45.054649,7.61491,0
82,45.054649,7.61491,0
83,45.054649,7.61491,0
84,45.054649,7.61491,0
85,45.054649,7.61491,0
86,45.054649,7.61491,0
87,45.054649,7.61491,0
88,45.054649,7.61491,0
89,45.054649,7.61491,0
90,45.054649,7.61491,0
91,45.054649,7.61491,0
92,45.054649,7.61491,0
93,45.054649,7.61491,0
94,45.054649,7.61491,0
95,45.054649,7.61491,0
96,45.054649,7.61491,0
97,45.054649,7.61491,0
98,45.054649,7.61491,0
99,45.054649,7.61491,0
100,45.054649,7.61491,0
101,45.054649,7.61491,0
102,45.054649,7.61491,0
103,45.054649,7.61491,0
104,45.054649,7.61491,0
105,45.054649,7.61491,0
106,45.054649,7.61491,0
107,45.054649,7.61491,0
108,45.054649,7.61491,0
109,45.054649,7.61491,0
110,45.054649,7.61491,0
111,45.054649,7.61491,0
112,45.054649,7.61491,0
113,45.054649,7.61491,0
114,45.054649,7.61491,0
115,45.054649,7.61491,0
116,45.054649,7.61491,0
117,45.054649,7.61491,0
118,45.054649,7.61491,0
119,45.054649,7.61491,0
120,45.054649,7.61491,0
121,45.054649,7.61491,0
122,45.054649,7.61491,0
123,45.054649,7.61491,0
124,45.054649,7.61491,0
125,45.054649,7.61491,0
126,45.054649,7.61491,0
127,45.054649,7.61491,0
128,45.054649,7.61491,0
129,45.054649,7.61491,0
130,45.054649,7.61491,0
131,45.054649,7.61491,0
132,45.054649,7.61491,0
133,45.054649,7.61491,0
134,45.054649,7.61491,0
135,45.054649,7.61491,0
136,45.054649,7.61491,0
137,45.054649,7.61491,0
138,45.054649,7.61491,0
139,45.054649,7.61491,0
140,45.054649,7.61491,0
141,45.054649,7.61491,0
142,45.054649,7.61491,0
143,45.054649,7.61491,0
144,45.054649,7.61491,0
145,45.04955,7.615433,0
146,45.04963,7.615702,0
147,45.017789,7.619512,0
148,45.017736,7.619608,0
149,45.01785,7.61963,0
150,45.017759,7.61964,0
151,45.017819,7.619673,0
152,45.017857,7.619673,0
153,45.017971,7.619705,0
154,45.017865,7.619726,0
155,45.02921,7.618632,0
156,45.017857,7.619737,0
157,45.017918,7.61974799999999,0
158,45.017918,7.61974799999999,0
159,45.018138,7.61974799999999,0
160,45.018138,7.61976899999999,0
161,45.030165,7.618633,0
162,45.030165,7.618633,0
163,45.018108,7.61981199999999,0
164,45.017486,7.619876,0
165,45.018199,7.61981199999999,0
166,45.017774,7.619866,0
167,45.017607,7.619919,0
168,45.074141,7.614525,0
169,45.017546,7.620005,0
170,45.018115,7.619962,0
171,45.017683,7.62000499999999,0
172,45.018183,7.619962,0
173,45.074066,7.614566,0
174,45.018305,7.619962,0
175,45.017888,7.620005,0
176,45.018244,7.619984,0
177,45.029771,7.618878,0
178,45.0181,7.620016,0
179,45.017698,7.620059,0
180,45.017493,7.620091,0
181,45.017493,7.620091,0
182,45.017493,7.620091,0
183,45.017493,7.620091,0
184,45.018191,7.620048,0
185,45.018153,7.620059,0
186,45.017493,7.620123,0
187,45.018229,7.620069,0
188,45.029407,7.619006,0
189,45.030044,7.618953,0
190,45.021338,7.619876,0
191,45.029983,7.619061,0
192,45.017546,7.620348,0
193,45.018366,7.620284,0
194,45.01744,7.620606,0
195,45.030165,7.619426,0
196,45.030165,7.619683,0
197,45.021388,7.620555,0
198,45.021388,7.620833,0
199,45.145612,7.608933,0
200,45.019083,7.621915,0
201,45.031037,7.620788,0
202,45.033683,7.620647,0
203,45.033683,7.620647,0
204,45.04645,7.619576,0
205,45.142169,7.610336,0
206,45.14195,7.61036,0
207,45.142138,7.610355,0
208,45.145468,7.610231,0
209,45.004197,7.623947,0
210,45.139373,7.610886,0
211,45.139702,7.611025,0
212,45.139923,7.611255,0
213,45.034062,7.621657,0
214,45.139816,7.611925,0
215,45.139774,7.612069,0
216,45.069358,7.61903,0
217,45.027723,7.62309299999999,0
218,45.060778,7.619962,0
219,45.013383,7.624576,0
220,45.040077,7.622163,0
221,45.07333,7.619141,0
222,45.013648,7.624919,0
223,45.073325,7.619183,0
224,45.139929,7.612774,0
225,45.073363,7.619269,0
226,45.073669,7.619266,0
227,45.013815,7.625069,0
228,45.138813,7.613058,0
229,45.013785,7.625252,0
230,45.062927,7.62066,0
231,45.062965,7.62067,0
232,45.063086,7.620702,0
233,45.01405,7.625445,0
234,45.062692,7.62074499999999,0
235,45.062692,7.62074499999999,0
236,45.138687,7.613419,0
237,45.014012,7.625498,0
238,45.138641,7.6135,0
239,45.040261,7.623161,0
240,45.040261,7.623161,0
241,45.062677,7.621035,0
242,45.062692,7.621035,0
243,45.062692,7.621035,0
244,45.138545,7.613789,0
245,45.040566,7.6233,0
246,45.040641,7.6235,0
247,45.03432,7.624113,0
248,45.062692,7.6214,0
249,45.034077,7.624178,0
250,45.07055,7.620756,0
251,45.07055,7.620756,0
252,45.034699,7.624253,0
253,45.034699,7.624253,0
254,45.034699,7.624253,0
255,45.069845,7.620981,0
256,45.069845,7.620981,0
257,45.069845,7.620981,0
258,45.069845,7.620981,0
259,45.034456,7.62451,0
260,45.053878,7.622741,0
261,45.034024,7.624682,0
262,45.034024,7.624682,0
263,45.034024,7.624682,0
264,45.034729,7.624725,0
265,45.034729,7.624725,0
266,45.073847,7.620971,0
267,45.027549,7.625563,0
268,45.074547,7.6212,0
269,45.0693,7.621732,0
270,45.0693,7.621732,0
271,45.0693,7.621732,0
272,45.074572,7.621244,0
273,45.074486,7.621275,0
274,45.059166,7.622777,0
275,45.074616,7.6213,0
276,45.074527,7.621388,0
277,45.074555,7.62148,0
278,45.074508,7.621563,0
279,45.074597,7.621597,0
280,45.074577,7.621602,0
281,45.074488,7.621625,0
282,45.074619,7.621641,0
283,45.064465,7.622644,0
284,45.074608,7.621683,0
285,45.035033,7.62554,0
286,45.026518,7.626829,0
287,45.138188,7.616035,0
288,45.034911,7.626055,0
289,45.074433,7.622388,0
290,45.037557,7.626013,0
291,45.02738,7.626997,0
292,45.073775,7.62253,0
293,45.027369,7.627041,0
294,45.016433,7.628122,0
295,45.138313,7.616716,0
296,45.073661,7.623136,0
297,45.137522,7.617341,0
298,45.138491,7.617259,0
299,45.073863,7.62358,0
300,45.073658,7.623622,0
301,45.073744,7.623622,0
302,45.073822,7.62365,0
303,45.137644,7.617602,0
304,45.07355,7.623811,0
305,45.073783,7.6238,0
306,45.073586,7.623858,0
307,45.073519,7.623869,0
308,45.137821,7.617644,0
309,45.073411,7.623922,0
310,45.137359,7.618063,0
311,45.0249,7.62906,0
312,45.13731,7.618213,0
313,45.137298,7.618277,0
314,45.070921,7.625305,0
315,45.074886,7.624972,0
316,45.066694,7.625994,0
317,45.066694,7.625994,0
318,45.066694,7.625994,0
319,45.066694,7.625994,0
320,45.066694,7.625994,0
321,45.066694,7.625994,0
322,45.066694,7.625994,0
323,45.066694,7.625994,0
324,45.066694,7.625994,0
325,45.066694,7.625994,0
326,45.066694,7.625994,0
327,45.138158,7.619426,0
328,45.138158,7.619426,0
329,45.138158,7.619426,0
330,45.138158,7.619426,0
331,45.138158,7.619426,0
332,45.138158,7.619426,0
333,45.138158,7.619426,0
334,45.138158,7.619426,0
335,45.138158,7.619426,0
336,45.138158,7.619426,0
337,45.138587,7.619394,0
338,45.135192,7.619822,0
339,45.033713,7.629715,0
340,45.138211,7.619651,0
341,45.138211,7.619651,0
342,45.138211,7.619651,0
343,45.135128,7.620072,0
344,45.138545,7.620027,0
345,45.066875,7.627161,0
346,45.066875,7.627161,0
347,45.066875,7.627161,0
348,45.066875,7.627161,0
349,45.066875,7.627161,0
350,45.136836,7.62045,0
351,45.138217,7.620319,0
352,45.036111,7.630277,0
353,45.136781,7.620563,0
354,45.047678,7.62921,0
355,45.13778,7.620563,0
356,45.143547,7.62005,0
357,45.13776,7.620619,0
358,45.137744,7.620625,0
359,45.137718,7.620649,0
360,45.024554,7.631612,0
361,45.024554,7.631612,0
362,45.024554,7.631612,0
363,45.137805,7.620658,0
364,45.068272,7.62753,0
365,45.136301,7.621117,0
366,45.079325,7.626827,0
367,45.136238,7.621386,0
368,45.1361,7.621507,0
369,45.071959,7.627751,0
370,45.136856,7.62155,0
371,45.128475,7.622377,0
372,45.135933,7.6217,0
373,45.135933,7.6217,0
374,45.033933,7.631602,0
375,45.136594,7.621719,0
376,45.128577,7.622505,0
377,45.134616,7.621958,0
378,45.034444,7.631666,0
379,45.1287,7.622563,0
380,45.128627,7.622572,0
381,45.128536,7.622586,0
382,45.12875,7.622583,0
383,45.134693,7.622061,0
384,45.13563,7.62198,0
385,45.128594,7.622672,0
386,45.136368,7.621959,0
387,45.136691,7.621944,0
388,45.137287,7.621972,0
389,45.136327,7.622172,0
390,45.136352,7.622192,0
391,45.136009,7.622258,0
392,45.136281,7.62228,0
393,45.135191,7.622473,0
394,45.134258,7.622574,0
395,45.134346,7.622569,0
396,45.135277,7.6225,0
397,45.135933,7.622451,0
398,45.13633,7.622555,0
399,45.057683,7.63023,0
400,45.057683,7.63023,0
401,45.057683,7.63023,0
402,45.057683,7.63023,0
403,45.057683,7.63023,0
404,45.057683,7.63023,0
405,45.057683,7.63023,0
406,45.057683,7.63023,0
407,45.057683,7.63023,0
408,45.057683,7.63023,0
409,45.057683,7.63023,0
410,45.057683,7.63023,0
411,45.057683,7.63023,0
412,45.057683,7.63023,0
413,45.057683,7.63023,0
414,45.057683,7.63023,0
