lat,lng,ids,predictions,label,CLUSTER_ID
45.0236624479,7.645894289,2197510580620286806,"1 : 0.115717195, 9 : 0.025516119, 11 : 0.013465279",0,14.0
45.0236624479,7.645894289,2197453751636249090,"1 : 0.14725907, 9 : 0.027837798, 4 : 0.022639077",0,14.0
45.0236624479,7.645894289,2197445058278558362,"9 : 0.26474643, 13 : 0.096947774, 5 : 0.068691514",0,14.0
45.0236624479,7.645894289,2197287149711014916,"9 : 0.19835614, 7 : 0.051338997, 12 : 0.035118762",0,14.0
45.0236624479,7.645894289,2197211179045703978,"1 : 0.1200715, 9 : 0.035003603, 4 : 0.020434707",0,14.0
45.0236624479,7.645894289,2196799422755724021,"7 : 0.51572555, 2 : 0.053179257, 12 : 0.026346171",0,14.0
45.0236624479,7.645894289,2196720549397950362,"9 : 0.92863077, 8 : 0.0042371186, 4 : 0.0037571385",0,14.0
45.0236624479,7.645894289,2196630908254268614,"13 : 0.3025439, 9 : 0.16404113, 10 : 0.15757352",0,14.0
45.0236624479,7.645894289,2196069111942576578,"8 : 0.17542127, 8 : 0.15505156, 9 : 0.07911378",0,14.0
45.0236624479,7.645894289,2196035317698941197,"7 : 0.59958357, 7 : 0.069737054, 7 : 0.03155154",0,14.0
45.0236624479,7.645894289,2195955471840656437,"9 : 0.24296929, 1 : 0.14408839, 8 : 0.022891907",0,14.0
45.0236624479,7.645894289,2195678887154529420,"4 : 0.2663181, 13 : 0.07263307, 9 : 0.05854949",0,14.0
45.0236624479,7.645894289,2195369085978798471,"2 : 0.45126197, 12 : 0.1650251, 11 : 0.07846197",0,14.0
45.0236624479,7.645894289,2195046221549832361,"1 : 0.15242146, 1 : 0.15008822, 11 : 0.07808895",0,14.0
45.0236624479,7.645894289,2194916104099440591,"9 : 0.8258785, 4 : 0.023142496, 7 : 0.00959987",0,14.0
45.0236624479,7.645894289,2194591571126086817,"7 : 0.46076468, 9 : 0.191073, 7 : 0.049137168",0,14.0
45.0236624479,7.645894289,2194587494163463347,"13 : 0.16048999, 2 : 0.15280472, 7 : 0.13432121",0,14.0
45.0236624479,7.645894289,2194551440052161398,"1 : 0.2626595, 7 : 0.055558443, 9 : 0.033781882",0,14.0
45.0236624479,7.645894289,2194515305577841624,"1 : 0.25845197, 8 : 0.04691449, 12 : 0.040025033",0,14.0
45.0236624479,7.645894289,2194292581658015498,"4 : 0.20448175, 12 : 0.021862345, 11 : 0.010125011",0,14.0
45.0236624479,7.645894289,2193970534467974636,"9 : 0.15845965, 9 : 0.085180536, 9 : 0.031305805",0,14.0
45.0236624479,7.645894289,2193839111815668725,"4 : 0.18012853, 7 : 0.036625218, 3 : 0.021523362",0,14.0
45.0236624479,7.645894289,2193814800772506788,"7 : 0.511769, 7 : 0.22298463, 4 : 0.05986433",0,14.0
45.0236624479,7.645894289,2193812450906886381,"4 : 0.321388, 9 : 0.28750053, 9 : 0.040500153",0,14.0
45.0236624479,7.645894289,2193774039812609307,"1 : 0.32823616, 1 : 0.16585973, 12 : 0.05804253",0,14.0
45.0236624479,7.645894289,2193537400672709853,"13 : 0.15624577, 9 : 0.0410518, 12 : 0.036053084",0,14.0
45.0236624479,7.645894289,2193224599111149794,"6 : 0.30262467, 12 : 0.08962045, 11 : 0.03959437",0,14.0
45.0236624479,7.645894289,2193066434322722515,"9 : 0.13565841, 8 : 0.08158124, 8 : 0.049833674",0,14.0
45.0236624479,7.645894289,2192562100160220924,"7 : 0.41458264, 9 : 0.11477212, 11 : 0.028653273",0,14.0
45.0236624479,7.645894289,2192197105393839138,"13 : 0.44414428, 1 : 0.027458375, 2 : 0.026786158",0,14.0
45.0236624479,7.645894289,2192082141316201691,"4 : 0.32877254, 7 : 0.32665172, 7 : 0.032768775",0,14.0
45.0236624479,7.645894289,2191767350739803687,"1 : 0.21070878, 12 : 0.07522445, 11 : 0.030519148",0,14.0
45.0236624479,7.645894289,2191711021505437689,"13 : 0.37360895, 13 : 0.07331103, 13 : 0.028824275",0,14.0
45.0236624479,7.645894289,2191668599106623386,"9 : 0.5871139, 9 : 0.031594843, 8 : 0.026876751",0,14.0
45.0236624479,7.645894289,2191557543583618494,"9 : 0.4588174, 4 : 0.03111712, 9 : 0.031078195",0,14.0
45.0236624479,7.645894289,2191375932659370482,"7 : 0.56017464, 10 : 0.15602453, 7 : 0.15378278",0,14.0
45.0236624479,7.645894289,2190989792083338885,"7 : 0.48607817, 7 : 0.051475275, 2 : 0.03185089",0,14.0
45.0236624479,7.645894289,2190855835350513526,"9 : 0.14371033, 9 : 0.08512619, 7 : 0.033698607",0,14.0
45.0236624479,7.645894289,2190821931121219378,"2 : 0.30655757, 2 : 0.18868838, 4 : 0.1135968",0,14.0
45.0236624479,7.645894289,2190723780608408356,"9 : 0.20801346, 9 : 0.09161504, 8 : 0.049653176",0,14.0
45.0236624479,7.645894289,2190282256636658726,"1 : 0.23662935, 11 : 0.08663635, 13 : 0.034382954",0,14.0
45.0236624479,7.645894289,2190232923467401827,"9 : 0.19369015, 7 : 0.13470192, 11 : 0.04555358",0,14.0
45.0236624479,7.645894289,2190171356688577789,"8 : 0.19375171, 9 : 0.069195166, 9 : 0.045409173",0,14.0
45.0236624479,7.645894289,2190062924702051570,"14 : 0.27791786, 7 : 0.116672166, 13 : 0.04482553",0,14.0
45.0236624479,7.645894289,2189868365618138188,"9 : 0.70039827, 9 : 0.049738005, 4 : 0.038701877",0,14.0
45.0236624479,7.645894289,2189612311179326549,"9 : 0.47343054, 8 : 0.02145857, 3 : 0.016935438",0,14.0
45.0236624479,7.645894289,2189515103945692535,"7 : 0.37118798, 8 : 0.11083111, 9 : 0.08339254",0,14.0
45.0236624479,7.645894289,2189459512205937301,"1 : 0.078022726, 2 : 0.061840925, 9 : 0.045532763",0,14.0
45.0236624479,7.645894289,2189324212599685695,"3 : 0.73242515, 3 : 0.09141007, 3 : 0.03551352",0,14.0
45.0236624479,7.645894289,2189187184318835018,"9 : 0.33608258, 3 : 0.03894479, 8 : 0.02623554",0,14.0
45.0236624479,7.645894289,2188785341289350247,"4 : 0.26440865, 7 : 0.19771372, 7 : 0.13635203",0,14.0
45.0236624479,7.645894289,2188772523066502067,"13 : 0.31433862, 12 : 0.07840664, 13 : 0.0615677",0,14.0
45.0236624479,7.645894289,2188749793235810415,"7 : 0.18497534, 2 : 0.13302858, 3 : 0.052019205",0,14.0
45.0236624479,7.645894289,2188710131016458546,"12 : 0.20421717, 13 : 0.0990967, 3 : 0.04735231",0,14.0
45.0236624479,7.645894289,2188679824654997901,"2 : 0.24820934, 9 : 0.092428215, 12 : 0.05648437",0,14.0
45.0236624479,7.645894289,2188499810503810841,"9 : 0.28846344, 1 : 0.14706144, 11 : 0.026337598",0,14.0
45.0236624479,7.645894289,2188181751658989597,"9 : 0.5899419, 9 : 0.043771513, 3 : 0.028101064",0,14.0
45.0236624479,7.645894289,2188076115896747319,"1 : 0.12650159, 4 : 0.0941383, 12 : 0.090350844",0,14.0
45.0236624479,7.645894289,2187920724902577107,"7 : 0.6202916, 2 : 0.05610113, 7 : 0.055698372",0,14.0
45.0236624479,7.645894289,2187338683601214291,"9 : 0.24539448, 11 : 0.16950919, 1 : 0.14933677",0,14.0
45.0236624479,7.645894289,2187312575729934874,"9 : 0.04361534, 9 : 0.026317568, 8 : 0.025032822",0,14.0
45.0236624479,7.645894289,2187107138946576894,"4 : 0.08761635, 8 : 0.06771371, 7 : 0.049811672",0,14.0
45.0236624479,7.645894289,2186981742376765276,"9 : 0.8117234, 12 : 0.017913496, 2 : 0.017563993",0,14.0
45.0236624479,7.645894289,2186639170937217418,"9 : 0.38372377, 13 : 0.047386337, 9 : 0.04175808",0,14.0
45.0236624479,7.645894289,2186427453753375763,"13 : 0.44416186, 10 : 0.028524907, 10 : 0.017000722",0,14.0
45.0236624479,7.645894289,2186294878705723610,"7 : 0.632337, 7 : 0.050583262, 7 : 0.04278714",0,14.0
45.0236624479,7.645894289,2185917554203417131,"9 : 0.3578907, 2 : 0.08117807, 9 : 0.034904417",0,14.0
45.0236624479,7.645894289,2185838235753378424,"9 : 0.17971095, 9 : 0.04483133, 1 : 0.02808096",0,14.0
45.0236624479,7.645894289,2185777693918868074,"9 : 0.52606994, 12 : 0.060383223, 9 : 0.030125877",0,14.0
45.0236624479,7.645894289,2185192242248023609,"9 : 0.38079938, 2 : 0.037716184, 9 : 0.026604638",0,14.0
45.0236624479,7.645894289,2185073474783990466,"8 : 0.12695129, 8 : 0.052223627, 8 : 0.042665593",0,14.0
45.0236624479,7.645894289,2184908820652978826,"7 : 0.3358164, 7 : 0.17849547, 4 : 0.08195337",0,14.0
45.0236624479,7.645894289,2184446545964346627,"8 : 0.18990248, 3 : 0.06916439, 11 : 0.05051354",0,14.0
45.0236624479,7.645894289,2184346635094655735,"9 : 0.08037141, 9 : 0.06337682, 12 : 0.026484918",0,14.0
45.0236624479,7.645894289,2183749260601432373,"4 : 0.19540893, 9 : 0.1429945, 9 : 0.0311381",0,14.0
45.0236624479,7.645894289,2183709678258341550,"7 : 0.6259608, 7 : 0.08585401, 7 : 0.07495543",0,14.0
45.0236624479,7.645894289,2183658198763536568,"9 : 0.36886632, 9 : 0.13786288, 4 : 0.08312158",0,14.0
45.0236624479,7.645894289,2183574440439777236,"9 : 0.13415185, 8 : 0.09698434, 9 : 0.048404083",0,14.0
45.0236624479,7.645894289,2182956522329049891,"11 : 0.47541833, 1 : 0.21015015, 1 : 0.09628461",0,14.0
45.0236624479,7.645894289,2182735023124294139,"2 : 0.5891253, 2 : 0.030435245, 2 : 0.028037928",0,14.0
45.0236624479,7.645894289,2182296833800914252,"8 : 0.371287, 9 : 0.15157929, 9 : 0.05347328",0,14.0
45.0236624479,7.645894289,2182219070397731163,"7 : 0.16883697, 3 : 0.12246499, 13 : 0.07509735",0,14.0
45.0236624479,7.645894289,2181567902663124808,"4 : 0.5052078, 7 : 0.1240774, 13 : 0.056712806",0,14.0
45.0236624479,7.645894289,2181519377342498947,"2 : 0.43703437, 11 : 0.097972676, 1 : 0.04043569",0,14.0
45.0236624479,7.645894289,2181400955397076042,"9 : 0.49097428, 8 : 0.06962978, 4 : 0.0537077",0,14.0
45.0236624479,7.645894289,2181314434799654165,"8 : 0.26259345, 9 : 0.16889884, 8 : 0.15714356",0,14.0
45.0236624479,7.645894289,2180920045526448828,"13 : 0.36036524, 9 : 0.20084125, 13 : 0.058301307",0,14.0
45.0236624479,7.645894289,2180834181765095215,"7 : 0.22102389, 12 : 0.13882972, 9 : 0.03285675",0,14.0
45.0236624479,7.645894289,2180803227482837382,"1 : 0.36605233, 11 : 0.10284153, 8 : 0.05998994",0,14.0
45.0236624479,7.645894289,2180542486553334430,"7 : 0.5287784, 14 : 0.16067281, 7 : 0.097999506",0,14.0
45.0236624479,7.645894289,2180125971343822720,"7 : 0.053626504, 7 : 0.04625509, 8 : 0.029631866",0,14.0
45.0236624479,7.645894289,2179989903618674226,"9 : 0.31133747, 9 : 0.123513125, 13 : 0.05278071",0,14.0
45.0236624479,7.645894289,2179312810572460909,"9 : 0.4767814, 13 : 0.1868273, 13 : 0.022715986",0,14.0
45.0236624479,7.645894289,2179184247076559903,"9 : 0.13775074, 11 : 0.023936044, 8 : 0.023120115",0,14.0
45.0236624479,7.645894289,2179113036047590603,"3 : 0.4041445, 13 : 0.09144879, 3 : 0.08247917",0,14.0
45.0236624479,7.645894289,2178737287941292520,"9 : 0.68421906, 8 : 0.06430249, 8 : 0.05988015",0,14.0
45.0236624479,7.645894289,2178701698590896502,"9 : 0.535032, 4 : 0.038537696, 13 : 0.03246843",0,14.0
45.0236624479,7.645894289,2178637213861599415,"7 : 0.5069442, 3 : 0.31439108, 13 : 0.031704172",0,14.0
45.0236624479,7.645894289,2178589382335450858,"4 : 0.33346, 9 : 0.21690959, 13 : 0.01724947",0,14.0
45.0236624479,7.645894289,2178476737674470382,"7 : 0.2593134, 7 : 0.13757072, 7 : 0.046718292",0,14.0
45.0236624479,7.645894289,2178425268649944630,"13 : 0.19049138, 9 : 0.10595417, 9 : 0.03959271",0,14.0
45.0236624479,7.645894289,2178328822844367040,"7 : 0.58236486, 7 : 0.077707134, 10 : 0.044856455",0,14.0
45.0236624479,7.645894289,2177897153457362648,"4 : 0.15705374, 7 : 0.13790375, 7 : 0.10631882",0,14.0
45.0236624479,7.645894289,2177821456588101942,"1 : 0.55231833, 11 : 0.030437434, 9 : 0.029255668",0,14.0
45.0236624479,7.645894289,2177647020777444422,"1 : 0.27752405, 1 : 0.07425385, 9 : 0.05336901",0,14.0
45.0236624479,7.645894289,2177242974135234111,"1 : 0.3842495, 12 : 0.13253707, 11 : 0.10452921",0,14.0
45.0236624479,7.645894289,2177175051284218384,"4 : 0.24129461, 9 : 0.20209526, 9 : 0.048764702",0,14.0
45.0236624479,7.645894289,2176513677415450070,"3 : 0.5319884, 7 : 0.043820977, 3 : 0.02423233",0,14.0
45.0236624479,7.645894289,2176455151808780120,"1 : 0.28466734, 9 : 0.13254526, 2 : 0.061124805",0,14.0
45.0236624479,7.645894289,2176381182237981175,"4 : 0.8874794, 9 : 0.0057582255, 9 : 0.0040181554",0,14.0
45.0236624479,7.645894289,2176137527290314383,"7 : 0.4088395, 4 : 0.30174983, 8 : 0.074995704",0,14.0
45.0236624479,7.645894289,2175728456361352199,"4 : 0.43126765, 7 : 0.10903312, 12 : 0.017365713",0,14.0
45.0236624479,7.645894289,2175660122928087606,"1 : 0.32967812, 7 : 0.23975801, 11 : 0.10291934",0,14.0
45.0236624479,7.645894289,2175598825876516216,"7 : 0.40132305, 3 : 0.21194918, 7 : 0.19087757",0,14.0
45.0236624479,7.645894289,2175465532932348707,"8 : 0.38597438, 9 : 0.15196325, 9 : 0.06481845",0,14.0
45.0236624479,7.645894289,2175419537423065286,"9 : 0.20350006, 13 : 0.1038526, 9 : 0.046177447",0,14.0
45.0236624479,7.645894289,2174988391922492065,"4 : 0.8286259, 9 : 0.016208157, 14 : 0.0058295885",0,14.0
45.0236624479,7.645894289,2174979982091290345,"7 : 0.63874936, 3 : 0.09126481, 3 : 0.042663082",0,14.0
45.0236624479,7.645894289,2174928003398708384,"7 : 0.4512372, 7 : 0.1910571, 10 : 0.034192428",0,14.0
45.0236624479,7.645894289,2174859507537178529,"4 : 0.8331992, 5 : 0.0058322595, 13 : 0.002792412",0,14.0
45.0236624479,7.645894289,2174786965002586853,"3 : 0.16447333, 7 : 0.1023833, 3 : 0.048816748",0,14.0
45.0236624479,7.645894289,2174756992806635320,"7 : 0.7624837, 13 : 0.030057041, 13 : 0.012948118",0,14.0
45.0236624479,7.645894289,2174375122459262984,"4 : 0.7626397, 12 : 0.007000081, 9 : 0.0046962737",0,14.0
45.0236624479,7.645894289,2174348466675956119,"9 : 0.14610164, 1 : 0.12804511, 11 : 0.041349966",0,14.0
45.0236624479,7.645894289,2174318196508092142,"9 : 0.92700386, 3 : 0.012807875, 3 : 0.0038797287",0,14.0
45.0236624479,7.645894289,2174286386562847907,"9 : 0.68963355, 13 : 0.08050627, 4 : 0.024356134",0,14.0
45.0236624479,7.645894289,2174253628136154488,"7 : 0.3678187, 9 : 0.08329292, 4 : 0.060423568",0,14.0
45.0236624479,7.645894289,2174198052173309721,"7 : 0.18588297, 3 : 0.18243994, 12 : 0.056740053",0,14.0
45.0236624479,7.645894289,2174160669004439998,"3 : 0.11489537, 7 : 0.104500905, 7 : 0.09844083",0,14.0
45.0236624479,7.645894289,2174056720712817864,"7 : 0.6220161, 2 : 0.1430772, 3 : 0.039483488",0,14.0
45.0236624479,7.645894289,2173946145521372501,"6 : 0.22434808, 6 : 0.18778576, 6 : 0.16277438",0,14.0
45.0236624479,7.645894289,2173634059734353788,"9 : 0.21465278, 13 : 0.19540398, 4 : 0.08681528",0,14.0
45.0236624479,7.645894289,2173583329627206871,"2 : 0.10564874, 9 : 0.09972333, 7 : 0.09284441",0,14.0
45.0236624479,7.645894289,2173540261406373699,"7 : 0.06333576, 7 : 0.039066687, 2 : 0.033818558",0,14.0
45.0236624479,7.645894289,2173449963753875866,"6 : 0.14279586, 6 : 0.1030207, 5 : 0.10252902",0,14.0
45.0236624479,7.645894289,2173386082279244979,"8 : 0.3998965, 8 : 0.10283644, 3 : 0.06856485",0,14.0
45.0236624479,7.645894289,2172923967598300727,"4 : 0.7819231, 9 : 0.016364595, 9 : 0.013223398",0,14.0
45.0236624479,7.645894289,2172793565093082997,"4 : 0.90935147, 5 : 0.01579122, 12 : 0.0053955396",0,14.0
45.0236624479,7.645894289,2172573715313907514,"9 : 0.3113763, 1 : 0.20078069, 9 : 0.07933465",0,14.0
45.0236624479,7.645894289,2171928252621366521,"4 : 0.1951538, 5 : 0.05394323, 4 : 0.028184745",0,14.0
45.0236624479,7.645894289,2171400482870839215,"4 : 0.5014986, 12 : 0.14967184, 12 : 0.08189394",0,14.0
45.0236624479,7.645894289,2171337533556962366,"1 : 0.5145199, 13 : 0.09872273, 1 : 0.07596033",0,14.0
45.0236624479,7.645894289,2170704087847824720,"9 : 0.13316932, 4 : 0.117097564, 13 : 0.09634663",0,14.0
45.0236624479,7.645894289,2170454763787956324,"1 : 0.51330256, 2 : 0.3129534, 1 : 0.070731424",0,14.0
45.0236624479,7.645894289,2169883962114205524,"9 : 0.2733419, 13 : 0.115773246, 9 : 0.06729448",0,14.0
45.0236624479,7.645894289,2169724136902045512,"7 : 0.591967, 7 : 0.10445735, 7 : 0.07298201",0,14.0
45.0236624479,7.645894289,2169245710042755445,"8 : 0.09042043, 6 : 0.08400498, 8 : 0.021950798",0,14.0
45.0236624479,7.645894289,2169182806941622024,"9 : 0.7315351, 8 : 0.020464605, 8 : 0.019567197",0,14.0
45.0236624479,7.645894289,2168921701374122698,"7 : 0.12821837, 13 : 0.08283624, 13 : 0.08161407",0,14.0
45.0236624479,7.645894289,2168424653860967557,"13 : 0.42200103, 9 : 0.26026937, 4 : 0.08375686",0,14.0
45.0236624479,7.645894289,2168222027075971984,"1 : 0.3786566, 7 : 0.054193284, 7 : 0.041215263",0,14.0
45.0236624479,7.645894289,2167782552625626699,"9 : 0.29142645, 9 : 0.04608838, 3 : 0.0377693",0,14.0
45.0236624479,7.645894289,2167713228147387004,"4 : 0.22777268, 9 : 0.12656772, 13 : 0.07674744",0,14.0
45.0236624479,7.645894289,2167621844663248994,"7 : 0.8177642, 7 : 0.022191359, 7 : 0.019610755",0,14.0
45.0236624479,7.645894289,2166973944359659297,"7 : 0.37734202, 7 : 0.1660456, 7 : 0.11658715",0,14.0
45.0236624479,7.645894289,2166739917674344582,"4 : 0.35745847, 13 : 0.06644708, 7 : 0.019065723",0,14.0
45.0236624479,7.645894289,2166670312526654189,"3 : 0.37821844, 3 : 0.20203097, 3 : 0.03594053",0,14.0
45.0236624479,7.645894289,2166296355421762217,"4 : 0.7322833, 9 : 0.023910832, 9 : 0.014784124",0,14.0
45.0236624479,7.645894289,2166075608019248092,"2 : 0.78348595, 10 : 0.1313773, 3 : 0.012773588",0,14.0
45.0236624479,7.645894289,2165596854086652572,"7 : 0.47522372, 9 : 0.406342, 7 : 0.015568112",0,14.0
