,lat,lon,id,predictions
0,45.0647194444,7.6840194444,1640576786456713057,"11 : 0.58749104, 1 : 0.13052686, 1 : 0.09316989"
1,45.0647194444,7.6840194444,1638735785433919065,"1 : 0.2247339, 11 : 0.2233399, 11 : 0.1109314"
2,45.0647194444,7.6840194444,1624003829665515714,"7 : 0.19342676, 12 : 0.100466065, 7 : 0.06716223"
3,45.0647194444,7.6840194444,1622564477969240658,"11 : 0.78600335, 1 : 0.034124605, 11 : 0.02189426"
4,45.0647194444,7.6840194444,1526210924230144043,"4 : 0.9878413, 2 : 0.009910164, 4 : 4.5234603e-05"
5,45.0647194444,7.6840194444,1476112539796345773,"11 : 0.9023935, 2 : 0.011295846, 2 : 0.009963807"
6,45.06199,7.68795,1676093413920846546,"8 : 0.25676537, 8 : 0.19765848, 8 : 0.042463526"
7,45.06199,7.68795,1666052611742159295,"11 : 0.8983942, 2 : 0.009409498, 11 : 0.0013372515"
8,45.06199,7.68795,1643734817299592057,"11 : 0.65912974, 2 : 0.11626694, 9 : 0.01224806"
9,45.06199,7.68795,1635640266198479169,"1 : 0.41886637, 1 : 0.13199505, 1 : 0.0561501"
10,45.06199,7.68795,1634880500358463552,"11 : 0.9148898, 2 : 0.008768743, 11 : 0.0020924297"
11,45.06199,7.68795,1631759397787088076,"11 : 0.6322231, 11 : 0.078317046, 11 : 0.035205062"
12,45.06199,7.68795,1630419502065832174,"11 : 0.26671514, 2 : 0.25882962, 11 : 0.23976701"
13,45.06199,7.68795,1630418789495534485,"11 : 0.74381644, 2 : 0.042934567, 11 : 0.026722772"
14,45.06199,7.68795,1630071108185185817,"1 : 0.9636933, 2 : 0.0023938778, 11 : 0.00235494"
15,45.06199,7.68795,1629973837938512715,"1 : 0.5806186, 11 : 0.11765053, 1 : 0.05851111"
16,45.06199,7.68795,1629669097343288124,"3 : 0.14708908, 11 : 0.120210834, 11 : 0.086138755"
17,45.06199,7.68795,1626276430063876778,"1 : 0.8288801, 1 : 0.029242402, 13 : 0.017340764"
18,45.06199,7.68795,1623779682050073962,"1 : 0.799712, 1 : 0.02184383, 11 : 0.0148126455"
19,45.06199,7.68795,1621700563829694593,"11 : 0.58778256, 2 : 0.22663683, 9 : 0.0102872625"
20,45.06199,7.68795,1619843814067020728,"1 : 0.22115377, 1 : 0.16986391, 11 : 0.15046087"
21,45.06199,7.68795,1617007446412107898,"8 : 0.896774, 8 : 0.017728968, 8 : 0.0079605095"
22,45.06199,7.68795,1611167247341908724,"1 : 0.2639626, 1 : 0.20603876, 11 : 0.16939189"
23,45.06199,7.68795,1604294800470121537,"11 : 0.87392724, 2 : 0.039842393, 11 : 0.010279894"
24,45.06199,7.68795,1594265202966923455,"11 : 0.83074796, 2 : 0.078019224, 10 : 0.0033299646"
25,45.06199,7.68795,1584989339765593961,"1 : 0.6398733, 11 : 0.12229847, 11 : 0.114812"
26,45.06199,7.68795,1566279534712606373,"4 : 0.17922604, 1 : 0.08536541, 2 : 0.031380557"
27,45.06199,7.68795,1564430000203318166,"1 : 0.64833087, 4 : 0.040209312, 11 : 0.034794893"
28,45.06199,7.68795,1552950878330469178,"12 : 0.16115955, 12 : 0.047784843, 2 : 0.034225818"
29,45.06199,7.68795,1541520415545348264,"11 : 0.5367371, 11 : 0.2121108, 2 : 0.026172338"
30,45.06199,7.68795,1534925137593527465,"7 : 0.21905448, 14 : 0.19841608, 1 : 0.037293673"
31,45.06199,7.68795,1509982721198643551,"2 : 0.06696752, 1 : 0.05904801, 9 : 0.05019906"
32,45.06199,7.68795,1507946222367030010,"1 : 0.76989055, 11 : 0.024922112, 11 : 0.021134881"
33,45.06199,7.68795,1484165546031642018,"1 : 0.21079007, 11 : 0.14108594, 11 : 0.069835775"
34,45.06199,7.68795,1481931789441441308,"9 : 0.51625013, 11 : 0.21602419, 5 : 0.030525815"
35,45.06199,7.68795,1456081299420702401,"1 : 0.31502184, 2 : 0.15388024, 1 : 0.10036792"
36,45.06199,7.68795,1524703141786037110,"8 : 0.7250019, 5 : 0.055603758, 4 : 0.02953221"
37,45.06199,7.68795,1524882082396141627,"3 : 0.25892758, 3 : 0.23182765, 2 : 0.11568473"
38,45.06199,7.68795,1497325035873765115,"11 : 0.2193397, 11 : 0.079850756, 9 : 0.06559756"
39,45.06199,7.68795,1524726065619270025,"13 : 0.43975568, 13 : 0.04163535, 10 : 0.032681223"
40,45.06199,7.68795,1487115478660637008,"11 : 0.31650278, 1 : 0.2239937, 11 : 0.07978782"
41,45.06199,7.68795,1525233220567991323,"2 : 0.272246, 12 : 0.14442752, 12 : 0.11771603"
42,45.06199,7.68795,1523364680029411268,"3 : 0.89416707, 3 : 0.05138196, 5 : 0.012845429"
43,45.06199,7.68795,1525218953155544121,"2 : 0.24531321, 5 : 0.113930814, 13 : 0.045468442"
44,45.08161,7.65438,1669567118636776773,"12 : 0.63704276, 9 : 0.02996452, 1 : 0.018540487"
45,45.08161,7.65438,1653784942139633377,"2 : 0.07590663, 13 : 0.05311611, 7 : 0.044832237"
46,45.08161,7.65438,1645709312188176887,"12 : 0.45953724, 8 : 0.27424815, 9 : 0.013448909"
47,45.08161,7.65438,1640605815864124392,"7 : 0.05664692, 9 : 0.04525843, 2 : 0.031507496"
48,45.08161,7.65438,1639320850401282652,"2 : 0.5699932, 4 : 0.02982607, 4 : 0.02136482"
49,45.08161,7.65438,1614025623877243742,"7 : 0.6213608, 7 : 0.15547255, 3 : 0.049569894"
50,45.08161,7.65438,1605271083496680994,"7 : 0.4650305, 13 : 0.07221451, 7 : 0.060899127"
51,45.08161,7.65438,1605244727522074085,"8 : 0.38430053, 8 : 0.20579994, 8 : 0.09061776"
52,45.08161,7.65438,1576230918396529254,"10 : 0.05980018, 2 : 0.055451866, 4 : 0.047593955"
53,45.08161,7.65438,1549283158922757886,"8 : 0.16527748, 8 : 0.122467816, 8 : 0.027056409"
54,45.08161,7.65438,1548501326345648367,"1 : 0.3537228, 11 : 0.3037742, 1 : 0.04538323"
55,45.08161,7.65438,1531749537759135629,"12 : 0.28550676, 13 : 0.06334715, 8 : 0.045435406"
56,45.08161,7.65438,1524295994656074244,"12 : 0.69529015, 14 : 0.12701312, 2 : 0.022497643"
57,45.08161,7.65438,1524090549132292633,"2 : 0.5834072, 7 : 0.053737845, 10 : 0.03722526"
58,45.08161,7.65438,1518996876757554624,"11 : 0.23816885, 9 : 0.17008771, 13 : 0.112074174"
59,45.08161,7.65438,1481101214170960884,"7 : 0.70851636, 13 : 0.045509867, 7 : 0.009529148"
60,45.08161,7.65438,1457292877775423308,"7 : 0.20303681, 9 : 0.06976117, 7 : 0.046484165"
61,45.08161,7.65438,1453843303999999905,"12 : 0.13630101, 8 : 0.049939018, 2 : 0.046052575"
62,45.08161,7.65438,1453802784574017270,"2 : 0.14240526, 8 : 0.0724559, 8 : 0.059628487"
63,45.08161,7.65438,1450960087640618515,"12 : 0.10982351, 13 : 0.10729142, 4 : 0.051736813"
64,45.08161,7.65438,1448066320515256539,"7 : 0.23413897, 7 : 0.22468746, 9 : 0.04920757"
65,45.08161,7.65438,1446489492100787259,"3 : 0.3114832, 2 : 0.03554396, 10 : 0.02792241"
