lat,lng,cluster_id,[photos_per_coordinates],[photos_per_cluster],cultural,turist_attr,cadastre,Palaces,Miscellaneous,Food,Facilities,Natural_views,Animals,Shopping,Transportation,Urbanscape,Exhibits,Religion,Residence,Entertainment,People
45.0612,7.6806,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061252,7.682505,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061274,7.679266,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061287,7.676836,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061297,7.677258,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061302,7.676591,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061305,7.677425,12,6,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061305,7.683036,2,1,841,260.71574827958597,3316.5963376227164,724.5056390747193,141.22634175396354,515.9856092377707,2585.188989172955,114.78586227937333,47.50988420101642,53.02624615460744,470.6916001701756,112.58769715058021,101.56130702386976,53.237533930020824,66.25187259560163,234.9824471163176,561.2350214068185,41.14587066502473
45.061325,7.683152,2,1,841,260.71574827958597,3316.5963376227164,724.5056390747193,141.22634175396354,515.9856092377707,2585.188989172955,114.78586227937333,47.50988420101642,53.02624615460744,470.6916001701756,112.58769715058021,101.56130702386976,53.237533930020824,66.25187259560163,234.9824471163176,561.2350214068185,41.14587066502473
45.061351,7.677834,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061358,7.677639,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061381,7.674636,4,1,290,106.28409653324275,1643.4195317946694,289.9292137679238,65.14253843684945,70.68147702426275,1429.3099819121187,48.08670216135437,19.793380426247175,77.2650878077691,107.82545334930796,116.96122198176634,22.54997806447718,12.7101396775522,28.431418418841094,20.180807122378045,19.49580353422946,2.917005600069018
45.061383,7.676486,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
45.061394,7.674811,4,1,290,106.28409653324275,1643.4195317946694,289.9292137679238,65.14253843684945,70.68147702426275,1429.3099819121187,48.08670216135437,19.793380426247175,77.2650878077691,107.82545334930796,116.96122198176634,22.54997806447718,12.7101396775522,28.431418418841094,20.180807122378045,19.49580353422946,2.917005600069018
45.061426,7.67807,12,1,943,851.1613679035298,3442.322816826661,3315.239715925951,522.9784800867869,1010.2093314858357,662.323359692988,183.94198559511298,84.94594135577722,83.17403437042867,1928.8380892301432,863.4231466090203,357.87598951480317,80.51888739992029,247.66400041682263,234.64574141924885,429.9607095061013,40.436769188232574
