lat,lng,cluster_id,[photos_per_coordinates],[photos_per_cluster],cultural,turist_attr,cadastre,Palaces,Miscellaneous,Food,Facilities,Natural_views,Animals,Shopping,Transportation,Urbanscape,Exhibits,Religion,Residence,Entertainment,People
45.06954,7.68792,16,273,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.06605,7.68805,16,3,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.0699915346,7.6901378373,16,444,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.0677,7.68783,16,44,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.0694384493,7.6888893927,16,129,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.0673922779,7.6894788163,16,113,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.06909,7.68848,16,128,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.0699182666,7.6900598958,16,15,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.0669675,7.6889511,16,46,1454,2479.5046973522526,7862.015131952818,5440.276699828667,1073.962068629233,2654.075454452204,2012.4867272769736,282.8486417476044,292.7935261767836,393.71732534042377,3370.0237073235903,996.2909238758436,749.1023932740753,153.54314252687678,1251.9994861961427,729.5412713253908,999.223397360436,102.57076778433742
45.0754435053,7.679391001,14,107,613,1018.5901024887953,2437.2895358537776,1292.0151602206033,399.55390273095367,801.5224732306613,643.4683724313285,83.84187269780499,8.558736024623682,38.903708645783425,775.2310609336539,117.23019655599558,207.6452621371421,43.78010580793754,575.2560939499041,366.78736997718966,178.72095294119362,23.56451976472252
