ids,predictions,CLUSTER_ID
45089803391,"10 : 0.29973853, 10 : 0.1231698, 9 : 0.016995365",7
31216211218,"7 : 0.5032284, 7 : 0.033515748, 7 : 0.013755591",7
43111340815,"9 : 0.35205248, 4 : 0.13729793, 13 : 0.0673065",7
32732486798,"7 : 0.34652343, 3 : 0.039985277, 10 : 0.024960956",7
31592371657,"7 : 0.05116776, 2 : 0.03217585, 10 : 0.022819517",7
31944911300,"1 : 0.4093133, 11 : 0.21563935, 11 : 0.08916536",7
43479616594,"1 : 0.21861082, 9 : 0.10197891, 2 : 0.08628503",7
40613733181,"1 : 0.85037076, 1 : 0.012839847, 1 : 0.007880914",7
49290074547,"13 : 0.070129596, 12 : 0.05840584, 7 : 0.0340373",11
38087628372,"7 : 0.73661184, 7 : 0.07154236, 7 : 0.051646728",7
49424489142,"12 : 0.35554683, 12 : 0.17392413, 1 : 0.07867607",7
49424261361,"3 : 0.2736107, 3 : 0.21911037, 13 : 0.13534512",7
46008715992,"7 : 0.39612255, 7 : 0.19776164, 7 : 0.12353545",7
33959753082,"2 : 0.66988754, 12 : 0.051778574, 11 : 0.04312567",7
39493058551,"7 : 0.952677, 2 : 0.0073082075, 2 : 0.006625476",10
30366160968,"2 : 0.69889635, 9 : 0.06664153, 11 : 0.026634721",11
41763673381,"1 : 0.84125257, 1 : 0.03164801, 11 : 0.01817219",11
42917164461,"12 : 0.164242, 1 : 0.04128689, 2 : 0.035360582",7
32332655496,"8 : 0.22640105, 1 : 0.17799042, 11 : 0.09182907",11
46994490535,"2 : 0.30537948, 2 : 0.17553519, 7 : 0.038796883",7
45777734755,"14 : 0.22002131, 4 : 0.13308364, 7 : 0.057359926",7
38315610636,"7 : 0.4537856, 4 : 0.10657512, 10 : 0.08112529",7
38195122511,"5 : 0.09584126, 7 : 0.06022017, 7 : 0.034674928",7
50115972776,"10 : 0.23325074, 2 : 0.13364917, 10 : 0.11803377",7
27239473028,"11 : 0.22068794, 11 : 0.15945865, 2 : 0.11460014",10
46217682545,"1 : 0.9425113, 7 : 0.04090133, 1 : 0.0023757599",7
42016085225,"2 : 0.16215128, 13 : 0.057408776, 1 : 0.051846556",7
49315551716,"8 : 0.12450355, 7 : 0.060143117, 5 : 0.05867157",11
44242929700,"3 : 0.15282834, 1 : 0.09743336, 6 : 0.031191818",7
34133458974,"1 : 0.15565288, 1 : 0.056585692, 11 : 0.038888622",7
34153840054,"8 : 0.25549138, 9 : 0.24481776, 8 : 0.05542472",7
34153840484,"2 : 0.34159437, 14 : 0.30858743, 7 : 0.15506898",7
34886670821,"1 : 0.9137235, 1 : 0.006504927, 1 : 0.0011707912",7
34886670231,"1 : 0.51891196, 11 : 0.2450442, 1 : 0.15336128",7
34886671391,"5 : 0.34910852, 9 : 0.07901671, 8 : 0.057853207",7
34640521470,"5 : 0.62878555, 6 : 0.042102914, 6 : 0.021044249",7
34640522380,"9 : 0.74711853, 14 : 0.011083791, 5 : 0.009487473",7
34922535184,"7 : 0.22680442, 7 : 0.20490043, 7 : 0.16041903",7
42917620020,"1 : 0.9474558, 1 : 0.0026861199, 1 : 0.0024105334",10
44438102662,"2 : 0.1493975, 7 : 0.09464116, 10 : 0.058798954",10
36994081896,"2 : 0.27800122, 11 : 0.11399625, 11 : 0.0318799",11
48867344836,"8 : 0.2638729, 2 : 0.22581193, 2 : 0.03918522",7
42868974100,"3 : 0.22783546, 2 : 0.065314904, 14 : 0.057762202",7
43960445034,"2 : 0.7845459, 1 : 0.083321474, 2 : 0.01195045",7
42868939080,"7 : 0.34185073, 12 : 0.18118168, 7 : 0.043876547",7
30808281248,"2 : 0.2793255, 12 : 0.23115183, 3 : 0.101416185",7
42868908340,"11 : 0.9680757, 12 : 0.00831153, 2 : 0.005194461",7
44629798172,"12 : 0.54546344, 12 : 0.14327222, 12 : 0.029254371",7
42868858230,"2 : 0.3960128, 2 : 0.087257855, 2 : 0.0594907",7
30808374698,"4 : 0.1665862, 14 : 0.05614483, 9 : 0.02698053",7
30808363998,"12 : 0.13578686, 13 : 0.12972309, 10 : 0.11474266",7
43960472404,"7 : 0.061496206, 7 : 0.029077867, 3 : 0.027179161",7
29740946447,"3 : 0.08542063, 3 : 0.045652308, 12 : 0.042043842",7
43769621825,"3 : 0.38782975, 7 : 0.14655565, 6 : 0.090630434",7
42868785760,"12 : 0.4760906, 1 : 0.13188177, 7 : 0.0151877655",7
44678784571,"10 : 0.6152217, 4 : 0.11337867, 13 : 0.022709915",7
30808227768,"7 : 0.88158804, 3 : 0.0062491, 3 : 0.0051024226",7
48093999636,"6 : 0.38597998, 13 : 0.05031963, 5 : 0.041598227",7
48094033448,"3 : 0.10912655, 7 : 0.09062349, 7 : 0.066228256",7
48094096282,"2 : 0.34781548, 10 : 0.0559182, 10 : 0.038747225",7
48094028053,"7 : 0.7791963, 10 : 0.03913885, 9 : 0.0030466863",7
48094104837,"3 : 0.06295606, 3 : 0.03803923, 7 : 0.033355374",7
49099854307,"7 : 0.2705101, 7 : 0.22635984, 10 : 0.03359284",7
49099151658,"3 : 0.05515092, 12 : 0.05501376, 12 : 0.041536663",7
49099151408,"7 : 0.1715594, 3 : 0.08820469, 10 : 0.025851328",7
49099854117,"7 : 0.10690786, 7 : 0.06245507, 3 : 0.05697154",7
49099854187,"13 : 0.65539944, 13 : 0.062977955, 3 : 0.058703054",7
34007460824,"2 : 0.05306955, 12 : 0.042980228, 2 : 0.042624712",7
42140024722,"9 : 0.31636697, 2 : 0.09659746, 8 : 0.09524522",11
46009072962,"7 : 0.5368473, 2 : 0.1713759, 2 : 0.06790503",7
40141974133,"1 : 0.8050303, 9 : 0.016064607, 1 : 0.014299657",7
25253491318,"1 : 0.61224943, 11 : 0.04546908, 1 : 0.02751605",7
39155335142,"1 : 0.5565999, 1 : 0.05453665, 4 : 0.051732622",7
40614113391,"1 : 0.4532489, 11 : 0.031802557, 1 : 0.02287922",7
26742366298,"1 : 0.72667575, 1 : 0.030579109, 1 : 0.022288026",7
32958323074,"14 : 0.32994848, 13 : 0.054444328, 13 : 0.04638609",11
45334490234,"7 : 0.79053956, 2 : 0.030689534, 10 : 0.010754407",7
46008787962,"13 : 0.09520812, 10 : 0.07835577, 2 : 0.047330957",7
45748020074,"12 : 0.9905121, 12 : 0.006066126, 7 : 0.0009964078",7
46471503341,"12 : 0.3262829, 2 : 0.143306, 10 : 0.04118329",7
34007634824,"7 : 0.38006222, 7 : 0.08059287, 3 : 0.051205993",7
45739108101,"1 : 0.6874326, 1 : 0.019294918, 11 : 0.010203289",7
45801215145,"1 : 0.68928295, 11 : 0.05652268, 4 : 0.024634525",11
32177255734,"1 : 0.9168392, 2 : 0.0014173811, 8 : 0.0012037224",11
32877353422,"2 : 0.34277183, 1 : 0.12826307, 9 : 0.07599472",11
33030646265,"1 : 0.9692982, 2 : 0.0023675796, 1 : 0.0016448888",11
32891982681,"1 : 0.9268931, 2 : 0.0011637796, 7 : 0.000950663",11
31336376143,"13 : 0.074670255, 13 : 0.069871135, 10 : 0.055252038",7
31336678773,"1 : 0.5083767, 7 : 0.15217762, 2 : 0.06246989",7
33462097044,"4 : 0.44766647, 13 : 0.07941277, 9 : 0.06412235",7
34029510391,"9 : 0.112821765, 2 : 0.059302375, 9 : 0.047616728",10
33560222738,"1 : 0.77049494, 12 : 0.017526083, 13 : 0.006714261",7
47436328731,"1 : 0.4449392, 7 : 0.14145257, 13 : 0.06662342",7
47910610941,"14 : 0.72557175, 9 : 0.020917678, 4 : 0.017354444",7
47858469492,"14 : 0.72557175, 9 : 0.020917678, 4 : 0.017354444",7
46485996064,"11 : 0.25262704, 1 : 0.21709383, 8 : 0.040259074",7
46294895155,"11 : 0.20174694, 1 : 0.1786744, 1 : 0.13424577",7
32267093207,"1 : 0.7418073, 11 : 0.07159005, 9 : 0.019369802",7
31806787378,"2 : 0.30192748, 3 : 0.17170052, 3 : 0.028131222",7
38419932214,"9 : 0.587667, 9 : 0.13145152, 3 : 0.073047325",7
34687146302,"3 : 0.15554312, 10 : 0.081023596, 3 : 0.07112609",7
41929332202,"7 : 0.47609147, 12 : 0.046868846, 10 : 0.020253954",7
40984321815,"2 : 0.121305145, 9 : 0.120280184, 7 : 0.06958804",7
32146465425,"4 : 0.84246916, 7 : 0.04894524, 9 : 0.016575893",7
31997859832,"1 : 0.79210174, 5 : 0.05600534, 4 : 0.050805386",7
37127756144,"10 : 0.377899, 10 : 0.17160861, 10 : 0.10419553",7
49033949098,"9 : 0.33147004, 11 : 0.11116195, 2 : 0.07636701",7
44184775912,"1 : 0.30084237, 11 : 0.044386543, 3 : 0.03698091",7
41693311832,"2 : 0.8878407, 11 : 0.022167532, 11 : 0.020441728",7
39926082570,"2 : 0.73757714, 11 : 0.02186458, 1 : 0.0068340595",7
42868532342,"3 : 0.96132416, 3 : 0.0105692865, 2 : 0.0031815376",7
34850549435,"3 : 0.21699993, 13 : 0.054057658, 2 : 0.05094079",7
29077340418,"9 : 0.05585115, 6 : 0.03588698, 6 : 0.03167974",7
36860008450,"3 : 0.31718004, 3 : 0.16333391, 7 : 0.07664043",7
34078042215,"4 : 0.06797003, 9 : 0.06701138, 7 : 0.04077591",7
34077831145,"4 : 0.2292462, 12 : 0.105534844, 7 : 0.067160405",7
34037926016,"10 : 0.15988484, 2 : 0.107918106, 13 : 0.031073848",7
33693776750,"2 : 0.9400144, 1 : 0.024992932, 10 : 0.002885256",7
33948353341,"12 : 0.29765213, 10 : 0.2702581, 10 : 0.1123652",7
33948286161,"7 : 0.09123167, 1 : 0.060669646, 13 : 0.048166692",7
33235792324,"12 : 0.3178743, 11 : 0.27632323, 1 : 0.057200138",7
33948230021,"11 : 0.8791963, 9 : 0.0093385605, 14 : 0.007462083",7
33693666610,"10 : 0.2701169, 7 : 0.26178792, 10 : 0.117468506",7
33948162591,"7 : 0.33711, 10 : 0.11482089, 10 : 0.09919389",7
34214409695,"13 : 0.23963763, 13 : 0.16126175, 7 : 0.047484238",7
34151153206,"12 : 0.119750984, 2 : 0.055887327, 13 : 0.029244937",7
33545910013,"3 : 0.60778147, 2 : 0.09703965, 2 : 0.032406446",7
33693810870,"12 : 0.18143614, 2 : 0.15536359, 2 : 0.081693694",7
34077574925,"12 : 0.2035832, 10 : 0.1852424, 9 : 0.15272257",7
33235670414,"1 : 0.94909036, 9 : 0.0076415776, 11 : 0.006984958",7
33948428971,"2 : 0.26814324, 10 : 0.06354627, 12 : 0.055574637",7
50111795198,"5 : 0.5598331, 10 : 0.049157932, 8 : 0.018443985",7
32028087631,"6 : 0.20475441, 7 : 0.1448499, 10 : 0.050200704",7
24259647507,"1 : 0.8797066, 11 : 0.028224103, 13 : 0.008576793",11
30798738597,"1 : 0.77093965, 9 : 0.08022565, 1 : 0.013668418",7
41139574050,"6 : 0.4730568, 5 : 0.03659338, 6 : 0.032032948",7
29699905978,"1 : 0.81026065, 1 : 0.01643194, 1 : 0.006666923",7
43524071852,"1 : 0.26310992, 2 : 0.12372826, 1 : 0.07274893",7
32164241777,"1 : 0.8864201, 1 : 0.013719744, 11 : 0.007873043",7
49289432958,"2 : 0.15451196, 12 : 0.09005502, 13 : 0.04981603",7
32108106666,"7 : 0.113903634, 10 : 0.10766304, 10 : 0.10186957",7
33322415954,"2 : 0.32705954, 9 : 0.18928474, 4 : 0.023149125",7
28862097217,"2 : 0.39739057, 1 : 0.23601152, 12 : 0.13086623",11
49115498343,"1 : 0.773259, 11 : 0.057351686, 2 : 0.0148064",11
47858482462,"6 : 0.087547824, 6 : 0.07398464, 6 : 0.050087318",7
34016972224,"9 : 0.18942833, 12 : 0.11105104, 2 : 0.089187086",7
34687282952,"10 : 0.18464512, 2 : 0.14653902, 7 : 0.0951188",7
34494148970,"2 : 0.5660319, 3 : 0.061737064, 2 : 0.03769652",7
31574555687,"1 : 0.24163067, 1 : 0.13709456, 11 : 0.08653461",7
48948033536,"1 : 0.81826586, 11 : 0.029191988, 1 : 0.014798973",7
48948228212,"12 : 0.15984908, 13 : 0.0825619, 4 : 0.039638065",7
31280456957,"12 : 0.0893196, 12 : 0.087580144, 2 : 0.07232912",7
37060269710,"3 : 0.67596346, 3 : 0.17122568, 3 : 0.017880118",10
36646609003,"13 : 0.26643607, 13 : 0.041298985, 11 : 0.035067912",10
37458790225,"2 : 0.8111115, 13 : 0.024691166, 2 : 0.0161383",10
36928532780,"13 : 0.26643595, 13 : 0.041299004, 11 : 0.03506793",10
37183078641,"2 : 0.811112, 13 : 0.024691062, 2 : 0.016138243",10
36606767814,"1 : 0.21928848, 13 : 0.16306932, 2 : 0.08636315",10
36646566333,"2 : 0.8804346, 11 : 0.012972608, 11 : 0.008553863",10
36928525960,"2 : 0.88043547, 11 : 0.012972553, 11 : 0.008553822",10
36928526430,"1 : 0.21928829, 13 : 0.16306989, 2 : 0.08636303",10
48955267046,"11 : 0.47453368, 11 : 0.28971168, 2 : 0.079259135",10
34687091332,"7 : 0.13968904, 2 : 0.051100194, 7 : 0.03987449",7
46652134064,"11 : 0.76255846, 2 : 0.046296675, 11 : 0.0274401",7
47375359141,"11 : 0.71472883, 1 : 0.06824834, 13 : 0.028744886",7
46652134524,"11 : 0.3718756, 11 : 0.35400033, 2 : 0.07748901",7
46652133564,"11 : 0.6384251, 1 : 0.12821068, 7 : 0.061918095",7
28377253058,"1 : 0.9587419, 12 : 0.004651627, 1 : 0.0011987673",7
28794222728,"1 : 0.77943844, 1 : 0.023686599, 11 : 0.0059399554",7
32550879317,"3 : 0.25707376, 12 : 0.23599032, 7 : 0.043610297",7
46639359995,"1 : 0.396301, 9 : 0.089478955, 11 : 0.06782087",10
47554852161,"1 : 0.63308173, 9 : 0.09169735, 4 : 0.023940597",10
41107114010,"9 : 0.48982245, 2 : 0.1163635, 3 : 0.03239683",7
32028235581,"1 : 0.81909424, 7 : 0.03851737, 7 : 0.021578396",7
31305223204,"7 : 0.24344018, 7 : 0.07820004, 10 : 0.071668684",7
31998022062,"7 : 0.7180288, 7 : 0.14409703, 13 : 0.0197394",7
47209335701,"4 : 0.9694408, 11 : 0.0028338667, 1 : 0.0027853658",7
47209335771,"4 : 0.9682842, 9 : 0.020197526, 1 : 0.0017163164",7
47209335891,"4 : 0.6279153, 9 : 0.115654476, 1 : 0.025390683",7
47209335901,"4 : 0.8665254, 9 : 0.08600284, 1 : 0.006585664",7
47209336001,"4 : 0.801596, 11 : 0.06386789, 1 : 0.023457488",7
41139573800,"6 : 0.21859764, 6 : 0.02730018, 6 : 0.02342328",7
40943896553,"2 : 0.14355953, 5 : 0.039385743, 5 : 0.03849662",7
36420038614,"7 : 0.12103846, 10 : 0.07975138, 6 : 0.070871316",7
32172044842,"1 : 0.3071061, 1 : 0.26422897, 4 : 0.123931006",7
50435558578,"4 : 0.49686185, 1 : 0.17412789, 9 : 0.15338635",7
35875316091,"1 : 0.717582, 12 : 0.05354363, 2 : 0.039161704",11
35162404825,"2 : 0.47980362, 13 : 0.09774924, 12 : 0.028379086",7
38298870122,"7 : 0.22351728, 10 : 0.2108023, 10 : 0.093339466",7
38298839632,"2 : 0.42557484, 8 : 0.11787092, 14 : 0.018723078",7
26554428449,"7 : 0.43544883, 10 : 0.15569095, 13 : 0.04567161",7
38328716811,"13 : 0.4008417, 3 : 0.14285351, 2 : 0.11542369",7
38275199276,"7 : 0.7027514, 10 : 0.12808956, 9 : 0.011974935",7
24460013208,"7 : 0.9350594, 2 : 0.010172301, 7 : 0.0027689268",7
38298995952,"7 : 0.1742859, 2 : 0.06475861, 7 : 0.054258294",7
38275026966,"7 : 0.3645886, 7 : 0.19587328, 12 : 0.06435515",7
38274998886,"1 : 0.26070184, 7 : 0.23193583, 3 : 0.026876431",7
38274967946,"1 : 0.24351096, 7 : 0.1397536, 7 : 0.08279739",7
38273450156,"7 : 0.35258442, 9 : 0.08087581, 2 : 0.035223804",7
26554420609,"13 : 0.4071327, 7 : 0.1305681, 10 : 0.09211994",7
24457913128,"7 : 0.24085993, 10 : 0.11961414, 9 : 0.037872262",7
37613541094,"7 : 0.2874573, 9 : 0.07689503, 5 : 0.07034937",7
45334779564,"7 : 0.11480034, 3 : 0.05126368, 2 : 0.025952313",7
37613544814,"3 : 0.49213025, 14 : 0.11079343, 7 : 0.08638864",7
38328712541,"3 : 0.29482067, 3 : 0.07801476, 7 : 0.032106936",7
33812780010,"1 : 0.9474388, 11 : 0.01964267, 1 : 0.003831932",7
34123593506,"1 : 0.8694277, 1 : 0.0086939195, 1 : 0.0015659587",7
38304816845,"2 : 0.5026989, 11 : 0.10244021, 11 : 0.061269592",7
39180835401,"11 : 0.3458387, 2 : 0.24883851, 1 : 0.16968544",7
34850377395,"2 : 0.30637053, 2 : 0.16698654, 4 : 0.0770124",7
46507893462,"2 : 0.5140338, 11 : 0.046836417, 13 : 0.03958905",7
44742034540,"7 : 0.25840828, 8 : 0.072684504, 7 : 0.06574055",7
31522993267,"4 : 0.8782865, 9 : 0.0116110295, 11 : 0.010698464",7
46462967481,"4 : 0.23487689, 9 : 0.18116099, 14 : 0.058677796",7
45550104155,"4 : 0.60465443, 6 : 0.0708009, 6 : 0.06806811",7
31522992527,"7 : 0.08985087, 4 : 0.079686254, 10 : 0.067286335",7
45550103735,"4 : 0.06812471, 1 : 0.049761787, 12 : 0.044044267",7
31522992387,"2 : 0.5748595, 14 : 0.042253826, 12 : 0.027920086",7
46412027532,"2 : 0.16765037, 7 : 0.04095026, 10 : 0.029491492",7
31522992077,"1 : 0.9823054, 1 : 0.0025253263, 8 : 0.0019258934",7
31522992847,"4 : 0.9504755, 1 : 0.020299, 9 : 0.0054657497",7
30798733537,"9 : 0.6104809, 11 : 0.13736507, 3 : 0.028060032",7
40709304443,"2 : 0.66908854, 5 : 0.083175205, 12 : 0.017307358",7
30366167218,"1 : 0.87766176, 9 : 0.0039670574, 1 : 0.0026061297",7
48892646657,"8 : 0.46618307, 8 : 0.13944766, 8 : 0.13774236",10
48892462521,"9 : 0.09165113, 2 : 0.044967487, 13 : 0.034078434",10
48891929228,"13 : 0.88878626, 13 : 0.0033487417, 6 : 0.0032177458",10
48892461276,"7 : 0.05406953, 3 : 0.053322386, 2 : 0.041417424",10
48891928163,"8 : 0.59761256, 11 : 0.03470244, 7 : 0.028851938",10
48892461721,"7 : 0.112594366, 8 : 0.028306367, 6 : 0.028174415",10
26554892339,"8 : 0.3953645, 2 : 0.32045817, 8 : 0.036820494",11
33305345613,"7 : 0.388898, 3 : 0.2020239, 7 : 0.07677408",10
34850379175,"9 : 0.43388987, 2 : 0.04687121, 2 : 0.038718626",7
37310695896,"13 : 0.50048167, 13 : 0.20321825, 2 : 0.07505478",7
37927515495,"1 : 0.8243539, 2 : 0.012461738, 1 : 0.0048861895",11
34715488831,"6 : 0.1328241, 2 : 0.08521854, 9 : 0.081938274",7
32250808611,"13 : 0.7964473, 1 : 0.05900667, 7 : 0.020216996",10
46779582682,"1 : 0.35895288, 1 : 0.10656026, 12 : 0.083004616",11
46847686652,"1 : 0.49569625, 1 : 0.0895598, 9 : 0.061522096",7
34037852353,"10 : 0.15463372, 10 : 0.080611244, 4 : 0.044885747",7
34461549610,"13 : 0.7627233, 3 : 0.018527258, 11 : 0.014924825",7
34808436156,"11 : 0.32560655, 12 : 0.30857605, 13 : 0.038093176",7
40709304453,"2 : 0.2211838, 12 : 0.13428603, 4 : 0.0599801",7
38256793592,"8 : 0.24504243, 8 : 0.21573979, 4 : 0.058923386",11
33333929808,"11 : 0.42258552, 11 : 0.24239624, 1 : 0.042635523",7
33333910578,"2 : 0.3647469, 1 : 0.11215479, 11 : 0.074762054",7
46294929135,"12 : 0.08911629, 3 : 0.08891013, 14 : 0.07157916",7
33333919528,"3 : 0.41353333, 13 : 0.17964096, 2 : 0.057199374",7
32267131757,"3 : 0.42242947, 13 : 0.107132524, 1 : 0.05332365",7
33333899448,"7 : 0.6197723, 11 : 0.1786276, 7 : 0.044113927",7
33333880748,"7 : 0.72003025, 7 : 0.06065252, 7 : 0.017732846",7
47157341132,"11 : 0.1567875, 13 : 0.1272583, 1 : 0.0309603",7
46294968275,"13 : 0.4441772, 3 : 0.18565093, 6 : 0.045792367",7
32267112017,"12 : 0.36242744, 3 : 0.11595831, 7 : 0.11543834",7
47209371241,"13 : 0.71922076, 3 : 0.074040666, 7 : 0.052642375",7
33333901518,"4 : 0.88997084, 11 : 0.03059504, 13 : 0.020543946",7
47209339401,"1 : 0.385566, 2 : 0.28184772, 11 : 0.087294534",7
46294925955,"11 : 0.5512655, 2 : 0.40533262, 2 : 0.0061895587",7
47157343082,"1 : 0.17592719, 3 : 0.091189645, 9 : 0.046574805",7
46294940105,"4 : 0.9810145, 11 : 0.0040501193, 1 : 0.0031302117",7
33333904528,"3 : 0.56532055, 7 : 0.10349982, 7 : 0.10196296",7
46294943325,"2 : 0.10707541, 13 : 0.09644791, 13 : 0.06220862",7
47209355171,"3 : 0.15817472, 1 : 0.1150728, 12 : 0.082091436",7
47209359951,"2 : 0.40657634, 11 : 0.10091235, 1 : 0.06300782",7
47209382941,"9 : 0.31275177, 3 : 0.21709937, 1 : 0.07845085",7
33333903888,"11 : 0.5227688, 13 : 0.079076774, 13 : 0.07596136",7
47209359861,"7 : 0.65324086, 12 : 0.013070182, 7 : 0.007966307",7
33333901358,"7 : 0.2929593, 4 : 0.18548001, 13 : 0.085998595",7
32267112167,"7 : 0.1123314, 2 : 0.067774095, 14 : 0.05799843",7
46294940265,"2 : 0.054699656, 2 : 0.04642253, 7 : 0.035903852",7
47209370891,"11 : 0.51521736, 2 : 0.32749864, 10 : 0.031227795",7
46294923915,"2 : 0.4926709, 11 : 0.32129565, 11 : 0.035787564",7
33333880368,"2 : 0.4060389, 13 : 0.12983428, 13 : 0.07374299",7
33333906968,"4 : 0.5383735, 13 : 0.036314607, 14 : 0.02601664",7
47157341592,"11 : 0.44242015, 11 : 0.17675655, 2 : 0.16987297",7
47157337182,"13 : 0.096877284, 12 : 0.076680034, 3 : 0.05030329",7
47209371871,"2 : 0.21355051, 1 : 0.11094397, 11 : 0.10643056",7
46294924335,"1 : 0.31646603, 10 : 0.23911938, 12 : 0.046493452",7
47209360061,"2 : 0.39934054, 3 : 0.3863479, 11 : 0.102939524",7
46294968075,"11 : 0.6257907, 1 : 0.05814926, 2 : 0.036413178",7
47209371071,"10 : 0.60191685, 12 : 0.11021796, 11 : 0.053039577",7
32267111857,"7 : 0.9366872, 7 : 0.025298683, 2 : 0.00992489",7
33333880668,"3 : 0.1582101, 9 : 0.04251439, 13 : 0.03876887",7
33333880468,"7 : 0.14910455, 7 : 0.08236755, 7 : 0.032291804",7
33333910418,"7 : 0.29834872, 12 : 0.16429295, 7 : 0.017985841",7
46294943645,"8 : 0.1571362, 6 : 0.08672752, 1 : 0.08438646",7
33333912728,"4 : 0.43063343, 14 : 0.14088666, 11 : 0.042108685",7
33333901268,"12 : 0.36460453, 3 : 0.090456665, 12 : 0.08383721",7
47157341892,"4 : 0.18518287, 11 : 0.11483422, 12 : 0.034289427",7
33333898698,"2 : 0.32256344, 4 : 0.18662444, 10 : 0.05045238",7
46486045084,"4 : 0.92374015, 1 : 0.009862774, 1 : 0.009231796",7
47157305962,"12 : 0.061199747, 7 : 0.060915645, 7 : 0.039012473",7
47209366831,"11 : 0.19856012, 7 : 0.17790592, 7 : 0.065469466",7
47157346672,"11 : 0.41149998, 2 : 0.20381957, 1 : 0.1636748",7
33333898458,"3 : 0.32129347, 12 : 0.07838699, 12 : 0.026761284",7
33333877348,"4 : 0.9641301, 9 : 0.011977504, 1 : 0.005591215",7
33333898338,"1 : 0.4223821, 2 : 0.17662154, 11 : 0.09793494",7
33333910158,"4 : 0.14476927, 10 : 0.14283507, 12 : 0.07125229",7
46294967845,"3 : 0.106488116, 2 : 0.06326821, 13 : 0.045258872",7
40244515113,"2 : 0.6530906, 11 : 0.087766275, 10 : 0.036210563",7
47209375571,"11 : 0.24235448, 13 : 0.20093234, 13 : 0.12815307",7
33333904138,"11 : 0.5318824, 2 : 0.16155791, 11 : 0.041953694",7
46294946285,"12 : 0.93395084, 2 : 0.006974808, 4 : 0.006003991",7
46294940575,"1 : 0.48191357, 13 : 0.114153326, 12 : 0.074645564",7
47157346202,"2 : 0.41297117, 11 : 0.27278057, 1 : 0.08047169",7
47157337032,"11 : 0.4532175, 11 : 0.07651672, 11 : 0.04219391",7
47209355001,"7 : 0.13036546, 12 : 0.1264215, 7 : 0.08900434",7
47157341752,"11 : 0.38987687, 1 : 0.1992077, 2 : 0.13053799",7
33333901168,"2 : 0.31257033, 11 : 0.28810903, 11 : 0.080147915",7
33333898638,"11 : 0.32525507, 7 : 0.104347326, 7 : 0.06471221",7
47157337232,"3 : 0.24934058, 11 : 0.19055346, 7 : 0.08676165",7
47209359641,"1 : 0.77413565, 12 : 0.033883516, 12 : 0.017789807",7
33333877118,"2 : 0.5785379, 11 : 0.3421577, 11 : 0.0082265865",7
33333876948,"4 : 0.89362746, 1 : 0.06978216, 11 : 0.0056324885",7
46294943365,"4 : 0.63888717, 8 : 0.08326677, 9 : 0.015126072",7
46294940635,"11 : 0.8735189, 2 : 0.033475664, 11 : 0.0064977584",7
46294943845,"8 : 0.9290495, 8 : 0.0029318614, 7 : 0.002309332",7
46294943725,"2 : 0.39471474, 1 : 0.17485319, 11 : 0.15568987",7
46294946725,"7 : 0.24074613, 2 : 0.065375336, 7 : 0.037178215",7
33333921048,"1 : 0.31107256, 11 : 0.106840424, 1 : 0.077657305",7
47209339541,"11 : 0.65563464, 2 : 0.06827356, 1 : 0.025871988",7
40244547663,"11 : 0.2588671, 1 : 0.23187299, 1 : 0.12541123",7
46486049004,"2 : 0.40379387, 11 : 0.18794239, 1 : 0.09745214",7
33333877658,"4 : 0.6318702, 1 : 0.12567264, 13 : 0.030652463",7
47209361211,"2 : 0.25122836, 1 : 0.20149289, 10 : 0.11367289",7
33333910218,"8 : 0.72061574, 8 : 0.05722384, 8 : 0.040287104",7
47157337452,"1 : 0.5293569, 11 : 0.05357521, 11 : 0.051312115",7
47209375901,"3 : 0.29194924, 11 : 0.19324741, 2 : 0.17462955",7
46486045214,"1 : 0.20491701, 11 : 0.129703, 2 : 0.12017683",7
33333913018,"7 : 0.40803823, 14 : 0.19940737, 4 : 0.090382785",7
33333907808,"11 : 0.82234687, 2 : 0.050757915, 2 : 0.043997437",7
47209339721,"11 : 0.4536043, 2 : 0.23355417, 1 : 0.08422785",7
46294946935,"12 : 0.09695666, 4 : 0.0634413, 12 : 0.05462797",7
47209371591,"7 : 0.3769038, 11 : 0.13918848, 13 : 0.05196478",7
47209375131,"13 : 0.4212553, 11 : 0.14827918, 1 : 0.11928044",7
47157341432,"7 : 0.21785156, 1 : 0.19722416, 1 : 0.053007875",7
33333876988,"9 : 0.19698027, 2 : 0.07148567, 1 : 0.056315705",7
47157337352,"2 : 0.91986305, 1 : 0.0153937405, 11 : 0.015331701",7
47209367061,"11 : 0.37765062, 7 : 0.11745453, 6 : 0.062472414",7
33333904658,"11 : 0.49207136, 3 : 0.24291246, 1 : 0.02916636",7
33333906638,"2 : 0.43068823, 10 : 0.27420524, 9 : 0.038341656",7
33333918438,"4 : 0.5191309, 1 : 0.37858304, 1 : 0.033903923",7
40244515333,"11 : 0.39812014, 13 : 0.06722815, 13 : 0.044170227",7
30908063467,"11 : 0.39535242, 2 : 0.09426266, 1 : 0.07899903",11
45847324501,"1 : 0.59883577, 12 : 0.12083406, 2 : 0.06105539",11
30908061867,"1 : 0.43150854, 1 : 0.139975, 1 : 0.09840842",11
45798227572,"4 : 0.90451753, 10 : 0.014326642, 13 : 0.009606183",11
45847305721,"8 : 0.49786547, 8 : 0.41280833, 2 : 0.0031594415",11
