ids,predictions,lat,lng,CLUSTER_ID
1.90461421346955E+018,"2 : 0.31413487, 2 : 0.2991045, 3 : 0.08947892",45.0730116668,7.685842365,17
1.90394913785204E+018,"10 : 0.9987662, 10 : 0.0004488975, 2 : 0.00012796422",45.0730116668,7.685842365,17
1.90370113667664E+018,"2 : 0.51778615, 2 : 0.09318822, 2 : 0.060189076",45.0730116668,7.685842365,17
1.90259888915358E+018,"9 : 0.28682384, 12 : 0.07035083, 12 : 0.041890346",45.0730116668,7.685842365,17
1.90218141922119E+018,"11 : 0.31306297, 11 : 0.18291774, 13 : 0.14425652",45.0730116668,7.685842365,17
1.90155608825841E+018,"3 : 0.8444407, 1 : 0.028250782, 11 : 0.018574063",45.0730116668,7.685842365,17
1.90102541281991E+018,"2 : 0.07995178, 1 : 0.06113736, 11 : 0.05934812",45.0730116668,7.685842365,17
1.90024945991099E+018,"7 : 0.26986977, 7 : 0.1328272, 2 : 0.10500419",45.0730116668,7.685842365,17
1.90014876226365E+018,"14 : 0.8034672, 4 : 0.033378687, 4 : 0.007873847",45.0730116668,7.685842365,17
1.89882990019664E+018,"7 : 0.23135722, 13 : 0.08095868, 1 : 0.07037754",45.0730116668,7.685842365,17
1.89804635067992E+018,"11 : 0.20745885, 2 : 0.12196045, 2 : 0.0472658",45.0730116668,7.685842365,17
1.89739410345095E+018,"12 : 0.27079615, 3 : 0.062661074, 13 : 0.05845477",45.0730116668,7.685842365,17
1.89624853968042E+018,"10 : 0.19764704, 10 : 0.06743521, 2 : 0.045567565",45.0730116668,7.685842365,17
1.89506958025974E+018,"14 : 0.31403682, 8 : 0.050356943, 2 : 0.03917657",45.0730116668,7.685842365,17
1.89435627585069E+018,"4 : 0.31103885, 13 : 0.162919, 5 : 0.09244385",45.0730116668,7.685842365,17
1.8928105767216E+018,"11 : 0.22571205, 1 : 0.160129, 12 : 0.03341641",45.0730116668,7.685842365,17
1.89155082737096E+018,"11 : 0.3164825, 2 : 0.08261433, 8 : 0.06625397",45.0730116668,7.685842365,17
1.89068291859958E+018,"2 : 0.2543944, 2 : 0.13236007, 2 : 0.079651326",45.0730116668,7.685842365,17
1.88922335470464E+018,"7 : 0.24712972, 7 : 0.08705057, 2 : 0.07351346",45.0730116668,7.685842365,17
1.88795027835606E+018,"7 : 0.50132287, 10 : 0.14341788, 10 : 0.041331675",45.0730116668,7.685842365,17
1.88610081187699E+018,"1 : 0.7828664, 13 : 0.09665031, 11 : 0.016827172",45.0730116668,7.685842365,17
1.88511816316421E+018,"11 : 0.15580547, 2 : 0.12855183, 13 : 0.08472899",45.0730116668,7.685842365,17
1.88497555216399E+018,"9 : 0.6800061, 1 : 0.039891463, 1 : 0.03148832",45.0730116668,7.685842365,17
1.8840924910679E+018,"11 : 0.70829403, 2 : 0.17705847, 3 : 0.013122437",45.0730116668,7.685842365,17
1.8823298357086E+018,"9 : 0.5478029, 1 : 0.06896094, 9 : 0.014424964",45.0730116668,7.685842365,17
1.8808121599763E+018,"7 : 0.15773627, 1 : 0.12829398, 11 : 0.062141735",45.0730116668,7.685842365,17
1.87990483905008E+018,"11 : 0.48023078, 3 : 0.13259065, 2 : 0.11749027",45.0730116668,7.685842365,17
1.87938300627675E+018,"2 : 0.18119256, 1 : 0.16883528, 1 : 0.12857272",45.0730116668,7.685842365,17
1.87917807319531E+018,"13 : 0.95366967, 13 : 0.022481162, 13 : 0.0021418333",45.0730116668,7.685842365,17
1.87846970695884E+018,"11 : 0.69365233, 2 : 0.08607725, 11 : 0.0649271",45.0730116668,7.685842365,17
1.87770358283926E+018,"11 : 0.61576885, 2 : 0.105589494, 11 : 0.014370676",45.0730116668,7.685842365,17
1.87631418165451E+018,"11 : 0.52859664, 11 : 0.20120288, 1 : 0.116950616",45.0730116668,7.685842365,17
1.87531616628566E+018,"7 : 0.21770547, 3 : 0.16206501, 2 : 0.051702533",45.0730116668,7.685842365,17
1.87393422877378E+018,"12 : 0.4701961, 13 : 0.42418075, 1 : 0.06513583",45.0730116668,7.685842365,17
1.86984947249626E+018,"1 : 0.92362225, 7 : 0.017557718, 11 : 0.0119601935",45.0730116668,7.685842365,17
1.86752235416528E+018,"12 : 0.40331095, 3 : 0.1349138, 3 : 0.09153225",45.0730116668,7.685842365,17
1.865594043032E+018,"13 : 0.106229015, 7 : 0.05944808, 11 : 0.051706925",45.0730116668,7.685842365,17
1.8630289497481E+018,"7 : 0.27608773, 7 : 0.12218595, 2 : 0.10425455",45.0730116668,7.685842365,17
1.85967385321571E+018,"3 : 0.24609469, 1 : 0.2172708, 11 : 0.08983259",45.0730116668,7.685842365,17
1.84567768777185E+018,"10 : 0.94083965, 14 : 0.0065946435, 2 : 0.0033119575",45.0730116668,7.685842365,17
1.84201688899157E+018,"11 : 0.20348015, 7 : 0.19226313, 2 : 0.13258472",45.0730116668,7.685842365,17
1.83641832145811E+018,"13 : 0.47962567, 2 : 0.02675114, 5 : 0.022519587",45.0730116668,7.685842365,17
1.83148915914161E+018,"3 : 0.63419694, 11 : 0.07677769, 1 : 0.02143582",45.0730116668,7.685842365,17
1.8283295999778E+018,"2 : 0.5894072, 8 : 0.11133183, 4 : 0.10325706",45.0730116668,7.685842365,17
1.82548378023261E+018,"12 : 0.21174954, 2 : 0.042230163, 12 : 0.034459088",45.0730116668,7.685842365,17
1.82175153888087E+018,"7 : 0.17227641, 12 : 0.11073188, 12 : 0.092654996",45.0730116668,7.685842365,17
1.8204851906002E+018,"13 : 0.26299807, 11 : 0.17280427, 13 : 0.052224535",45.0730116668,7.685842365,17
1.81881617273331E+018,"1 : 0.9601711, 1 : 0.0057370095, 9 : 0.0014720819",45.0730116668,7.685842365,17
1.8151128472152E+018,"2 : 0.2886881, 2 : 0.19758452, 3 : 0.16116714",45.0730116668,7.685842365,17
1.81232962336363E+018,"13 : 0.05070565, 7 : 0.043778982, 7 : 0.03130835",45.0730116668,7.685842365,17
1.81135344746808E+018,"1 : 0.9586507, 1 : 0.004599033, 1 : 0.0022320247",45.0730116668,7.685842365,17
1.80905944017314E+018,"13 : 0.08457671, 13 : 0.06416685, 4 : 0.046028644",45.0730116668,7.685842365,17
1.80719635178644E+018,"7 : 0.14118142, 7 : 0.051264968, 3 : 0.03972826",45.0730116668,7.685842365,17
1.8052331805029E+018,"2 : 0.51877743, 8 : 0.16217749, 2 : 0.097647004",45.0730116668,7.685842365,17
1.80185276269524E+018,"5 : 0.09382715, 1 : 0.08762972, 11 : 0.053084206",45.0730116668,7.685842365,17
1.79776635894483E+018,"7 : 0.08011877, 7 : 0.06631787, 12 : 0.060542546",45.0730116668,7.685842365,17
1.79510548444259E+018,"2 : 0.6274676, 3 : 0.031059986, 2 : 0.022614634",45.0730116668,7.685842365,17
1.79357739543398E+018,"2 : 0.62664425, 2 : 0.36679885, 13 : 0.00092123117",45.0730116668,7.685842365,17
1.79348971100066E+018,"12 : 0.22826657, 3 : 0.2008264, 1 : 0.068822905",45.0730116668,7.685842365,17
1.79278687512841E+018,"11 : 0.73353523, 11 : 0.1296763, 2 : 0.023752594",45.0730116668,7.685842365,17
1.79152377073833E+018,"13 : 0.24865854, 1 : 0.22406647, 11 : 0.047286946",45.0730116668,7.685842365,17
1.79051033330061E+018,"1 : 0.8570021, 1 : 0.04255607, 11 : 0.011590135",45.0730116668,7.685842365,17
1.78867896332349E+018,"12 : 0.35482267, 3 : 0.068580166, 11 : 0.060898032",45.0730116668,7.685842365,17
1.78798259521723E+018,"1 : 0.96780413, 1 : 0.005359077, 7 : 0.0049458207",45.0730116668,7.685842365,17
1.78727395019205E+018,"1 : 0.8035337, 11 : 0.022707967, 1 : 0.018948967",45.0730116668,7.685842365,17
1.78645278000341E+018,"2 : 0.122620545, 12 : 0.09044624, 2 : 0.054038003",45.0730116668,7.685842365,17
1.78583032974398E+018,"2 : 0.5253618, 1 : 0.047026634, 11 : 0.03391868",45.0730116668,7.685842365,17
1.78263118832289E+018,"7 : 0.1892212, 1 : 0.036707994, 2 : 0.03587568",45.0730116668,7.685842365,17
1.78184189825858E+018,"7 : 0.47117227, 7 : 0.37053552, 7 : 0.030144382",45.0730116668,7.685842365,17
1.78001741281896E+018,"13 : 0.6839809, 1 : 0.1589984, 11 : 0.013362589",45.0730116668,7.685842365,17
1.77899047826032E+018,"13 : 0.85446113, 1 : 0.08882131, 13 : 0.0035537686",45.0730116668,7.685842365,17
1.7783241932401E+018,"1 : 0.40958056, 11 : 0.21820892, 7 : 0.051829882",45.0730116668,7.685842365,17
1.77580987049543E+018,"1 : 0.78098714, 11 : 0.07983454, 11 : 0.00964206",45.0730116668,7.685842365,17
1.77385996992363E+018,"4 : 0.56701535, 9 : 0.07253371, 13 : 0.058111005",45.0730116668,7.685842365,17
1.773351584544E+018,"1 : 0.45060137, 11 : 0.43185225, 9 : 0.012484058",45.0730116668,7.685842365,17
1.77204189344688E+018,"1 : 0.07179105, 11 : 0.07007299, 12 : 0.05427633",45.0730116668,7.685842365,17
1.76977868886945E+018,"10 : 0.10898578, 6 : 0.08764385, 7 : 0.030224456",45.0730116668,7.685842365,17
1.7689746813257E+018,"1 : 0.5315114, 2 : 0.063219234, 13 : 0.040187467",45.0730116668,7.685842365,17
1.76824022623861E+018,"11 : 0.9354419, 7 : 0.0067433375, 7 : 0.004008735",45.0730116668,7.685842365,17
1.76809934933162E+018,"11 : 0.17907143, 11 : 0.11968143, 11 : 0.08790322",45.0730116668,7.685842365,17
1.767710664497E+018,"6 : 0.7155832, 6 : 0.17046377, 6 : 0.009314939",45.0730116668,7.685842365,17
1.76733388559823E+018,"7 : 0.884567, 4 : 0.03380353, 7 : 0.022428334",45.0730116668,7.685842365,17
1.76692686528658E+018,"13 : 0.32787597, 9 : 0.106065944, 7 : 0.086874425",45.0730116668,7.685842365,17
1.76621068934674E+018,"9 : 0.877416, 13 : 0.008707784, 13 : 0.0073934393",45.0730116668,7.685842365,17
1.76554659123584E+018,"4 : 0.5189168, 6 : 0.04874214, 2 : 0.023120686",45.0730116668,7.685842365,17
1.76532898447783E+018,"2 : 0.30085295, 2 : 0.18292424, 3 : 0.10341032",45.0730116668,7.685842365,17
1.7648499168549E+018,"1 : 0.38862073, 11 : 0.1307162, 5 : 0.054718476",45.0730116668,7.685842365,17
1.76440034052417E+018,"7 : 0.100132294, 7 : 0.09829502, 7 : 0.06691182",45.0730116668,7.685842365,17
1.76375585379641E+018,"4 : 0.44507784, 2 : 0.2357986, 2 : 0.04768269",45.0730116668,7.685842365,17
1.76298827089907E+018,"1 : 0.8250386, 11 : 0.059535343, 11 : 0.013958215",45.0730116668,7.685842365,17
1.75898510041693E+018,"9 : 0.4605712, 2 : 0.09840297, 11 : 0.096490666",45.0730116668,7.685842365,17
1.7586649060579E+018,"3 : 0.075351395, 2 : 0.04532217, 9 : 0.042773705",45.0730116668,7.685842365,17
1.75802985997087E+018,"3 : 0.111913085, 2 : 0.078370154, 2 : 0.074488506",45.0730116668,7.685842365,17
1.75662299421691E+018,"2 : 0.48165128, 11 : 0.07036161, 11 : 0.06639638",45.0730116668,7.685842365,17
1.75455639742686E+018,"11 : 0.69247156, 1 : 0.07046608, 1 : 0.057523105",45.0730116668,7.685842365,17
1.75219590377014E+018,"5 : 0.17813906, 3 : 0.08152519, 2 : 0.07395939",45.0730116668,7.685842365,17
1.75022837539119E+018,"11 : 0.17207624, 11 : 0.16652915, 2 : 0.102174506",45.0730116668,7.685842365,17
1.74918135812038E+018,"4 : 0.87246346, 6 : 0.013972706, 7 : 0.011284255",45.0730116668,7.685842365,17
1.74797099620573E+018,"11 : 0.471539, 1 : 0.16306788, 2 : 0.037413765",45.0730116668,7.685842365,17
1.74667845729808E+018,"7 : 0.30072448, 7 : 0.09291724, 11 : 0.07784827",45.0730116668,7.685842365,17
1.74633235861523E+018,"7 : 0.05328427, 7 : 0.050206296, 3 : 0.047407765",45.0730116668,7.685842365,17
1.7444523221776E+018,"7 : 0.18548602, 3 : 0.052723918, 7 : 0.037937842",45.0730116668,7.685842365,17
1.74432962891237E+018,"1 : 0.15265161, 12 : 0.085965015, 12 : 0.061632756",45.0730116668,7.685842365,17
1.74315019281684E+018,"13 : 0.8850562, 2 : 0.084462434, 12 : 0.002793574",45.0730116668,7.685842365,17
1.74083162800628E+018,"7 : 0.6783065, 7 : 0.061069746, 3 : 0.035827223",45.0730116668,7.685842365,17
1.73863579668326E+018,"7 : 0.23934686, 3 : 0.18409364, 7 : 0.034201905",45.0730116668,7.685842365,17
1.73765363526317E+018,"11 : 0.35016823, 11 : 0.21136504, 1 : 0.042897984",45.0730116668,7.685842365,17
1.73630438517862E+018,"1 : 0.42284054, 7 : 0.095775686, 13 : 0.07630738",45.0730116668,7.685842365,17
1.73441483473573E+018,"1 : 0.97916585, 1 : 0.002410339, 9 : 0.0005468446",45.0730116668,7.685842365,17
1.73337467168614E+018,"7 : 0.16686104, 12 : 0.16150701, 2 : 0.058826517",45.0730116668,7.685842365,17
1.73279947477731E+018,"1 : 0.38099086, 5 : 0.22048241, 5 : 0.116491504",45.0730116668,7.685842365,17
1.73213962171313E+018,"3 : 0.43480763, 2 : 0.15862235, 3 : 0.07415884",45.0730116668,7.685842365,17
1.73187863170776E+018,"2 : 0.032464135, 6 : 0.0185038, 6 : 0.0080586765",45.0730116668,7.685842365,17
1.73125940004134E+018,"7 : 0.3631118, 7 : 0.048629683, 7 : 0.035987668",45.0730116668,7.685842365,17
1.73079406154297E+018,"9 : 0.97810215, 11 : 0.00043457607, 5 : 0.00043136918",45.0730116668,7.685842365,17
1.73040684341384E+018,"2 : 0.20966329, 7 : 0.05121621, 7 : 0.049476124",45.0730116668,7.685842365,17
1.73000457708583E+018,"1 : 0.65293515, 2 : 0.12904152, 11 : 0.07101712",45.0730116668,7.685842365,17
1.72911756517287E+018,"3 : 0.38820943, 7 : 0.24515277, 7 : 0.0668799",45.0730116668,7.685842365,17
1.72778684810784E+018,"11 : 0.5847802, 2 : 0.12344899, 11 : 0.06479882",45.0730116668,7.685842365,17
1.72769178141523E+018,"12 : 0.31981954, 12 : 0.049316283, 4 : 0.02125595",45.0730116668,7.685842365,17
1.72687214797405E+018,"11 : 0.078101225, 11 : 0.074771166, 13 : 0.053035136",45.0730116668,7.685842365,17
1.726007824922E+018,"8 : 0.14202723, 10 : 0.0818131, 10 : 0.075730115",45.0730116668,7.685842365,17
1.72541512828491E+018,"2 : 0.8458985, 2 : 0.09410366, 3 : 0.007320596",45.0730116668,7.685842365,17
1.7240764949419E+018,"12 : 0.17557088, 7 : 0.16316952, 3 : 0.104417436",45.0730116668,7.685842365,17
1.7227264055599E+018,"2 : 0.38360327, 2 : 0.110165, 12 : 0.038323596",45.0730116668,7.685842365,17
1.72246691981638E+018,"1 : 0.30237997, 13 : 0.2967041, 11 : 0.08623987",45.0730116668,7.685842365,17
1.72171338033815E+018,"1 : 0.5738013, 9 : 0.12306202, 1 : 0.08535251",45.0730116668,7.685842365,17
1.72164578931356E+018,"7 : 0.56452256, 3 : 0.08950155, 2 : 0.06944617",45.0730116668,7.685842365,17
1.72028651791224E+018,"13 : 0.7650548, 1 : 0.035648912, 11 : 0.010129637",45.0730116668,7.685842365,17
1.71900773140468E+018,"4 : 0.20886372, 2 : 0.150978, 3 : 0.106759846",45.0730116668,7.685842365,17
1.71758316610853E+018,"6 : 0.33335373, 3 : 0.114351496, 12 : 0.049359977",45.0730116668,7.685842365,17
1.71681751002335E+018,"7 : 0.114586085, 7 : 0.08952483, 7 : 0.06795939",45.0730116668,7.685842365,17
1.71483080461584E+018,"1 : 0.9403469, 1 : 0.0251498, 3 : 0.0031250962",45.0730116668,7.685842365,17
1.71452486303225E+018,"3 : 0.17690307, 6 : 0.09525097, 12 : 0.055402175",45.0730116668,7.685842365,17
1.71258252396546E+018,"3 : 0.25591695, 2 : 0.14550972, 3 : 0.06409433",45.0730116668,7.685842365,17
1.7123840372548E+018,"4 : 0.17785789, 3 : 0.14700611, 7 : 0.064136855",45.0730116668,7.685842365,17
1.71183511111609E+018,"1 : 0.95367527, 1 : 0.014281758, 6 : 0.0006295739",45.0730116668,7.685842365,17
1.7108722276828E+018,"2 : 0.39726183, 3 : 0.19669947, 13 : 0.058905456",45.0730116668,7.685842365,17
1.71023126769966E+018,"1 : 0.71627307, 1 : 0.08115052, 11 : 0.009078581",45.0730116668,7.685842365,17
1.70945837663296E+018,"7 : 0.7380981, 2 : 0.048222087, 2 : 0.015690897",45.0730116668,7.685842365,17
1.70808671278446E+018,"11 : 0.32122666, 7 : 0.06958498, 7 : 0.05908936",45.0730116668,7.685842365,17
1.70767188313396E+018,"1 : 0.33102176, 1 : 0.09887782, 1 : 0.06546432",45.0730116668,7.685842365,17
2.20887368862239E+018,"6 : 0.7366146, 7 : 0.12504952, 6 : 0.028751912",45.0740217977,7.6861157485,17
2.20869002265974E+018,"2 : 0.11431112, 7 : 0.09349313, 7 : 0.09086023",45.0740217977,7.6861157485,17
2.20809336007483E+018,"4 : 0.9950853, 7 : 0.0014436628, 7 : 0.0006182642",45.0740217977,7.6861157485,17
2.20764481804181E+018,"10 : 0.30429214, 10 : 0.3036768, 10 : 0.03540285",45.0740217977,7.6861157485,17
2.20764371916764E+018,"10 : 0.28462538, 4 : 0.06207296, 10 : 0.06142654",45.0740217977,7.6861157485,17
2.2076342261751E+018,"1 : 0.5884819, 1 : 0.08927568, 11 : 0.028030276",45.0740217977,7.6861157485,17
2.20759636671715E+018,"11 : 0.19660681, 10 : 0.07943395, 3 : 0.052302986",45.0740217977,7.6861157485,17
2.2075954857288E+018,"7 : 0.20523673, 7 : 0.13128732, 7 : 0.08874974",45.0740217977,7.6861157485,17
2.20759444572588E+018,"7 : 0.51287305, 3 : 0.22752745, 1 : 0.051070765",45.0740217977,7.6861157485,17
2.20759336625467E+018,"1 : 0.3211043, 3 : 0.20676942, 11 : 0.1757871",45.0740217977,7.6861157485,17
2.20759246402638E+018,"11 : 0.19524883, 2 : 0.052767657, 3 : 0.029986285",45.0740217977,7.6861157485,17
2.20758220047201E+018,"11 : 0.1303597, 7 : 0.071527846, 12 : 0.046600953",45.0740217977,7.6861157485,17
2.20758108513128E+018,"10 : 0.43027112, 7 : 0.052796304, 7 : 0.014065872",45.0740217977,7.6861157485,17
2.20758003430708E+018,"11 : 0.11568189, 7 : 0.09257804, 13 : 0.07627211",45.0740217977,7.6861157485,17
2.20757875032997E+018,"7 : 0.36993104, 10 : 0.12719558, 7 : 0.053026877",45.0740217977,7.6861157485,17
2.20757769309696E+018,"3 : 0.8684888, 7 : 0.07329087, 12 : 0.013931307",45.0740217977,7.6861157485,17
2.20706135776569E+018,"11 : 0.5897999, 7 : 0.17969927, 1 : 0.023985486",45.0740217977,7.6861157485,17
2.20706039030765E+018,"12 : 0.51385146, 9 : 0.034447677, 7 : 0.03175432",45.0740217977,7.6861157485,17
2.20705910445983E+018,"12 : 0.27796268, 10 : 0.27354836, 10 : 0.13112478",45.0740217977,7.6861157485,17
2.20705808745847E+018,"11 : 0.2700713, 14 : 0.03589358, 3 : 0.02321986",45.0740217977,7.6861157485,17
2.20705591853347E+018,"7 : 0.16985036, 7 : 0.11241181, 11 : 0.10148465",45.0740217977,7.6861157485,17
2.20702670819247E+018,"7 : 0.118727244, 7 : 0.110393636, 7 : 0.09120822",45.0740217977,7.6861157485,17
2.20702572378952E+018,"7 : 0.72310245, 7 : 0.07593664, 10 : 0.06789512",45.0740217977,7.6861157485,17
2.20702440499966E+018,"7 : 0.04907549, 7 : 0.03819671, 9 : 0.03193036",45.0740217977,7.6861157485,17
2.20702326596094E+018,"11 : 0.53959835, 7 : 0.04790756, 3 : 0.019374255",45.0740217977,7.6861157485,17
2.20702198462601E+018,"11 : 0.5337843, 13 : 0.14832199, 12 : 0.017014243",45.0740217977,7.6861157485,17
2.20702102829135E+018,"7 : 0.4402632, 7 : 0.4344092, 11 : 0.022127945",45.0740217977,7.6861157485,17
2.20691039056281E+018,"11 : 0.84505725, 1 : 0.018257154, 7 : 0.017401626",45.0740217977,7.6861157485,17
2.2069093494779E+018,"11 : 0.27242905, 3 : 0.1044502, 13 : 0.05518517",45.0740217977,7.6861157485,17
2.20690826645817E+018,"11 : 0.7064006, 2 : 0.017600544, 11 : 0.017182609",45.0740217977,7.6861157485,17
2.20690711122948E+018,"3 : 0.14920981, 12 : 0.11960823, 13 : 0.09701937",45.0740217977,7.6861157485,17
2.20688179722098E+018,"11 : 0.36223128, 1 : 0.05736165, 3 : 0.01548844",45.0740217977,7.6861157485,17
2.20687497245067E+018,"3 : 0.4827577, 2 : 0.0607017, 3 : 0.044623736",45.0740217977,7.6861157485,17
2.20687321393835E+018,"11 : 0.18360682, 13 : 0.06559615, 1 : 0.03405489",45.0740217977,7.6861157485,17
2.20687175065463E+018,"7 : 0.97121584, 7 : 0.009644824, 3 : 0.003352868",45.0740217977,7.6861157485,17
2.20686768787579E+018,"1 : 0.37863025, 13 : 0.19981223, 7 : 0.06073697",45.0740217977,7.6861157485,17
2.20686640029139E+018,"7 : 0.94433373, 7 : 0.014691328, 11 : 0.003119401",45.0740217977,7.6861157485,17
2.20686547656322E+018,"13 : 0.40506196, 7 : 0.19518225, 6 : 0.022192156",45.0740217977,7.6861157485,17
2.20686416503768E+018,"7 : 0.6471698, 7 : 0.23634805, 3 : 0.016268488",45.0740217977,7.6861157485,17
2.2068185900662E+018,"11 : 0.8475724, 3 : 0.013923117, 7 : 0.010991128",45.0740217977,7.6861157485,17
2.2068172401629E+018,"13 : 0.21050519, 9 : 0.13915467, 11 : 0.082593225",45.0740217977,7.6861157485,17
2.20681535060375E+018,"11 : 0.41068986, 1 : 0.07715438, 2 : 0.044990536",45.0740217977,7.6861157485,17
2.20681414834013E+018,"11 : 0.35940793, 2 : 0.044806015, 7 : 0.032006808",45.0740217977,7.6861157485,17
2.20681292520549E+018,"11 : 0.3107638, 7 : 0.04672562, 3 : 0.029400071",45.0740217977,7.6861157485,17
2.20676057762283E+018,"11 : 0.4763891, 7 : 0.1701476, 7 : 0.050839096",45.0740217977,7.6861157485,17
2.20634971555796E+018,"11 : 0.4879648, 7 : 0.2218319, 1 : 0.09778525",45.0740217977,7.6861157485,17
2.20634753143285E+018,"7 : 0.34740093, 1 : 0.16969328, 12 : 0.049867995",45.0740217977,7.6861157485,17
2.20634542595947E+018,"11 : 0.44329637, 7 : 0.20625353, 2 : 0.04858002",45.0740217977,7.6861157485,17
2.20634442043365E+018,"11 : 0.4048939, 2 : 0.07719952, 1 : 0.05626206",45.0740217977,7.6861157485,17
2.20634262142128E+018,"7 : 0.4928247, 11 : 0.1033745, 10 : 0.06387279",45.0740217977,7.6861157485,17
2.20634062058736E+018,"7 : 0.24178347, 2 : 0.10054655, 7 : 0.044925254",45.0740217977,7.6861157485,17
2.20617458727674E+018,"2 : 0.23251373, 2 : 0.06655162, 2 : 0.0646022",45.0740217977,7.6861157485,17
2.20617352448191E+018,"11 : 0.48271585, 2 : 0.12682882, 11 : 0.03820268",45.0740217977,7.6861157485,17
2.20616925870691E+018,"7 : 0.3643109, 1 : 0.23148088, 11 : 0.20643052",45.0740217977,7.6861157485,17
2.20616817660179E+018,"11 : 0.83826905, 2 : 0.01996056, 7 : 0.019109342",45.0740217977,7.6861157485,17
2.20616555735946E+018,"1 : 0.57466584, 11 : 0.16957308, 12 : 0.035607114",45.0740217977,7.6861157485,17
2.20616410915038E+018,"7 : 0.9223734, 12 : 0.006214053, 7 : 0.003740965",45.0740217977,7.6861157485,17
2.20616296923897E+018,"13 : 0.9634699, 7 : 0.023565888, 7 : 0.0033916645",45.0740217977,7.6861157485,17
2.20614684100771E+018,"1 : 0.5728395, 11 : 0.3299261, 2 : 0.0273507",45.0740217977,7.6861157485,17
2.20614557188699E+018,"11 : 0.5273983, 7 : 0.049740575, 3 : 0.034678802",45.0740217977,7.6861157485,17
2.20486821125852E+018,"7 : 0.96387345, 11 : 0.018097013, 7 : 0.0022315183",45.0740217977,7.6861157485,17
2.20486698912233E+018,"11 : 0.73995095, 7 : 0.053524125, 1 : 0.034386426",45.0740217977,7.6861157485,17
2.20486596982249E+018,"11 : 0.42523855, 13 : 0.105087675, 1 : 0.09760239",45.0740217977,7.6861157485,17
2.20486492945048E+018,"11 : 0.5157683, 12 : 0.07814864, 13 : 0.015740503",45.0740217977,7.6861157485,17
2.2048636190158E+018,"10 : 0.30804107, 2 : 0.07698905, 7 : 0.053157635",45.0740217977,7.6861157485,17
2.20482092147928E+018,"2 : 0.8771693, 7 : 0.0066694426, 7 : 0.004823909",45.0740217977,7.6861157485,17
2.20481971363702E+018,"11 : 0.37770244, 1 : 0.16802174, 2 : 0.07444012",45.0740217977,7.6861157485,17
2.2048186535519E+018,"1 : 0.9198586, 11 : 0.044497468, 13 : 0.005431844",45.0740217977,7.6861157485,17
2.20481749559684E+018,"7 : 0.18004748, 13 : 0.14517869, 7 : 0.13374455",45.0740217977,7.6861157485,17
2.20481638060826E+018,"11 : 0.7089949, 7 : 0.1548455, 2 : 0.015711164",45.0740217977,7.6861157485,17
2.20481549311866E+018,"7 : 0.45250478, 2 : 0.07739857, 7 : 0.05432238",45.0740217977,7.6861157485,17
2.20481455881239E+018,"11 : 0.42277226, 7 : 0.13223824, 7 : 0.09339792",45.0740217977,7.6861157485,17
2.20481344216269E+018,"7 : 0.32510296, 7 : 0.17703943, 4 : 0.0362314",45.0740217977,7.6861157485,17
2.20481231919648E+018,"11 : 0.22490123, 7 : 0.06732902, 7 : 0.051331688",45.0740217977,7.6861157485,17
2.20481082807951E+018,"11 : 0.72516674, 11 : 0.038287178, 11 : 0.033137888",45.0740217977,7.6861157485,17
2.20480945885747E+018,"13 : 0.2757804, 4 : 0.27350616, 10 : 0.119878344",45.0740217977,7.6861157485,17
2.20165249154912E+018,"6 : 0.0784164, 7 : 0.043607168, 13 : 0.035123136",45.0740217977,7.6861157485,17
2.19801308287856E+018,"13 : 0.13945471, 11 : 0.13886474, 3 : 0.06774807",45.0740217977,7.6861157485,17
2.19362096415052E+018,"7 : 0.2938669, 7 : 0.11653199, 2 : 0.047288317",45.0740217977,7.6861157485,17
2.1909565307326E+018,"13 : 0.39084294, 10 : 0.10076363, 2 : 0.031047419",45.0740217977,7.6861157485,17
2.19082922794378E+018,"2 : 0.17046978, 7 : 0.1401025, 1 : 0.12653266",45.0740217977,7.6861157485,17
2.19010420745828E+018,"3 : 0.25028586, 12 : 0.0850151, 2 : 0.06363907",45.0740217977,7.6861157485,17
2.18939802412695E+018,"12 : 0.7208561, 3 : 0.15122679, 2 : 0.016823469",45.0740217977,7.6861157485,17
2.17777394275702E+018,"9 : 0.23126534, 7 : 0.2146536, 13 : 0.095734164",45.0740217977,7.6861157485,17
2.17546633654578E+018,"11 : 0.6718406, 3 : 0.030512257, 13 : 0.017147789",45.0740217977,7.6861157485,17
2.17141617762925E+018,"9 : 0.38376406, 2 : 0.075543456, 12 : 0.059072074",45.0740217977,7.6861157485,17
2.17059279248493E+018,"2 : 0.47218955, 9 : 0.18512514, 2 : 0.05956965",45.0740217977,7.6861157485,17
2.1684704004897E+018,"3 : 0.21420383, 6 : 0.07711069, 7 : 0.04713428",45.0740217977,7.6861157485,17
2.16768974338153E+018,"7 : 0.3833242, 7 : 0.021907095, 13 : 0.021119477",45.0740217977,7.6861157485,17
2.16466008927375E+018,"13 : 0.16563065, 13 : 0.09487324, 12 : 0.07769466",45.0740217977,7.6861157485,17
2.16106422975985E+018,"7 : 0.14668168, 7 : 0.1281414, 7 : 0.058784828",45.0740217977,7.6861157485,17
2.15741303187385E+018,"2 : 0.59566677, 12 : 0.09908753, 7 : 0.06767724",45.0740217977,7.6861157485,17
2.15292329840564E+018,"7 : 0.6957397, 1 : 0.059857488, 3 : 0.01764801",45.0740217977,7.6861157485,17
