,lat,lng,label,cores
0,45.010177,7.6654860000000005,0,1
1,45.011138,7.675038000000001,0,1
2,45.011146999999994,7.675038000000001,0,1
3,45.011161,7.675075,0,1
4,45.011188,7.675669,0,1
5,45.011188,7.675669,0,1
6,45.0113,7.658836,0,1
7,45.011722,7.670044,0,1
8,45.013383000000005,7.624575999999999,0,1
9,45.013647999999996,7.624919,0,1
10,45.013785,7.625252000000001,0,1
11,45.014012,7.625497999999999,0,1
12,45.01405,7.625445,0,1
13,45.016118,7.666983999999999,0,1
14,45.016433,7.628122,0,1
15,45.01744,7.6206059999999995,0,1
16,45.017486,7.619876,0,1
17,45.017493,7.620091,0,1
18,45.017493,7.620091,0,1
19,45.017493,7.620091,0,1
20,45.017493,7.620091,0,1
21,45.017546,7.620005,0,1
22,45.017736,7.619608,0,1
23,45.017759000000005,7.6196399999999995,0,1
24,45.017773999999996,7.619866,0,1
25,45.017789,7.619511999999999,0,1
26,45.017819,7.619673,0,1
27,45.01785,7.61963,0,1
28,45.017857,7.619673,0,1
29,45.017857,7.619737,0,1
30,45.017865,7.619725999999999,0,1
31,45.017888,7.620005,0,1
32,45.017918,7.6197479999999995,0,1
33,45.017971,7.619705000000001,0,1
34,45.0181,7.620016000000001,0,1
35,45.018108000000005,7.619812,0,1
36,45.018115,7.619961999999999,0,1
37,45.018138,7.6197479999999995,0,1
38,45.018153000000005,7.6200589999999995,0,1
39,45.018183,7.619961999999999,0,1
40,45.018190999999995,7.620048,0,1
41,45.018198999999996,7.619812,0,1
42,45.018229,7.620069,0,1
43,45.018244,7.619984,0,1
44,45.018305,7.619961999999999,0,1
45,45.018366,7.620284,0,1
46,45.018692,7.665238,0,1
47,45.019071000000004,7.663917999999999,0,1
48,45.019169,7.667383999999999,0,1
49,45.019169,7.667383999999999,0,1
50,45.019169,7.667383999999999,0,1
51,45.019169,7.667383999999999,0,1
52,45.01923,7.667534,0,1
53,45.020302,7.668694,0,1
54,45.02033,7.675006,0,1
55,45.020352,7.6681610000000004,0,1
56,45.020427000000005,7.668308000000001,0,1
57,45.020540999999994,7.668455000000001,0,1
58,45.020652,7.668272,0,1
59,45.020959000000005,7.672895,0,1
60,45.021582,7.662889999999999,0,1
61,45.021582,7.662889999999999,0,1
62,45.021582,7.662889999999999,0,1
63,45.021824,7.668864,0,1
64,45.022108,7.654638,0,1
65,45.022619,7.668077,0,1
66,45.022923,7.668156,0,1
67,45.023309999999995,7.670238,0,1
68,45.024334,7.6362380000000005,0,1
69,45.024761,7.6565080000000005,0,1
70,45.0249,7.629060000000001,0,1
71,45.025251000000004,7.674154,0,1
72,45.025251000000004,7.674154,0,1
73,45.025684000000005,7.6573839999999995,0,1
74,45.025684000000005,7.6573839999999995,0,1
75,45.025684000000005,7.6573839999999995,0,1
76,45.025684000000005,7.6573839999999995,0,1
77,45.025684000000005,7.6573839999999995,0,1
78,45.025684000000005,7.6573839999999995,0,1
79,45.025684000000005,7.6573839999999995,0,1
80,45.025684000000005,7.6573839999999995,0,1
81,45.025684000000005,7.6573839999999995,0,1
82,45.025684000000005,7.6573839999999995,0,1
83,45.025684000000005,7.6573839999999995,0,1
84,45.025684000000005,7.6573839999999995,0,1
85,45.025684000000005,7.6573839999999995,0,1
86,45.025684000000005,7.6573839999999995,0,1
87,45.025684000000005,7.6573839999999995,0,1
88,45.025684000000005,7.6573839999999995,0,1
89,45.025684000000005,7.6573839999999995,0,1
90,45.025684000000005,7.6573839999999995,0,1
91,45.025684000000005,7.6573839999999995,0,1
92,45.025684000000005,7.6573839999999995,0,1
93,45.025684000000005,7.6573839999999995,0,1
94,45.025684000000005,7.6573839999999995,0,1
95,45.025684000000005,7.6573839999999995,0,1
96,45.025684000000005,7.6573839999999995,0,1
97,45.025684000000005,7.6573839999999995,0,1
98,45.025684000000005,7.6573839999999995,0,1
99,45.025684000000005,7.6573839999999995,0,1
100,45.025684000000005,7.6573839999999995,0,1
101,45.025684000000005,7.6573839999999995,0,1
102,45.025684000000005,7.6573839999999995,0,1
103,45.025684000000005,7.6573839999999995,0,1
104,45.025684000000005,7.6573839999999995,0,1
105,45.025684000000005,7.6573839999999995,0,1
106,45.025684000000005,7.6573839999999995,0,1
107,45.025684000000005,7.6573839999999995,0,1
108,45.025684000000005,7.6573839999999995,0,1
109,45.025684000000005,7.6573839999999995,0,1
110,45.025684000000005,7.6573839999999995,0,1
111,45.025684000000005,7.6573839999999995,0,1
112,45.025684000000005,7.6573839999999995,0,1
113,45.025684000000005,7.6573839999999995,0,1
114,45.025684000000005,7.6573839999999995,0,1
115,45.025684000000005,7.6573839999999995,0,1
116,45.025684000000005,7.6573839999999995,0,1
117,45.025684000000005,7.6573839999999995,0,1
118,45.025684000000005,7.6573839999999995,0,1
119,45.025684000000005,7.6573839999999995,0,1
120,45.025684000000005,7.6573839999999995,0,1
121,45.025684000000005,7.6573839999999995,0,1
122,45.025684000000005,7.6573839999999995,0,1
123,45.02598,7.667916,0,1
124,45.02598,7.667916,0,1
125,45.02598,7.667916,0,1
126,45.02598,7.667916,0,1
127,45.025987,7.672255000000001,0,1
128,45.026269,7.673244,0,1
129,45.026269,7.673244,0,1
130,45.026715,7.657063000000001,0,1
131,45.027015999999996,7.686988,0,1
132,45.027029999999996,7.659944,0,1
133,45.027052000000005,7.662591,0,1
134,45.027058000000004,7.66265,0,1
135,45.027161,7.687163000000001,0,1
136,45.027313,7.659972,0,1
137,45.027369,7.627041,0,1
138,45.02738,7.626997,0,1
139,45.027427,7.660186,0,1
140,45.027428,7.65497,0,1
141,45.027466,7.659616000000001,0,1
142,45.027752,7.660983,0,1
143,45.027752,7.660983,0,1
144,45.027777,7.661111,0,1
145,45.027777,7.661111,0,1
146,45.027777,7.661111,0,1
147,45.027777,7.661111,0,1
148,45.027938,7.657472,0,1
149,45.027966,7.653383,0,1
150,45.028007,7.6531199999999995,0,1
151,45.028163,7.66235,0,1
152,45.028244,7.66323,0,1
153,45.028441,7.664058,0,1
154,45.028569,7.66515,0,1
155,45.028573,7.6634139999999995,0,1
156,45.028573,7.6634139999999995,0,1
157,45.028573,7.6634139999999995,0,1
158,45.028573,7.6634139999999995,0,1
159,45.028573,7.6634139999999995,0,1
160,45.028573,7.6634139999999995,0,1
161,45.028573,7.6634139999999995,0,1
162,45.028573,7.6634139999999995,0,1
163,45.028573,7.6634139999999995,0,1
164,45.028573,7.6634139999999995,0,1
165,45.028573,7.6634139999999995,0,1
166,45.028573,7.6634139999999995,0,1
167,45.028573,7.6634139999999995,0,1
168,45.028573,7.6634139999999995,0,1
169,45.028573,7.6634139999999995,0,1
170,45.028573,7.6634139999999995,0,1
171,45.028573,7.6634139999999995,0,1
172,45.028573,7.6634139999999995,0,1
173,45.028573,7.6634139999999995,0,1
174,45.028573,7.6634139999999995,0,1
175,45.028573,7.6634139999999995,0,1
176,45.028573,7.6634139999999995,0,1
177,45.028573,7.6634139999999995,0,1
178,45.028573,7.6634139999999995,0,1
179,45.028573,7.6634139999999995,0,1
180,45.028573,7.6634139999999995,0,1
181,45.028573,7.6634139999999995,0,1
182,45.028573,7.6634139999999995,0,1
183,45.028573,7.6634139999999995,0,1
184,45.028573,7.6634139999999995,0,1
185,45.028573,7.6634139999999995,0,1
186,45.028573,7.6634139999999995,0,1
187,45.028573,7.6634139999999995,0,1
188,45.028573,7.6634139999999995,0,1
189,45.028573,7.6634139999999995,0,1
190,45.028573,7.6634139999999995,0,1
191,45.028573,7.6634139999999995,0,1
192,45.028573,7.6634139999999995,0,1
193,45.028573,7.6634139999999995,0,1
194,45.028573,7.6634139999999995,0,1
195,45.028573,7.6634139999999995,0,1
196,45.028573,7.6634139999999995,0,1
197,45.028573,7.6634139999999995,0,1
198,45.028573,7.6634139999999995,0,1
199,45.028573,7.6634139999999995,0,1
200,45.028573,7.6634139999999995,0,1
201,45.028573,7.6634139999999995,0,1
202,45.028573,7.6634139999999995,0,1
203,45.028573,7.6634139999999995,0,1
204,45.028573,7.6634139999999995,0,1
205,45.028573,7.6634139999999995,0,1
206,45.028573,7.6634139999999995,0,1
207,45.028573,7.6634139999999995,0,1
208,45.028573,7.6634139999999995,0,1
209,45.028573,7.6634139999999995,0,1
210,45.028573,7.6634139999999995,0,1
211,45.028573,7.6634139999999995,0,1
212,45.028573,7.6634139999999995,0,1
213,45.028573,7.6634139999999995,0,1
214,45.028573,7.6634139999999995,0,1
215,45.028573,7.6634139999999995,0,1
216,45.028573,7.6634139999999995,0,1
217,45.028573,7.6634139999999995,0,1
218,45.028573,7.6634139999999995,0,1
219,45.028573,7.6634139999999995,0,1
220,45.028573,7.6634139999999995,0,1
221,45.028573,7.6634139999999995,0,1
222,45.028573,7.6634139999999995,0,1
223,45.028696999999994,7.662772,0,1
224,45.028702,7.664891000000001,0,1
225,45.028890999999994,7.663842999999999,0,1
226,45.028890999999994,7.663842999999999,0,1
227,45.028937,7.663521,0,1
228,45.029036,7.663478,0,1
229,45.029036,7.663478,0,1
230,45.029164,7.66595,0,1
231,45.029164,7.66595,0,1
232,45.029164,7.66595,0,1
233,45.029164,7.66595,0,1
234,45.029164,7.66595,0,1
235,45.029164,7.66595,0,1
236,45.029164,7.66595,0,1
237,45.029164,7.66595,0,1
238,45.029164,7.66595,0,1
239,45.029175,7.665419,0,1
240,45.029269,7.664041,0,1
241,45.029616,7.665441,0,1
242,45.029644,7.6658,0,1
243,45.029722,7.672777000000001,0,1
244,45.029919,7.6641770000000005,0,1
245,45.030083000000005,7.662094000000001,0,1
246,45.030121,7.664078999999999,0,1
247,45.030195,7.640959,0,1
248,45.030364,7.6639289999999995,0,1
249,45.030529,7.683477000000001,0,1
250,45.030541,7.6845669999999995,0,1
251,45.030644,7.664809,0,1
252,45.030665,7.656053999999999,0,1
253,45.030665,7.656053999999999,0,1
254,45.030665,7.656053999999999,0,1
255,45.030665,7.656053999999999,0,1
256,45.030665,7.656053999999999,0,1
257,45.030665,7.656053999999999,0,1
258,45.030665,7.656053999999999,0,1
259,45.030777,7.684586,0,1
260,45.030777,7.685666,0,1
261,45.030797,7.664822,0,1
262,45.030946,7.685944999999999,0,1
263,45.031015999999994,7.664229,0,1
264,45.031015999999994,7.664229,0,1
265,45.031022,7.686083999999999,0,1
266,45.031022,7.686083999999999,0,1
267,45.031022,7.686083999999999,0,1
268,45.031022,7.686083999999999,0,1
269,45.031022,7.686083999999999,0,1
270,45.031045,7.655603,0,1
271,45.031069,7.683588,0,1
272,45.031077,7.664700999999999,0,1
