,lat,lng,label,cores
0,45.02050560000001,7.658000599999999,0,1
1,45.02050560000001,7.658000599999999,0,1
2,45.02050560000001,7.658000599999999,0,1
3,45.0236624479,7.645894289,0,1
4,45.0236624479,7.645894289,0,1
5,45.0236624479,7.645894289,0,1
6,45.02793,7.64162,0,1
7,45.02793,7.64162,0,1
8,45.02793,7.64162,0,1
9,45.0288472699,7.6637579127999995,0,1
10,45.0288472699,7.6637579127999995,0,1
11,45.0288472699,7.6637579127999995,0,1
12,45.0302004,7.661891000000001,0,1
13,45.0302004,7.661891000000001,0,1
14,45.0302004,7.661891000000001,0,1
15,45.030746673,7.656459415,0,1
16,45.030746673,7.656459415,0,1
17,45.030746673,7.656459415,0,1
18,45.031749570600006,7.6738175365,0,1
19,45.031749570600006,7.6738175365,0,1
20,45.031749570600006,7.6738175365,0,1
21,45.0330479187,7.6659926694000005,0,1
22,45.0330479187,7.6659926694000005,0,1
23,45.0330479187,7.6659926694000005,0,1
24,45.0333,7.65,0,1
25,45.0333,7.65,0,1
26,45.0333,7.65,0,1
27,45.0343729107,7.6667458378,0,1
28,45.0343729107,7.6667458378,0,1
29,45.0343729107,7.6667458378,0,1
30,45.0353713517,7.6672375264,0,1
31,45.0353713517,7.6672375264,0,1
32,45.0353713517,7.6672375264,0,1
33,45.0380052004,7.6434803009,0,1
34,45.0380052004,7.6434803009,0,1
35,45.0380052004,7.6434803009,0,1
36,45.042311318500005,7.6713144965,0,1
37,45.042311318500005,7.6713144965,0,1
38,45.042311318500005,7.6713144965,0,1
39,45.042770000000004,7.671139999999999,0,1
40,45.042770000000004,7.671139999999999,0,1
41,45.042770000000004,7.671139999999999,0,1
42,45.04296014770001,7.6517800678,0,1
43,45.04296014770001,7.6517800678,0,1
44,45.04296014770001,7.6517800678,0,1
45,45.04312217,7.66988841,0,1
46,45.04312217,7.66988841,0,1
47,45.04312217,7.66988841,0,1
48,45.04454054,7.68475739,0,1
49,45.04454054,7.68475739,0,1
50,45.04454054,7.68475739,0,1
51,45.04627,7.67312,0,1
52,45.04627,7.67312,0,1
53,45.04627,7.67312,0,1
54,45.0467236362,7.6831425928999995,0,1
55,45.0467236362,7.6831425928999995,0,1
