ids,predictions,lat,lng,label,CLUSTER_ID
35307662693,"5 : 0.13889498, 5 : 0.06326203, 8 : 0.059272762",45.072222,7.592499,1,16.0
36074070986,"8 : 0.25297043, 7 : 0.12116408, 8 : 0.07403304",45.072222,7.592499,1,16.0
35982272481,"13 : 0.09507748, 14 : 0.062338468, 13 : 0.04441442",45.072222,7.592499,1,16.0
35275407654,"8 : 0.1389719, 8 : 0.06728627, 3 : 0.055027597",45.072222,7.592499,1,16.0
36115538625,"8 : 0.23378167, 8 : 0.21199274, 8 : 0.16068573",45.072222,7.592499,1,16.0
35982166091,"8 : 0.49613947, 8 : 0.042026915, 13 : 0.038824122",45.072222,7.592499,1,16.0
35982144931,"8 : 0.60128593, 8 : 0.057123628, 3 : 0.03218151",45.072222,7.592499,1,16.0
35275372404,"8 : 0.5609255, 8 : 0.08374093, 8 : 0.025039675",45.072222,7.592499,1,16.0
35946728982,"3 : 0.9082807, 2 : 0.03348651, 2 : 0.0029317364",45.072222,7.592499,1,16.0
35724534950,"8 : 0.20558326, 8 : 0.12270325, 8 : 0.11188657",45.072222,7.592499,1,16.0
36073829676,"8 : 0.65220445, 8 : 0.0495043, 8 : 0.027516713",45.072222,7.592499,1,16.0
35307465683,"8 : 0.40645877, 8 : 0.096662, 8 : 0.06941571",45.072222,7.592499,1,16.0
36073780686,"8 : 0.43778583, 8 : 0.1024267, 8 : 0.10186638",45.072222,7.592499,1,16.0
35982066851,"8 : 0.23365396, 8 : 0.09983353, 13 : 0.027637612",45.072222,7.592499,1,16.0
35275316874,"8 : 0.27356997, 8 : 0.062914886, 13 : 0.038480945",45.072222,7.592499,1,16.0
36075348716,"2 : 0.56027883, 3 : 0.1384554, 2 : 0.028594023",45.072222,7.592499,1,16.0
36074780636,"13 : 0.13620609, 10 : 0.062482826, 7 : 0.04604979",45.072222,7.592499,1,16.0
35307728573,"8 : 0.1646059, 8 : 0.095991015, 8 : 0.05806095",45.072222,7.592499,1,16.0
35724635370,"8 : 0.14648171, 3 : 0.10364651, 8 : 0.056986693",45.072222,7.592499,1,16.0
35307578393,"8 : 0.11447702, 8 : 0.101404145, 13 : 0.06953505",45.072222,7.592499,1,16.0
35982105251,"8 : 0.20979714, 8 : 0.14346129, 8 : 0.06631548",45.072222,7.592499,1,16.0
35307655083,"13 : 0.18799195, 12 : 0.11324215, 2 : 0.045219276",45.072222,7.592777,1,16.0
36074028856,"3 : 0.3755478, 8 : 0.057196904, 8 : 0.04043276",45.072222,7.592777,1,16.0
35275440744,"3 : 0.33724052, 8 : 0.13351624, 8 : 0.08154791",45.072222,7.592777,1,16.0
36115589655,"2 : 0.025992095, 13 : 0.024728378, 13 : 0.01973741",45.072222,7.592777,1,16.0
36115585865,"2 : 0.0808548, 8 : 0.05641225, 13 : 0.051584005",45.072222,7.592777,1,16.0
36073930376,"3 : 0.45225543, 4 : 0.17122124, 8 : 0.057697773",45.072222,7.592777,1,16.0
36073924876,"2 : 0.11941129, 4 : 0.08554576, 3 : 0.06984386",45.072222,7.592777,1,16.0
36115629555,"13 : 0.46068007, 2 : 0.058501605, 9 : 0.018716656",45.072222,7.592777,1,16.0
35946822112,"2 : 0.3719534, 8 : 0.1658745, 2 : 0.08542756",45.072222,7.592777,1,16.0
35724596440,"2 : 0.52694666, 13 : 0.11837477, 2 : 0.024135709",45.072222,7.592777,1,16.0
35983081761,"13 : 0.51776516, 2 : 0.084595785, 2 : 0.01947123",45.072222,7.593055,1,16.0
35276295664,"13 : 0.18487686, 13 : 0.04442763, 2 : 0.04228513",45.072222,7.593055,1,16.0
36075235596,"13 : 0.160215, 2 : 0.05406367, 13 : 0.051057745",45.072222,7.593055,1,16.0
36074934846,"7 : 0.257611, 7 : 0.045141716",45.072222,7.593055,1,16.0
35947067942,"13 : 0.25957462, 8 : 0.066109605, 8 : 0.06323124",45.072222,7.593333,1,16.0
38958263104,"3 : 0.42440647, 7 : 0.063536815, 13 : 0.050147064",45.072247,7.576231,1,16.0
34646402751,"10 : 0.19312052, 7 : 0.12290786, 7 : 0.11472913",45.072247,7.576253,1,16.0
38739480621,"7 : 0.2116184, 7 : 0.16171741, 2 : 0.09066694",45.072278,7.576189,1,16.0
32370642052,"7 : 0.07637381, 2 : 0.04533095, 13 : 0.039957862",45.072291,7.593091,1,16.0
36032586315,"7 : 0.44931868, 4 : 0.039835777, 2 : 0.033667374",45.072308,7.576339,1,16.0
35403555911,"13 : 0.9758597, 13 : 0.015005401, 2 : 0.003011054",45.072338,7.576317,1,16.0
26609817919,"2 : 0.19461109, 12 : 0.090842575, 12 : 0.078558296",45.072338,7.57636,1,16.0
42009333992,"2 : 0.8265643, 2 : 0.046694357, 3 : 0.03276816",45.072353,7.576296,1,16.0
29152894428,"5 : 0.18787983, 2 : 0.050816115, 2 : 0.034461625",45.072368,7.576274,1,16.0
38382177796,"7 : 0.097937696, 12 : 0.04640066, 2 : 0.040701717",45.072429,7.576274,1,16.0
37732634945,"7 : 0.20921925, 3 : 0.11921277, 13 : 0.041211154",45.072429,7.576274,1,16.0
39555994542,"3 : 0.1366366, 7 : 0.06661855, 12 : 0.042516246",45.072444,7.57636,1,16.0
27443239479,"9 : 0.1529358, 13 : 0.1302207, 6 : 0.06566462",45.072444,7.57636,1,16.0
33956631160,"3 : 0.08968118, 13 : 0.07753998, 6 : 0.05155989",45.072452,7.576339,1,16.0
35488825325,"8 : 0.2192152, 13 : 0.09296183, 9 : 0.075977005",45.072475,7.576382,1,16.0
35982424541,"7 : 0.18899687, 7 : 0.08148745, 7 : 0.041949186",45.0725,7.592222,1,16.0
36115991935,"2 : 0.9845355, 13 : 0.0013280149, 13 : 0.00057295855",45.0725,7.592499,1,16.0
35276056704,"13 : 0.403776, 7 : 0.11721333, 7 : 0.047735825",45.0725,7.592777,1,16.0
35947493272,"5 : 0.19935094, 13 : 0.16723453, 7 : 0.12335217",45.0725,7.592777,1,16.0
35308342333,"5 : 0.4273827, 5 : 0.15708414, 13 : 0.040292673",45.0725,7.592777,1,16.0
35725519410,"8 : 0.07227152, 13 : 0.06897367, 13 : 0.056247044",45.0725,7.593055,1,16.0
36570898223,"9 : 0.6788518, 5 : 0.010971582, 2 : 0.0057994956",45.072558,7.576349,1,16.0
36846337843,"12 : 0.50200516, 13 : 0.05648724, 11 : 0.04020239",45.072558,7.576349,1,16.0
25252265638,"3 : 0.4618842, 9 : 0.081435055, 7 : 0.032946162",45.072558,7.576349,1,16.0
35701582280,"3 : 0.25240943, 3 : 0.1092602, 3 : 0.04274947",45.073055,7.591388,1,16.0
35701595320,"3 : 0.31063625, 3 : 0.20456545, 3 : 0.04873165",45.073055,7.591388,1,16.0
33436186666,"3 : 0.06639396, 13 : 0.029416235, 4 : 0.025588717",45.075096,7.590265,1,16.0
32327859412,"2 : 0.09941861, 2 : 0.09526935, 7 : 0.09108525",45.075285,7.590404,1,16.0
32475522016,"13 : 0.9711231, 13 : 0.01672949, 13 : 0.003939112",45.075285,7.590404,1,16.0
32156057930,"7 : 0.4795837, 7 : 0.031248728, 10 : 0.022922486",45.075285,7.590404,1,16.0
32570094466,"3 : 0.30853108, 2 : 0.07463327, 2 : 0.039389893",45.075285,7.590404,1,16.0
32122459900,"13 : 0.06512742, 12 : 0.045773704, 13 : 0.027983237",45.075285,7.590404,1,16.0
33233000161,"3 : 0.9042553, 4 : 0.030429728, 3 : 0.0034704576",45.075301,7.590383,1,16.0
32242744814,"7 : 0.10424106, 4 : 0.10114612, 9 : 0.065838814",45.075429,7.590394,1,16.0
35946060716,"4 : 0.14976852, 13 : 0.0955288, 1 : 0.038581736",45.078261,7.578908,1,16.0
40059264870,"9 : 0.40103608, 2 : 0.049694713, 1 : 0.047549196",45.079384,7.585802,1,16.0
40059263500,"8 : 0.14318755, 8 : 0.097169526, 8 : 0.06357564",45.079384,7.585802,1,16.0
27997595718,"3 : 0.11827839, 9 : 0.037575085, 7 : 0.02456048",45.079384,7.585802,1,16.0
40059265160,"12 : 0.53231454, 9 : 0.052967794, 13 : 0.04659999",45.079384,7.585802,1,16.0
40059266180,"9 : 0.20221734, 6 : 0.116875924, 5 : 0.07443656",45.079384,7.585802,1,16.0
40059263350,"5 : 0.2777519, 5 : 0.06273326, 8 : 0.05303339",45.079384,7.585802,1,16.0
35018290105,"10 : 0.0930899, 4 : 0.064681776, 2 : 0.059747316",45.080066,7.598891,1,16.0
34898729751,"11 : 0.707122, 11 : 0.13651286, 1 : 0.012687658",45.08017,7.581487,1,16.0
34898728471,"1 : 0.25733504, 11 : 0.20502289, 12 : 0.061703745",45.08017,7.581487,1,16.0
34886232981,"5 : 0.092634715, 1 : 0.055159893, 2 : 0.052186426",45.080369,7.587604,1,16.0
38275554926,"2 : 0.26371333, 7 : 0.17495671, 2 : 0.023099583",45.082127,7.581038,1,16.0
26595572709,"4 : 0.19793722, 8 : 0.14540786, 13 : 0.096663885",45.082127,7.581038,1,16.0
38333508406,"7 : 0.61614907, 13 : 0.04824313, 7 : 0.029405551",45.082127,7.581038,1,16.0
24562885908,"13 : 0.30439812, 3 : 0.090717465, 2 : 0.050497867",45.082127,7.581038,1,16.0
37719590764,"4 : 0.7219287, 13 : 0.21077375, 9 : 0.0060491785",45.082127,7.581038,1,16.0
37743927814,"13 : 0.36396185, 12 : 0.17848815, 8 : 0.17553554",45.082127,7.581038,1,16.0
26682032549,"13 : 0.13702604, 8 : 0.030067101, 4 : 0.024932066",45.082127,7.581038,1,16.0
38403088292,"4 : 0.7359329, 9 : 0.101389386, 7 : 0.017801527",45.082127,7.581038,1,16.0
37743688994,"7 : 0.16069952, 8 : 0.03986716, 7 : 0.037097782",45.082127,7.581038,1,16.0
35432820390,"12 : 0.8122381, 12 : 0.10023505, 2 : 0.03839558",45.082924,7.577648,1,16.0
35356288993,"13 : 0.40969107, 7 : 0.2013124, 13 : 0.19669025",45.083308,7.580866,1,16.0
36122462106,"13 : 0.94998705, 13 : 0.011028185, 2 : 0.0077866134",45.083308,7.580866,1,16.0
35356361293,"13 : 0.44358253, 13 : 0.33418766, 13 : 0.059996713",45.083308,7.580866,1,16.0
35356348243,"13 : 0.8560346, 13 : 0.03747639, 13 : 0.015252129",45.083308,7.580866,1,16.0
36030208511,"13 : 0.26143515, 13 : 0.2045228, 13 : 0.19487303",45.083308,7.580866,1,16.0
35995042652,"13 : 0.8467653, 13 : 0.090557255, 13 : 0.029124523",45.083308,7.580866,1,16.0
35995033362,"13 : 0.8258132, 13 : 0.1714322, 13 : 0.00052081695",45.083308,7.580866,1,16.0
36162915035,"13 : 0.27578133, 13 : 0.061984383, 9 : 0.038184155",45.083308,7.580866,1,16.0
35356281313,"13 : 0.56049764, 13 : 0.123692974, 13 : 0.08494632",45.083308,7.580866,1,16.0
36030103211,"13 : 0.76147324, 13 : 0.057897545, 13 : 0.030270975",45.083308,7.580866,1,16.0
35771512920,"13 : 0.23499563, 13 : 0.19575995, 13 : 0.1897348",45.083308,7.580866,1,16.0
35356257553,"13 : 0.45228472, 13 : 0.108000495, 13 : 0.018608049",45.083308,7.580866,1,16.0
35994988282,"13 : 0.8905586, 13 : 0.018097533, 13 : 0.015557805",45.083308,7.580866,1,16.0
36030245141,"13 : 0.13509813, 13 : 0.11141611, 7 : 0.09942146",45.083308,7.580866,1,16.0
36030147001,"13 : 0.5529803, 13 : 0.41678694, 13 : 0.004211637",45.083308,7.580866,1,16.0
36140255625,"7 : 0.16559774, 14 : 0.1316266, 4 : 0.1164759",45.083611,7.581757,1,16.0
36006036931,"13 : 0.33778813, 13 : 0.14345866, 13 : 0.12074074",45.083611,7.581757,1,16.0
36140251775,"13 : 0.7150543, 14 : 0.02820188, 7 : 0.028052405",45.083611,7.581757,1,16.0
36140248465,"13 : 0.89764047, 13 : 0.055230528, 13 : 0.005197694",45.083611,7.581757,1,16.0
36006005061,"13 : 0.8406325, 13 : 0.040882625, 4 : 0.02144943",45.083611,7.581757,1,16.0
35970551852,"13 : 0.34664214, 13 : 0.1034493, 13 : 0.0539095",45.083611,7.581757,1,16.0
36099592116,"13 : 0.1391342, 13 : 0.115860164, 13 : 0.062956944",45.083611,7.581757,1,16.0
35748002400,"13 : 0.28491578, 2 : 0.11527705, 13 : 0.10569134",45.083611,7.581757,1,16.0
35747992340,"10 : 0.25250798, 13 : 0.15849698, 13 : 0.10655354",45.083611,7.581757,1,16.0
35970468212,"13 : 0.52668464, 13 : 0.13537517, 13 : 0.075887255",45.083611,7.581757,1,16.0
35299298404,"13 : 0.681091, 13 : 0.25072813, 13 : 0.031209422",45.083611,7.581757,1,16.0
35332738883,"13 : 0.2591447, 13 : 0.22476125, 13 : 0.07399971",45.083611,7.581757,1,16.0
35332714813,"13 : 0.97100407, 13 : 0.0078076557, 13 : 0.0017703943",45.083611,7.581757,1,16.0
36099533426,"13 : 0.9887976, 13 : 0.0035086938, 13 : 0.003102234",45.083611,7.581757,1,16.0
36005923551,"13 : 0.8782382, 13 : 0.035069976, 13 : 0.034202933",45.083611,7.581757,1,16.0
35970333212,"13 : 0.8531082, 13 : 0.119985275, 13 : 0.0039955787",45.083611,7.581757,1,16.0
36005898801,"7 : 0.98307735, 14 : 0.0028099609, 7 : 0.000458046",45.083611,7.581757,1,16.0
35299224654,"13 : 0.44239876, 13 : 0.38275102, 13 : 0.06484365",45.083611,7.581757,1,16.0
36099467416,"13 : 0.37495425, 13 : 0.25370672, 13 : 0.09565305",45.083611,7.581757,1,16.0
35970258762,"13 : 0.38772655, 7 : 0.115195155, 13 : 0.114396684",45.083611,7.581757,1,16.0
36005850931,"13 : 0.12796496, 13 : 0.10613181, 13 : 0.038917076",45.083611,7.581757,1,16.0
36099456596,"7 : 0.98711014, 13 : 0.0013417113, 13 : 0.0011720294",45.083611,7.581757,1,16.0
36099523186,"13 : 0.6863646, 13 : 0.2283286, 13 : 0.019841902",45.083611,7.581757,1,16.0
36005909711,"13 : 0.64785725, 13 : 0.06600447, 2 : 0.065333396",45.083611,7.581757,1,16.0
32780527531,"9 : 0.82997704, 11 : 0.035369147, 2 : 0.01174121",45.083854,7.579783,1,16.0
32863852606,"9 : 0.9249264, 2 : 0.0040221727, 12 : 0.003078277",45.083854,7.579783,1,16.0
32524198250,"11 : 0.18577324, 11 : 0.11854005, 13 : 0.11529561",45.083854,7.579783,1,16.0
32061565984,"9 : 0.95442206, 2 : 0.004693925, 2 : 0.00420855",45.083854,7.579783,1,16.0
32524022540,"9 : 0.7395018, 2 : 0.08462443, 11 : 0.015095966",45.083854,7.579783,1,16.0
32061352474,"9 : 0.58486277, 2 : 0.16237228, 2 : 0.06752694",45.083854,7.579783,1,16.0
32702032962,"9 : 0.21176307, 2 : 0.1725648, 11 : 0.07493443",45.083854,7.579783,1,16.0
32702028582,"12 : 0.5825896, 13 : 0.36595124, 7 : 0.003219623",45.083854,7.579783,1,16.0
32701154452,"9 : 0.43723944, 2 : 0.08981278, 11 : 0.03612615",45.083854,7.579783,1,16.0
32904369695,"9 : 0.9957917, 12 : 0.0009018132, 4 : 0.00011190979",45.083854,7.579783,1,16.0
32904150735,"9 : 0.4748047, 2 : 0.27491593, 4 : 0.010648304",45.083854,7.579783,1,16.0
24686453807,"3 : 0.42220947, 3 : 0.054350756, 2 : 0.040224988",45.0866,7.577494,1,16.0
36103951785,"14 : 0.13346064, 13 : 0.05837808, 8 : 0.031303518",45.086661,7.577686,1,16.0
38021545116,"5 : 0.12610607, 2 : 0.09022972, 3 : 0.0811992",45.054378,7.595329,1,16.0
38074600741,"2 : 0.18677974, 3 : 0.0351361, 9 : 0.031595103",45.054378,7.595329,1,16.0
38021531816,"3 : 0.075960055, 5 : 0.06404437, 3 : 0.04586328",45.054378,7.595329,1,16.0
31497876413,"8 : 0.5092982, 9 : 0.04626768, 9 : 0.023471078",45.081969,7.604941,1,16.0
43590601490,"8 : 0.34616014, 9 : 0.29949608, 4 : 0.03785734",45.085748,7.600114,1,16.0
45684318154,"2 : 0.4657245, 10 : 0.24452536, 10 : 0.017326329",45.085748,7.600114,1,16.0
23950962847,"9 : 0.57851493, 4 : 0.11244185, 1 : 0.031569384",45.127766,7.629722,2,17.0
39172378482,"14 : 0.14124604, 3 : 0.0617148, 5 : 0.043748617",45.130822,7.627613,2,17.0
27020399009,"12 : 0.09140014, 12 : 0.084664755, 2 : 0.07344859",45.130897,7.627577,2,17.0
26191187038,"8 : 0.68699414, 8 : 0.12743467, 8 : 0.04797675",45.131982,7.634714,2,17.0
32997329094,"8 : 0.51136017, 8 : 0.3576661, 8 : 0.04445448",45.132641,7.634552,2,17.0
34039079685,"8 : 0.6416366, 8 : 0.10671062, 8 : 0.02257469",45.132677,7.634597,2,17.0
38778441682,"11 : 0.86280245, 9 : 0.042378705, 1 : 0.012143103",45.133238,7.632141,2,17.0
33510833671,"1 : 0.9646804, 1 : 0.0048997025, 11 : 0.004468999",45.1333,7.63333,2,17.0
34048063020,"9 : 0.12940156, 5 : 0.04498489, 5 : 0.043034192",45.1333,7.63333,2,17.0
33343124141,"1 : 0.17663534, 1 : 0.14166415, 1 : 0.111575715",45.1333,7.63333,2,17.0
37178257894,"9 : 0.48167932, 4 : 0.05918629, 12 : 0.0579462",45.133611,7.625152,2,17.0
37631138890,"7 : 0.12151272, 7 : 0.09551414, 12 : 0.08913657",45.133613,7.62515,2,17.0
37888025541,"2 : 0.20517802, 1 : 0.14271328, 11 : 0.11015692",45.133636,7.624586,2,17.0
37839759196,"12 : 0.6347231, 3 : 0.06587682, 7 : 0.027175391",45.133658,7.624838,2,17.0
35870605320,"9 : 0.28667465, 1 : 0.09072491, 14 : 0.078543305",45.133663,7.625284,2,17.0
37631121950,"2 : 0.61739755, 10 : 0.32153133, 2 : 0.048508894",45.133802,7.62488,2,17.0
35596116020,"2 : 0.8068139, 7 : 0.03581509, 11 : 0.011141658",45.133888,7.625833,2,17.0
23947493457,"6 : 0.13050617, 7 : 0.07943019, 3 : 0.07399268",45.133938,7.62498,2,17.0
37631117760,"4 : 0.97093225, 2 : 0.020023875, 9 : 0.0062271534",45.133952,7.624833,2,17.0
24036132988,"1 : 0.914284, 11 : 0.039799668, 11 : 0.0097701",45.134075,7.625266,2,17.0
33741595332,"11 : 0.2228834, 11 : 0.197484, 2 : 0.13294622",45.134086,7.624039,2,17.0
33237461840,"1 : 0.77183527, 11 : 0.11578395, 1 : 0.0071010464",45.13414,7.62924,2,17.0
35431803464,"1 : 0.8333031, 1 : 0.02701776, 11 : 0.016567098",45.134177,7.623492,2,17.0
37922125505,"11 : 0.7086388, 1 : 0.04001952, 1 : 0.03342312",45.134177,7.629225,2,17.0
37839723116,"11 : 0.8890191, 11 : 0.06970671, 1 : 0.0048668133",45.134183,7.624797,2,17.0
37178238594,"11 : 0.47735667, 11 : 0.26398066, 1 : 0.117830046",45.134238,7.626186,2,17.0
36722263285,"8 : 0.6008461, 8 : 0.20857769, 8 : 0.022910235",45.134444,7.628888,2,17.0
36098284456,"4 : 0.71380025, 2 : 0.072362624, 9 : 0.043724272",45.134616,7.621958,2,17.0
38878349851,"13 : 0.30234295, 7 : 0.23318756, 7 : 0.08793422",45.134768,7.625155,2,17.0
38323090384,"9 : 0.9537724, 6 : 0.006052523, 6 : 0.0019201577",45.134798,7.625691,2,17.0
37857002862,"11 : 0.61928314, 1 : 0.27865696, 1 : 0.040995304",45.134988,7.625386,2,17.0
35283217953,"11 : 0.34205624, 2 : 0.1445829, 1 : 0.09484144",45.135,7.625555,2,17.0
33047371214,"3 : 0.118646845, 11 : 0.038330015, 9 : 0.033183634",45.13504,7.624082,2,17.0
37743705016,"2 : 0.3984904, 11 : 0.25664794, 1 : 0.048179325",45.13504,7.625069,2,17.0
38540742604,"1 : 0.22341739, 9 : 0.12851731, 8 : 0.12162177",45.135101,7.625252,2,17.0
38540930984,"1 : 0.5625117, 9 : 0.18336223, 11 : 0.025691843",45.135146,7.62479,2,17.0
35968604582,"13 : 0.6237482, 2 : 0.23318908, 2 : 0.017382104",45.135154,7.624436,2,17.0
34121980594,"7 : 0.12870598, 7 : 0.053412255, 1 : 0.05110765",45.135208,7.623972,2,17.0
27101754219,"2 : 0.26994184, 7 : 0.061147872, 9 : 0.05055408",45.135252,7.624146,2,17.0
45587903994,"1 : 0.54056835, 2 : 0.16228731, 11 : 0.13633405",45.135253,7.625481,2,17.0
45587902554,"11 : 0.2353355, 9 : 0.23434794, 8 : 0.16484387",45.135253,7.625481,2,17.0
46300994002,"6 : 0.629548, 6 : 0.08441172, 6 : 0.049188785",45.135253,7.625481,2,17.0
46260599142,"1 : 0.3313019, 11 : 0.11474924, 11 : 0.073260576",45.135253,7.625481,2,17.0
34510605516,"10 : 0.1510131, 9 : 0.050061896, 11 : 0.03959361",45.13526,7.6255,2,17.0
34058982612,"1 : 0.508239, 2 : 0.110240705, 11 : 0.06312999",45.135268,7.625512,2,17.0
36644596650,"2 : 0.5799073, 9 : 0.09900406, 1 : 0.052667685",45.135268,7.625512,2,17.0
39291403641,"12 : 0.42635623, 2 : 0.13719746, 2 : 0.055346664",45.135268,7.625512,2,17.0
39262809572,"7 : 0.58880216, 2 : 0.07870745, 2 : 0.018441245",45.135268,7.625512,2,17.0
37769560555,"14 : 0.16362904, 7 : 0.13540049, 7 : 0.076886915",45.135277,7.6225,2,17.0
