,lat,lon,id,predictions
0,45.049602,7.684859,50251892198,"1 : 0.49643677, 11 : 0.17724293, 5 : 0.036265925"
1,45.048169,7.684837,50235509873,"1 : 0.53058434, 11 : 0.24029115, 11 : 0.06389521"
2,45.070141,7.664186,31189398134,"9 : 0.7633668, 4 : 0.18004353, 11 : 0.015316468"
3,45.069974,7.66498,31991734676,"13 : 0.17491175, 13 : 0.046816777, 13 : 0.03844519"
4,45.064533,7.695944,31986986426,"2 : 0.40253395, 11 : 0.08105411, 11 : 0.07949923"
5,45.070307,7.681524,27315041159,"8 : 0.52470815, 9 : 0.13611354, 8 : 0.0509093"
6,45.070307,7.681524,39061893652,"9 : 0.8994998, 1 : 0.034121368, 11 : 0.023250185"
7,45.070527,7.683906,35518247261,"11 : 0.20265737, 11 : 0.13963096, 1 : 0.08831523"
8,45.062478,7.698806,33822906726,"1 : 0.47583404, 8 : 0.12501849, 1 : 0.068496905"
9,45.049986,7.68725,32068368796,"5 : 0.53978264, 5 : 0.08769165, 9 : 0.050053474"
10,45.050118,7.685033,31195566254,"6 : 0.25995478, 6 : 0.21644066, 6 : 0.16088922"
11,45.049065,7.684121,31887222322,"9 : 0.3117241, 1 : 0.17834225, 5 : 0.076574534"
12,45.069466,7.686658,32332296676,"4 : 0.20666921, 3 : 0.13546765, 3 : 0.096855275"
13,45.068894,7.685825,31993924020,"7 : 0.6079023, 2 : 0.054213267, 11 : 0.051919214"
14,45.068663,7.687108,32250808611,"13 : 0.7964473, 1 : 0.05900667, 7 : 0.020216996"
15,45.064306,7.690622,32959592881,"9 : 0.50689375, 10 : 0.18255451, 4 : 0.03647763"
16,45.098511,7.735816,31607765503,"5 : 0.77079827, 2 : 0.015742468, 14 : 0.0145200305"
17,45.064306,7.690622,32232855112,"9 : 0.80801725, 12 : 0.007937354, 12 : 0.006136223"
18,45.031111,7.6875,35427207384,"4 : 0.15565743, 12 : 0.12540163, 7 : 0.029385544"
19,45.063497,7.697322,31580082523,"9 : 0.38913417, 1 : 0.1472086, 9 : 0.06112961"
20,45.060444,7.682394,32371667405,"1 : 0.5809291, 11 : 0.1253083, 11 : 0.07587181"
21,45.060416,7.682466,31994397440,"1 : 0.35958454, 11 : 0.33545312, 11 : 0.04037858"
22,45.060219,7.682097,31560444363,"1 : 0.46127117, 11 : 0.15601046, 11 : 0.112078205"
23,45.060219,7.682097,32332562966,"11 : 0.3917179, 1 : 0.29422766, 11 : 0.10315506"
24,45.060161,7.682027,32251256081,"1 : 0.39716965, 11 : 0.31320146, 9 : 0.030861137"
25,45.060161,7.682027,32221276362,"11 : 0.8735566, 1 : 0.013808826, 1 : 0.01197369"
26,45.060077,7.68178,32251234101,"1 : 0.80376667, 3 : 0.02824006, 11 : 0.018873671"
27,45.060055,7.681747,31994349870,"11 : 0.3555983, 1 : 0.2595436, 1 : 0.11123835"
28,45.031116,7.683708,31528900874,"5 : 0.27252933, 2 : 0.13196832, 5 : 0.032919556"
29,45.060077,7.681794,31994333900,"11 : 0.58860815, 11 : 0.14477439, 1 : 0.14110592"
30,45.031069,7.683588,31560333483,"9 : 0.6534172, 5 : 0.058002982, 5 : 0.02666607"
31,45.030777,7.684586,31994297960,"5 : 0.5474371, 9 : 0.26406643, 9 : 0.052772604"
32,45.060058,7.697416,32332471186,"1 : 0.14454913, 5 : 0.085517414, 9 : 0.069252126"
33,45.060219,7.697341,31528817654,"1 : 0.67333704, 11 : 0.21613082, 5 : 0.016470475"
34,45.063163,7.697772,31994233380,"4 : 0.40668932, 1 : 0.24101107, 13 : 0.06947324"
35,45.063758,7.697383,32332420776,"11 : 0.42382094, 1 : 0.17020804, 1 : 0.10176151"
36,45.063919,7.696886,32332397906,"5 : 0.2614554, 5 : 0.116354644, 5 : 0.08648376"
37,45.075436,7.684897,31528726864,"11 : 0.54104453, 1 : 0.18231596, 9 : 0.05728497"
