lat,lng,ids,predictions,label,CLUSTER_ID
45.023371,7.669023,49744150662,"13 : 0.105085544, 13 : 0.027636845, 13 : 0.021909546",0,2.0
45.023371,7.669023,49613566813,"7 : 0.116451226, 13 : 0.09865999, 7 : 0.09407898",0,2.0
45.023371,7.669023,49744071412,"13 : 0.7398385, 9 : 0.03168509, 13 : 0.021400066",0,2.0
45.023371,7.669023,49640563122,"13 : 0.9814967, 13 : 0.004454688, 14 : 0.00072738406",0,2.0
45.023371,7.669023,49621798791,"13 : 0.5403407, 13 : 0.035259698, 13 : 0.02762812",0,2.0
45.023371,7.669023,49621285003,"13 : 0.23164718, 4 : 0.11943438, 14 : 0.045508906",0,2.0
45.023371,7.669023,49622069132,"13 : 0.08228232, 13 : 0.023911547, 13 : 0.017543005",0,2.0
45.023371,7.669023,49622068982,"13 : 0.301649, 2 : 0.07301737, 13 : 0.03728228",0,2.0
45.023371,7.669023,49208052786,"13 : 0.7347192, 2 : 0.011420808, 13 : 0.010504067",0,2.0
45.023371,7.669023,49208271372,"7 : 0.061905477, 7 : 0.04110117, 7 : 0.03222848",0,2.0
45.023371,7.669023,49208271247,"6 : 0.12553643, 6 : 0.020151334, 9 : 0.019159697",0,2.0
45.023371,7.669023,49207568198,"13 : 0.7644302, 13 : 0.034297615, 7 : 0.018599976",0,2.0
45.023371,7.669023,49208270717,"6 : 0.0563777, 6 : 0.039230607, 13 : 0.03506256",0,2.0
45.023371,7.669023,49208269557,"13 : 0.2721712, 13 : 0.10640528, 13 : 0.039810035",0,2.0
45.023371,7.669023,49208050311,"13 : 0.48360693, 14 : 0.029888798, 4 : 0.01908629",0,2.0
45.023371,7.669023,49207566703,"13 : 0.22021677, 13 : 0.18978794, 9 : 0.033510793",0,2.0
45.023371,7.669023,49208268377,"13 : 0.3271808, 13 : 0.14237699, 13 : 0.018910633",0,2.0
45.023371,7.669023,49208267642,"13 : 0.5435515, 13 : 0.15241008, 8 : 0.059602566",0,2.0
45.023371,7.669023,49208047466,"13 : 0.19976275, 2 : 0.035919234, 2 : 0.02980457",0,2.0
45.023371,7.669023,49208265677,"13 : 0.4658776, 9 : 0.12400533, 2 : 0.03466152",0,2.0
45.023371,7.669023,49208265607,"13 : 0.06887231, 2 : 0.06300129, 13 : 0.05852996",0,2.0
45.023371,7.669023,49207563063,"9 : 0.05669448, 13 : 0.04339809, 13 : 0.03673314",0,2.0
45.023371,7.669023,49208265192,"7 : 0.37276182, 13 : 0.071881734, 13 : 0.035462335",0,2.0
45.023371,7.669023,49207562798,"7 : 0.24227867, 9 : 0.06097324, 5 : 0.049161706",0,2.0
45.023371,7.669023,49208046101,"13 : 0.44397485, 13 : 0.09433048, 12 : 0.060730048",0,2.0
45.023371,7.669023,49208263157,"13 : 0.4413701, 13 : 0.049729273, 13 : 0.03831626",0,2.0
45.023371,7.669023,49208262057,"13 : 0.21819332, 7 : 0.05631768, 12 : 0.031406403",0,2.0
45.023371,7.669023,49208261577,"13 : 0.75155103, 13 : 0.010953601, 7 : 0.008095519",0,2.0
45.023371,7.669023,49208261267,"13 : 0.14767104, 13 : 0.056904495, 13 : 0.045132082",0,2.0
45.023371,7.669023,49207557718,"14 : 0.0799936, 12 : 0.039560825, 6 : 0.013084669",0,2.0
45.023371,7.669023,49208259662,"13 : 0.39187756, 7 : 0.24065317, 8 : 0.059158005",0,2.0
45.023371,7.669023,49207556253,"7 : 0.10349088, 7 : 0.1034486, 7 : 0.075171396",0,2.0
45.023371,7.669023,49208207547,"9 : 0.24463259, 7 : 0.11241514, 7 : 0.08114723",0,2.0
45.023371,7.669023,49208207092,"13 : 0.042897843, 13 : 0.031514812, 13 : 0.030689254",0,2.0
45.023371,7.669023,49207988471,"2 : 0.32368466, 13 : 0.31652805, 13 : 0.06358181",0,2.0
45.023371,7.669023,49207988376,"13 : 0.19092654, 13 : 0.17025326, 13 : 0.06650427",0,2.0
45.023371,7.669023,49208206457,"13 : 0.1652824, 7 : 0.017270317, 7 : 0.014512612",0,2.0
45.023371,7.669023,49207504053,"13 : 0.32786298, 13 : 0.22970714, 13 : 0.07451627",0,2.0
45.023371,7.669023,49207503903,"13 : 0.033595435, 13 : 0.027762929, 13 : 0.018989008",0,2.0
45.023371,7.669023,49207503823,"7 : 0.22564502, 13 : 0.08865753, 7 : 0.063648984",0,2.0
45.023371,7.669023,49207986636,"13 : 0.3268456, 13 : 0.11946983, 2 : 0.033857662",0,2.0
45.023371,7.669023,49208205142,"13 : 0.17607258, 13 : 0.059810232, 13 : 0.043956477",0,2.0
45.023371,7.669023,49207501698,"8 : 0.07190767, 13 : 0.057173472, 13 : 0.049701132",0,2.0
45.023371,7.669023,49207501543,"6 : 0.08499538, 13 : 0.06758162, 6 : 0.03916944",0,2.0
45.023371,7.669023,49198981323,"13 : 0.2871218, 13 : 0.1247851, 14 : 0.04557681",0,2.0
45.023371,7.669023,49199472266,"13 : 0.12701912, 12 : 0.0537448, 13 : 0.042041015",0,2.0
45.023371,7.669023,49198978908,"13 : 0.41188347, 13 : 0.04376704, 13 : 0.029440617",0,2.0
45.023371,7.669023,49198978633,"6 : 0.2968803, 13 : 0.030243663, 2 : 0.028387716",0,2.0
45.023371,7.669023,49198977248,"12 : 0.31116307, 12 : 0.17928506, 2 : 0.082454845",0,2.0
45.023371,7.669023,49199672727,"13 : 0.16246119, 13 : 0.13724361, 13 : 0.06733713",0,2.0
45.023371,7.669023,49198976848,"13 : 0.4404791, 7 : 0.1255252",0,2.0
45.023371,7.669023,49199672387,"7 : 0.8911621, 7 : 0.06890699, 14 : 0.00544518",0,2.0
45.023371,7.669023,49198976268,"9 : 0.5325847, 13 : 0.07348341, 13 : 0.015137024",0,2.0
45.023371,7.669023,49557227296,"13 : 0.24883328, 7 : 0.06978642, 13 : 0.047676153",0,2.0
45.023371,7.669023,49557458637,"7 : 0.18118587, 13 : 0.09910056",0,2.0
45.023371,7.669023,49556724048,"13 : 0.13015424, 7 : 0.07149515, 13 : 0.056502007",0,2.0
45.023371,7.669023,49557456382,"13 : 0.7386642, 13 : 0.019044023, 2 : 0.017285304",0,2.0
45.023371,7.669023,49743852121,"13 : 0.2901296, 13 : 0.20510219, 13 : 0.08439976",0,2.0
45.023371,7.669023,49743206313,"2 : 0.2677968, 2 : 0.030307338, 7 : 0.023625234",0,2.0
45.023371,7.669023,49743205878,"13 : 0.062494315, 13 : 0.03965312, 14 : 0.03471022",0,2.0
45.023371,7.669023,49744075057,"13 : 0.61008716, 14 : 0.07892314, 7 : 0.07543143",0,2.0
45.023371,7.669023,49743749371,"7 : 0.16723596, 13 : 0.15859325, 13 : 0.08997679",0,2.0
45.023371,7.669023,49743746671,"6 : 0.09389264, 13 : 0.05680524, 13 : 0.038412053",0,2.0
45.023371,7.669023,49743194403,"13 : 0.18550521, 7 : 0.11896008",0,2.0
45.023371,7.669023,49743194133,"13 : 0.2589779, 7 : 0.07254568, 13 : 0.0706867",0,2.0
45.023371,7.669023,49743741431,"9 : 0.180904, 7 : 0.16839793, 13 : 0.088633455",0,2.0
45.023371,7.669023,49743193713,"7 : 0.16850138, 7 : 0.15116225",0,2.0
45.023371,7.669023,49743740971,"7 : 0.8908009, 7 : 0.023533892, 7 : 0.010748189",0,2.0
45.023371,7.669023,49744064282,"13 : 0.45147267, 13 : 0.15800455, 13 : 0.06337839",0,2.0
45.023371,7.669023,49744064177,"13 : 0.44996768, 13 : 0.14374933, 7 : 0.14253908",0,2.0
45.023371,7.669023,49744063907,"2 : 0.97081256, 6 : 0.0075172875, 6 : 0.0019833322",0,2.0
45.023371,7.669023,49743739766,"13 : 0.09318833, 13 : 0.049400184, 13 : 0.04076468",0,2.0
45.023371,7.669023,49743192328,"13 : 0.61765736, 13 : 0.01595907, 2 : 0.01033516",0,2.0
45.023371,7.669023,49743739396,"13 : 0.09916922, 10 : 0.076605104, 13 : 0.047059305",0,2.0
45.023371,7.669023,49743739196,"13 : 0.43482703, 13 : 0.065377876, 13 : 0.023346307",0,2.0
45.023371,7.669023,49744062827,"13 : 0.36708015, 13 : 0.18492368, 12 : 0.07160856",0,2.0
45.023371,7.669023,49743738771,"13 : 0.17759894, 13 : 0.031656798, 13 : 0.025633594",0,2.0
45.023371,7.669023,49743191098,"9 : 0.19133903, 13 : 0.11484547, 13 : 0.08076378",0,2.0
45.023371,7.669023,49743738346,"13 : 0.7152492, 13 : 0.044449687, 13 : 0.008617955",0,2.0
45.023371,7.669023,49744061297,"13 : 0.14652678, 13 : 0.13122982, 13 : 0.1248444",0,2.0
45.023371,7.669023,49743189448,"13 : 0.5675815, 7 : 0.10102593, 7 : 0.073089905",0,2.0
45.023371,7.669023,49744060302,"13 : 0.44078988, 13 : 0.19835384, 13 : 0.06769657",0,2.0
45.023371,7.669023,49743735901,"13 : 0.30332458, 7 : 0.06229151",0,2.0
45.023371,7.669023,49743735746,"13 : 0.80540127, 7 : 0.0307363, 13 : 0.029928038",0,2.0
45.023371,7.669023,49743190718,"7 : 0.3483249, 13 : 0.0654908, 12 : 0.023159202",0,2.0
45.023371,7.669023,49744061667,"13 : 0.33900663, 13 : 0.19797914, 13 : 0.0571602",0,2.0
45.023371,7.669023,49744059532,"13 : 0.57144874, 7 : 0.06439122, 13 : 0.040499933",0,2.0
45.023371,7.669023,49743186018,"13 : 0.13249473, 13 : 0.05756426, 14 : 0.019662611",0,2.0
45.023371,7.669023,49743732356,"13 : 0.17989445, 13 : 0.04754649, 7 : 0.042941693",0,2.0
45.023371,7.669023,49744055242,"13 : 0.35053688, 8 : 0.05881141, 13 : 0.032807563",0,2.0
45.023371,7.669023,49743183758,"9 : 0.21421163, 10 : 0.05057082, 4 : 0.040972658",0,2.0
45.023371,7.669023,49743182738,"6 : 0.057841375, 13 : 0.050875418, 13 : 0.05020522",0,2.0
45.023371,7.669023,49744053607,"13 : 0.31646398, 13 : 0.15472871, 13 : 0.120874256",0,2.0
45.023371,7.669023,49743729606,"2 : 0.09983692, 13 : 0.050313722, 13 : 0.0449552",0,2.0
45.023371,7.669023,49744051387,"13 : 0.29500106, 13 : 0.11661945, 13 : 0.068846956",0,2.0
45.023371,7.669023,49744049622,"13 : 0.8506768, 13 : 0.024942454, 12 : 0.006596357",0,2.0
45.023371,7.669023,49743177368,"12 : 0.11074533, 7 : 0.08716845, 7 : 0.068114445",0,2.0
45.023371,7.669023,49743724491,"13 : 0.17028165, 7 : 0.16546682, 7 : 0.048106194",0,2.0
45.023371,7.669023,49743723031,"12 : 0.096230045, 7 : 0.08781977, 13 : 0.04755347",0,2.0
45.023371,7.669023,49648438697,"13 : 0.18152615, 13 : 0.08224913, 14 : 0.029896822",0,2.0
45.023371,7.669023,49639768938,"13 : 0.9967879, 13 : 0.00090111984, 13 : 0.0004789359",0,2.0
45.023371,7.669023,49640565227,"13 : 0.987628, 13 : 0.0032391874, 14 : 0.001691975",0,2.0
45.023371,7.669023,49640565152,"13 : 0.98378193, 13 : 0.001802088, 7 : 0.0009447418",0,2.0
45.023371,7.669023,49640564372,"13 : 0.22792558, 6 : 0.10397024, 8 : 0.087328695",0,2.0
45.023371,7.669023,49640291296,"13 : 0.25024065, 13 : 0.07604823, 13 : 0.07442819",0,2.0
45.023371,7.669023,49639767633,"13 : 0.64455813, 9 : 0.13850261, 13 : 0.08575842",0,2.0
45.023371,7.669023,49639767203,"13 : 0.7750943, 13 : 0.013581544, 8 : 0.007971445",0,2.0
45.023371,7.669023,49639766738,"13 : 0.6004408, 13 : 0.2802003, 13 : 0.005880752",0,2.0
45.023371,7.669023,49640562752,"13 : 0.6543762, 13 : 0.15241104, 13 : 0.0123056285",0,2.0
45.023371,7.669023,49639766403,"13 : 0.037144784, 9 : 0.036241632, 2 : 0.03551941",0,2.0
45.023371,7.669023,49640561332,"2 : 0.8536432, 7 : 0.063902155, 10 : 0.0059528006",0,2.0
45.023371,7.669023,49640288151,"13 : 0.20905663, 7 : 0.091337524, 13 : 0.083103545",0,2.0
45.023371,7.669023,49640559267,"12 : 0.16121241, 13 : 0.08653142, 13 : 0.055321515",0,2.0
45.023371,7.669023,49640559077,"2 : 0.2640396, 13 : 0.15696934, 9 : 0.13719393",0,2.0
45.023371,7.669023,49640558947,"13 : 0.06932079, 13 : 0.03764545, 7 : 0.036798775",0,2.0
45.023371,7.669023,49640558712,"7 : 0.06388124, 13 : 0.064953625",0,2.0
45.023371,7.669023,49640283251,"13 : 0.9188373, 13 : 0.040815115, 13 : 0.0092614405",0,2.0
45.023371,7.669023,49625525123,"13 : 0.15108731, 13 : 0.10615823, 13 : 0.07169047",0,2.0
45.023371,7.669023,49639762428,"9 : 0.93884647, 13 : 0.0021896272, 5 : 0.0021059867",0,2.0
45.023371,7.669023,49626044431,"13 : 0.12542365, 12 : 0.099155895, 13 : 0.068738",0,2.0
45.023371,7.669023,49626043551,"13 : 0.27489007, 14 : 0.1261142, 13 : 0.08743235",0,2.0
45.023371,7.669023,49626043521,"13 : 0.039368965, 14 : 0.030716816, 13 : 0.022934306",0,2.0
45.023371,7.669023,49626043411,"14 : 0.18431401, 13 : 0.08712104, 13 : 0.06346477",0,2.0
45.023371,7.669023,49625524543,"13 : 0.07078165, 13 : 0.06851295, 7 : 0.026224615",0,2.0
45.023371,7.669023,49626043301,"13 : 0.07312469, 13 : 0.059977856, 7 : 0.058428887",0,2.0
45.023371,7.669023,49625524413,"13 : 0.48329258, 8 : 0.023104362, 13 : 0.022403814",0,2.0
45.023371,7.669023,49625524373,"13 : 0.081577994, 7 : 0.040519908, 2 : 0.03760885",0,2.0
45.023371,7.669023,49625524348,"13 : 0.16334343, 9 : 0.073179305, 13 : 0.049137007",0,2.0
45.023371,7.669023,49626043146,"13 : 0.25001165, 13 : 0.059934195, 13 : 0.018615576",0,2.0
45.023371,7.669023,49625524328,"9 : 0.69553053, 13 : 0.016313411, 5 : 0.008289881",0,2.0
45.023371,7.669023,49626043106,"13 : 0.9137136, 13 : 0.017166212, 13 : 0.0013858693",0,2.0
45.023371,7.669023,49626317052,"13 : 0.45749134, 13 : 0.056949265, 13 : 0.047849417",0,2.0
45.023371,7.669023,49625524203,"7 : 0.59525853, 7 : 0.26425296, 13 : 0.078764506",0,2.0
45.023371,7.669023,49625524238,"11 : 0.17380966, 13 : 0.077210404, 1 : 0.061788026",0,2.0
45.023371,7.669023,49626316952,"13 : 0.08923487, 2 : 0.020964008, 7 : 0.01465488",0,2.0
45.023371,7.669023,49625524138,"13 : 0.41058525, 2 : 0.021597503, 12 : 0.018526524",0,2.0
45.023371,7.669023,49626316872,"13 : 0.33533406, 7 : 0.10813696, 2 : 0.07219227",0,2.0
45.023371,7.669023,49625524008,"13 : 0.522097, 13 : 0.024262568, 7 : 0.023329856",0,2.0
45.023371,7.669023,49626042866,"10 : 0.26068583, 8 : 0.05440369, 8 : 0.053313",0,2.0
45.023371,7.669023,49626042826,"7 : 0.17512055, 11 : 0.067311026, 13 : 0.04525563",0,2.0
45.023371,7.669023,49626316607,"7 : 0.4314943, 7 : 0.046115663, 13 : 0.03422536",0,2.0
45.023371,7.669023,49626042611,"13 : 0.9140041, 13 : 0.037110727, 13 : 0.012389363",0,2.0
45.023371,7.669023,49626042221,"13 : 0.7813992, 2 : 0.033817213, 13 : 0.017489905",0,2.0
45.023371,7.669023,49626042156,"13 : 0.37294075, 13 : 0.03416603, 13 : 0.031477984",0,2.0
45.023371,7.669023,49625523108,"13 : 0.9399162, 13 : 0.03132752, 13 : 0.010241756",0,2.0
45.023371,7.669023,49625523068,"13 : 0.7368427, 12 : 0.0593038, 13 : 0.030507714",0,2.0
45.023371,7.669023,49621290113,"13 : 0.14010675, 13 : 0.085816175, 7 : 0.06548017",0,2.0
45.023371,7.669023,49622074362,"13 : 0.65098464, 13 : 0.06072365, 2 : 0.059107997",0,2.0
45.023371,7.669023,49621289733,"13 : 0.3189639, 8 : 0.08495063, 13 : 0.021996504",0,2.0
45.023371,7.669023,49621802891,"8 : 0.26388514, 2 : 0.10064011, 14 : 0.09042485",0,2.0
45.023371,7.669023,49622073527,"13 : 0.055425987, 9 : 0.040220182, 13 : 0.033377808",0,2.0
45.023371,7.669023,49622073387,"13 : 0.084689915, 5 : 0.056791894, 7 : 0.030679207",0,2.0
45.023371,7.669023,49622072777,"13 : 0.48732966, 13 : 0.07097052, 13 : 0.045528267",0,2.0
45.023371,7.669023,49621288078,"2 : 0.19191143, 13 : 0.02127291, 13 : 0.009096674",0,2.0
45.023371,7.669023,49621801301,"13 : 0.5064705, 12 : 0.08956482, 3 : 0.024380084",0,2.0
45.023371,7.669023,49621801251,"7 : 0.36129317, 13 : 0.1321221, 13 : 0.069619596",0,2.0
45.023371,7.669023,49621287093,"2 : 0.29377696, 12 : 0.19709507, 7 : 0.023334866",0,2.0
45.023371,7.669023,49621286853,"12 : 0.35340062, 2 : 0.14240769, 9 : 0.0316081",0,2.0
45.023371,7.669023,49621285463,"2 : 0.16417049, 14 : 0.06962237, 13 : 0.061270345",0,2.0
45.023371,7.669023,49621285148,"13 : 0.17949529, 14 : 0.057425812, 2 : 0.049067724",0,2.0
45.023371,7.669023,49621798061,"13 : 0.15820855, 9 : 0.1055957, 14 : 0.037276056",0,2.0
45.023371,7.669023,49622068622,"10 : 0.15122975, 2 : 0.034012422, 2 : 0.021293713",0,2.0
45.023371,7.669023,49621283963,"13 : 0.5010662, 8 : 0.16639201, 5 : 0.01933062",0,2.0
45.023371,7.669023,49199674152,"12 : 0.4012994, 8 : 0.10879623, 13 : 0.0834575",0,2.0
45.023371,7.669023,49199474711,"13 : 0.38601506, 7 : 0.08175259, 13 : 0.07102256",0,2.0
45.023371,7.669023,49199472906,"13 : 0.3388163, 13 : 0.18449605, 8 : 0.05141235",0,2.0
45.023371,7.669023,49198980513,"13 : 0.874204, 2 : 0.014163259, 9 : 0.0032922775",0,2.0
45.023371,7.669023,49199470251,"2 : 0.3543525, 13 : 0.14986004, 5 : 0.054673076",0,2.0
45.023371,7.669023,49199675857,"13 : 0.19394127, 13 : 0.08041771, 13 : 0.06631427",0,2.0
45.023371,7.669023,49199672327,"13 : 0.039172903, 13 : 0.032761585, 13 : 0.03244228",0,2.0
45.023371,7.669023,49199469251,"13 : 0.13605367, 13 : 0.0644062, 13 : 0.054764748",0,2.0
45.023371,7.669023,49198980368,"13 : 0.0731638, 13 : 0.06804366, 12 : 0.0424587",0,2.0
45.023371,7.669023,49199472356,"13 : 0.2106598, 13 : 0.06832978, 13 : 0.026200976",0,2.0
45.023371,7.669023,49198977313,"13 : 0.504394, 13 : 0.24204919, 13 : 0.050464127",0,2.0
45.023371,7.669023,49199678162,"7 : 0.16436072, 7 : 0.049161743, 13 : 0.040702406",0,2.0
45.023371,7.669023,49198980708,"13 : 0.39455423, 13 : 0.06357813, 2 : 0.016788227",0,2.0
45.023371,7.669023,49198978213,"9 : 0.94588643, 5 : 0.0077922703, 9 : 0.0025926286",0,2.0
45.023371,7.669023,49198980123,"13 : 0.5122215, 13 : 0.12085626, 14 : 0.021367868",0,2.0
45.023371,7.669023,49198976333,"2 : 0.50365883, 14 : 0.08061086, 13 : 0.028552018",0,2.0
45.023371,7.669023,49199475366,"13 : 0.11292497, 14 : 0.10455901, 13 : 0.054201968",0,2.0
45.023371,7.669023,49198977488,"9 : 0.05760454, 2 : 0.04853174, 14 : 0.038196202",0,2.0
45.023371,7.669023,49199473206,"13 : 0.82491285, 2 : 0.05616901, 12 : 0.017252265",0,2.0
45.023371,7.669023,49199474651,"7 : 0.73273426, 7 : 0.033130657, 10 : 0.020624371",0,2.0
45.023371,7.669023,49199472201,"9 : 0.9287493, 5 : 0.006372143, 5 : 0.004304853",0,2.0
45.023371,7.669023,49199678642,"8 : 0.27639112, 12 : 0.042218976, 2 : 0.041466318",0,2.0
45.023371,7.669023,49198982583,"13 : 0.23348396, 7 : 0.08657972, 13 : 0.035641816",0,2.0
45.023371,7.669023,49199674252,"13 : 0.263426, 12 : 0.03828809, 13 : 0.03018131",0,2.0
45.023371,7.669023,49199474191,"13 : 0.06704252, 13 : 0.028890423, 13 : 0.023169216",0,2.0
45.023371,7.669023,49198980933,"13 : 0.6807808, 7 : 0.023785073, 13 : 0.01286346",0,2.0
45.023371,7.669023,49199674102,"5 : 0.11655535, 7 : 0.09512132, 7 : 0.049104802",0,2.0
45.023371,7.669023,49199473261,"14 : 0.17683901, 13 : 0.07440051, 13 : 0.031039497",0,2.0
45.023371,7.669023,49198980908,"13 : 0.20308998, 7 : 0.029536232, 7 : 0.029512143",0,2.0
45.023371,7.669023,49199470581,"13 : 0.17670473, 12 : 0.082701534, 6 : 0.06342443",0,2.0
45.023371,7.669023,49198980873,"13 : 0.23403803, 2 : 0.07770475, 12 : 0.06669396",0,2.0
45.023371,7.669023,49199469316,"13 : 0.31561747, 7 : 0.092630625, 13 : 0.03146745",0,2.0
45.023371,7.669023,49199475536,"13 : 0.7907626, 13 : 0.010524685, 13 : 0.006418287",0,2.0
45.023371,7.669023,49198981283,"14 : 0.2618277, 13 : 0.02726628, 13 : 0.026720116",0,2.0
45.023371,7.669023,49199473656,"9 : 0.23218338, 13 : 0.10357071, 7 : 0.095375285",0,2.0
45.023371,7.669023,49199469811,"13 : 0.42284036, 13 : 0.23612261, 13 : 0.046241254",0,2.0
45.023371,7.669023,49199475126,"7 : 0.3868977, 13 : 0.11895691, 7 : 0.03780041",0,2.0
45.023371,7.669023,49198980443,"13 : 0.6796264, 2 : 0.18056631, 12 : 0.044342257",0,2.0
45.023371,7.669023,49199471406,"7 : 0.09052969, 5 : 0.03705796, 13 : 0.035686653",0,2.0
45.023371,7.669023,49199469601,"13 : 0.08655004, 13 : 0.05508706, 7 : 0.051254366",0,2.0
45.023371,7.669023,49199469726,"5 : 0.16406424, 7 : 0.08007509, 13 : 0.0459938",0,2.0
45.023371,7.669023,49199473976,"13 : 0.10191788, 13 : 0.0777768, 13 : 0.027236909",0,2.0
45.023371,7.669023,49198977753,"13 : 0.1463626, 2 : 0.14202553, 5 : 0.059928104",0,2.0
45.023371,7.669023,49199469191,"13 : 0.39255542, 13 : 0.37293366, 13 : 0.18253085",0,2.0
45.023371,7.669023,49199677172,"13 : 0.14615853, 13 : 0.13439079, 7 : 0.044293694",0,2.0
45.023371,7.669023,49198977553,"13 : 0.723918, 13 : 0.033222828, 13 : 0.01782239",0,2.0
45.023371,7.669023,49199677562,"13 : 0.8740906, 5 : 0.0045800335, 13 : 0.0029246358",0,2.0
45.023371,7.669023,49199469516,"13 : 0.19185738, 14 : 0.1473084, 5 : 0.070010625",0,2.0
45.023371,7.669023,49198980263,"13 : 0.71357256, 12 : 0.022658179, 13 : 0.012753554",0,2.0
45.023371,7.669023,49199678102,"13 : 0.09885698, 13 : 0.041328598, 8 : 0.040697522",0,2.0
45.023371,7.669023,49199475441,"7 : 0.05778265, 7 : 0.04552996, 2 : 0.0330243",0,2.0
45.023371,7.669023,49199672942,"12 : 0.16843891, 13 : 0.07740173, 7 : 0.06682189",0,2.0
45.023371,7.669023,49199472456,"2 : 0.1749128, 8 : 0.13567354, 13 : 0.10718908",0,2.0
45.023371,7.669023,49199470286,"9 : 0.15079486, 7 : 0.048749838, 9 : 0.04176988",0,2.0
45.023371,7.669023,49199474761,"13 : 0.09563987, 13 : 0.06513504, 13 : 0.05070853",0,2.0
45.023371,7.669023,49199473381,"13 : 0.80780244, 13 : 0.022957657, 13 : 0.012613917",0,2.0
45.023371,7.669023,49198981608,"13 : 0.15514559, 13 : 0.1425923, 8 : 0.026941357",0,2.0
45.023371,7.669023,49199470616,"9 : 0.80101097, 13 : 0.050165076, 14 : 0.008517976",0,2.0
45.023371,7.669023,49198978178,"13 : 0.208432, 13 : 0.10644883, 13 : 0.08696212",0,2.0
45.023371,7.669023,49199475191,"6 : 0.1421978, 12 : 0.030678498, 6 : 0.017984724",0,2.0
45.023371,7.669023,49199677702,"13 : 0.0493318, 9 : 0.047120564, 13 : 0.032895867",0,2.0
45.023371,7.669023,49198980058,"13 : 0.15635826, 13 : 0.083844654, 13 : 0.07083462",0,2.0
45.023371,7.669023,49199672287,"13 : 0.09283587, 6 : 0.040802367, 13 : 0.035834894",0,2.0
45.023371,7.669023,49199472511,"13 : 0.14991592, 13 : 0.11724966, 2 : 0.10284407",0,2.0
45.023371,7.669023,49198981033,"13 : 0.3274222, 14 : 0.22909454, 13 : 0.10423865",0,2.0
45.023371,7.669023,49198978473,"13 : 0.23816085, 13 : 0.13486601, 13 : 0.10072802",0,2.0
45.023371,7.669023,49199673252,"13 : 0.34440088, 13 : 0.14368708, 13 : 0.013175091",0,2.0
45.023371,7.669023,49198982993,"13 : 0.29415712, 13 : 0.19776613, 14 : 0.054111462",0,2.0
45.023371,7.669023,49199678812,"2 : 0.48672727, 14 : 0.10536043, 13 : 0.031624366",0,2.0
45.023371,7.669023,49199470771,"9 : 0.25370935, 13 : 0.13373546, 13 : 0.060376935",0,2.0
45.023371,7.669023,49198981368,"14 : 0.27882677, 13 : 0.16940174, 13 : 0.08716861",0,2.0
