,lat,lon,id,predictions
0,45.0647194444,7.6840194444,2193148065586734486,"11 : 0.52510583, 2 : 0.14749797, 10 : 0.038596384"
1,45.0647194444,7.6840194444,2165473503322843746,"1 : 0.8788639, 1 : 0.020362325, 11 : 0.011054373"
2,45.0647194444,7.6840194444,2100872400431470915,"7 : 0.09403071, 7 : 0.020485207, 2 : 0.018888602"
3,45.0647194444,7.6840194444,2090083594224284715,"8 : 0.6464104, 9 : 0.027135357, 4 : 0.020726984"
4,45.0647194444,7.6840194444,2041439974075036859,"1 : 0.88045603, 11 : 0.012716056, 11 : 0.0126850605"
5,45.0647194444,7.6840194444,1979205682185648541,"11 : 0.62955445, 11 : 0.14503993, 11 : 0.043495964"
6,45.0647194444,7.6840194444,1946421266820329352,"13 : 0.13029401, 7 : 0.12988937, 7 : 0.11169706"
7,45.0647194444,7.6840194444,1921022734058621366,"11 : 0.45957094, 4 : 0.10505141, 2 : 0.032882806"
8,45.0647194444,7.6840194444,1919715879085155305,"1 : 0.64343417, 1 : 0.109474115, 11 : 0.028360298"
9,45.0647194444,7.6840194444,1881259308558652815,"14 : 0.15360454, 7 : 0.09079848, 7 : 0.07856792"
10,45.0647194444,7.6840194444,1870556382773114020,"2 : 0.28782764, 2 : 0.14800774, 14 : 0.104356766"
11,45.0647194444,7.6840194444,1868959540322998315,"7 : 0.95240414, 2 : 0.0046161623, 7 : 0.00084241113"
12,45.0647194444,7.6840194444,1866678532701597653,"13 : 0.12140624, 13 : 0.050668642, 1 : 0.05024397"
13,45.0647194444,7.6840194444,1866677808194228743,"13 : 0.14180465, 13 : 0.08313606, 13 : 0.07854671"
14,45.0647194444,7.6840194444,1861945286432394044,"2 : 0.49486282, 11 : 0.08877666, 2 : 0.038051628"
15,45.0647194444,7.6840194444,1810906354653369232,"12 : 0.9989561, 4 : 0.00043126612, 2 : 7.213582e-05"
16,45.0647194444,7.6840194444,1756624164100700890,"12 : 0.33062264, 4 : 0.10718699, 4 : 0.072363846"
17,45.0647194444,7.6840194444,1710231473070975200,"11 : 0.25873718, 1 : 0.22341506, 11 : 0.12791683"
18,45.0647194444,7.6840194444,1640576786456713057,"11 : 0.58749104, 1 : 0.13052686, 1 : 0.09316989"
19,45.0647194444,7.6840194444,1638735785433919065,"1 : 0.2247339, 11 : 0.2233399, 11 : 0.1109314"
20,45.0647194444,7.6840194444,1624003829665515714,"7 : 0.19342676, 12 : 0.100466065, 7 : 0.06716223"
21,45.0647194444,7.6840194444,1622564477969240658,"11 : 0.78600335, 1 : 0.034124605, 11 : 0.02189426"
22,45.0647194444,7.6840194444,1526210924230144043,"4 : 0.9878413, 2 : 0.009910164, 4 : 4.5234603e-05"
23,45.0647194444,7.6840194444,2193679571740547084,"11 : 0.43848017, 11 : 0.34970358, 11 : 0.032028906"
24,45.0647194444,7.6840194444,1476112539796345773,"11 : 0.9023935, 2 : 0.011295846, 2 : 0.009963807"
25,45.06199,7.68795,2209021936783919478,"1 : 0.8115643, 13 : 0.016901398, 11 : 0.013721778"
26,45.06199,7.68795,2193171516796144460,"11 : 0.883484, 2 : 0.02656657, 11 : 0.014479197"
27,45.06199,7.68795,2193058931979488332,"11 : 0.4958224, 11 : 0.1540154, 2 : 0.10604669"
28,45.06199,7.68795,2191558211652396699,"11 : 0.65213233, 2 : 0.19461817, 11 : 0.0068660076"
29,45.06199,7.68795,2171219875771699588,"11 : 0.3296823, 2 : 0.09366907, 1 : 0.08114009"
30,45.06199,7.68795,2167013909792498116,"11 : 0.5574339, 11 : 0.24711646, 2 : 0.061762094"
31,45.06199,7.68795,2166885357638512768,"7 : 0.849206, 2 : 0.032932974, 3 : 0.017551761"
32,45.06199,7.68795,2163129583078655490,"1 : 0.8520015, 1 : 0.04752214, 11 : 0.043582823"
33,45.06199,7.68795,2162600904298318827,"1 : 0.26737082, 1 : 0.24628043, 1 : 0.23033138"
34,45.06199,7.68795,2160937987213632552,"11 : 0.8208804, 2 : 0.10635622, 11 : 0.003296346"
35,45.06199,7.68795,2156752042530550798,"13 : 0.5877835, 13 : 0.02109088, 9 : 0.016136993"
36,45.06199,7.68795,2156751883138651273,"3 : 0.19904503, 1 : 0.18427627, 11 : 0.074381664"
37,45.06199,7.68795,2156751760144966158,"13 : 0.77943206, 12 : 0.050099306, 12 : 0.01566386"
38,45.06199,7.68795,2156751535237965306,"7 : 0.3212071, 1 : 0.04722544, 7 : 0.03251349"
39,45.06199,7.68795,2156751402823645440,"1 : 0.6191806, 1 : 0.0618773, 11 : 0.028631248"
40,45.06199,7.68795,2156751257717462761,"7 : 0.6210167, 7 : 0.04621322, 7 : 0.045155026"
41,45.06199,7.68795,2156750992864049382,"2 : 0.4598094, 13 : 0.11208748, 2 : 0.062666304"
42,45.06199,7.68795,2156750879399735124,"7 : 0.18459925, 11 : 0.16761102, 12 : 0.10265598"
43,45.06199,7.68795,2156750740970930963,"1 : 0.28321758, 13 : 0.06904677, 2 : 0.066192165"
44,45.06199,7.68795,2156750516491661729,"2 : 0.11688403, 7 : 0.09678034, 2 : 0.09584947"
45,45.06199,7.68795,2156750374044748170,"11 : 0.29794046, 1 : 0.14552335, 2 : 0.11486332"
46,45.06199,7.68795,2156750269153773145,"2 : 0.20156972, 7 : 0.19872156, 12 : 0.113836884"
47,45.06199,7.68795,2150230287095788611,"11 : 0.61379606, 1 : 0.18702003, 11 : 0.048306383"
48,45.06199,7.68795,2150128366278836779,"1 : 0.5506234, 1 : 0.24966508, 1 : 0.03258309"
49,45.06199,7.68795,2140682215621614329,"11 : 0.28212005, 11 : 0.197599, 4 : 0.03622061"
50,45.06199,7.68795,2137341912928027414,"11 : 0.55511665, 11 : 0.3402693, 11 : 0.026423432"
51,45.06199,7.68795,2132861699630951259,"7 : 0.9918876, 2 : 0.0003225531, 2 : 0.00026427946"
52,45.06199,7.68795,2132089023043901339,"1 : 0.53329265, 11 : 0.1898675, 1 : 0.04668943"
53,45.06199,7.68795,2127832716006828389,"1 : 0.6389487, 1 : 0.0662643, 2 : 0.0630894"
54,45.06199,7.68795,2127797250062650927,"1 : 0.28459343, 11 : 0.10926079, 1 : 0.06801025"
55,45.06199,7.68795,2127796349856002904,"1 : 0.45629576, 2 : 0.20463032, 11 : 0.051652323"
56,45.06199,7.68795,2127729750071429651,"11 : 0.5037936, 1 : 0.086735405, 13 : 0.038957093"
57,45.06199,7.68795,2127729601861631723,"11 : 0.25621116, 11 : 0.22950812, 2 : 0.21004035"
58,45.06199,7.68795,2127729403806590727,"11 : 0.41367707, 2 : 0.19292676, 11 : 0.051713306"
59,45.06199,7.68795,2127727681969144851,"11 : 0.8204327, 2 : 0.08040977, 7 : 0.005950638"
60,45.06199,7.68795,2117482012915933282,"2 : 0.46258402, 7 : 0.11471266, 3 : 0.08916935"
61,45.06199,7.68795,2110379414717681053,"1 : 0.9006086, 11 : 0.01394548, 1 : 0.006477876"
62,45.06199,7.68795,2105825940353649295,"11 : 0.6255506, 11 : 0.08251364, 2 : 0.03672626"
63,45.06199,7.68795,2100490390695109901,"11 : 0.7847636, 2 : 0.13655744, 11 : 0.010771581"
64,45.06199,7.68795,2100084501565774103,"11 : 0.49141136, 11 : 0.20698111, 11 : 0.114518106"
65,45.06199,7.68795,2099214557481710905,"1 : 0.5684929, 1 : 0.16852878, 11 : 0.03017864"
66,45.06199,7.68795,2081917769827370381,"11 : 0.6573037, 7 : 0.019019892, 2 : 0.015266548"
67,45.06199,7.68795,2081219012253142402,"1 : 0.65643483, 4 : 0.29544526, 13 : 0.0027729522"
68,45.06199,7.68795,2069257145494366849,"11 : 0.4986389, 12 : 0.15662159, 3 : 0.03835643"
69,45.06199,7.68795,2066111537250103552,"13 : 0.10693636, 12 : 0.07796226, 13 : 0.03900625"
70,45.06199,7.68795,2054614787029032547,"2 : 0.48508266, 2 : 0.40452862, 3 : 0.053882856"
71,45.06199,7.68795,2052948705151103761,"1 : 0.107386775, 1 : 0.07371037, 13 : 0.02260404"
72,45.06199,7.68795,2050104322055904627,"11 : 0.7756494, 2 : 0.08325298, 3 : 0.030764926"
73,45.06199,7.68795,2034133257935048394,"11 : 0.27204078, 1 : 0.13532358, 1 : 0.10356085"
74,45.06199,7.68795,2031167582456713510,"11 : 0.5925991, 2 : 0.08492772, 11 : 0.068070136"
75,45.06199,7.68795,2022542629645741523,"1 : 0.94880426, 1 : 0.0069656256, 11 : 0.0020916925"
76,45.06199,7.68795,2019146197549226495,"7 : 0.29535642, 7 : 0.21278656, 9 : 0.09037238"
77,45.06199,7.68795,2017636406133807913,"4 : 0.29748526, 13 : 0.075123005, 8 : 0.03516684"
78,45.06199,7.68795,2013677864425012675,"1 : 0.43446007, 2 : 0.102316804, 11 : 0.052979074"
79,45.06199,7.68795,2004684086983242754,"1 : 0.5473853, 1 : 0.08538299, 11 : 0.022191716"
80,45.06199,7.68795,1992379023531012248,"1 : 0.64775616, 7 : 0.046090227, 7 : 0.021257646"
81,45.06199,7.68795,1978551575217292785,"1 : 0.76481146, 1 : 0.036212023, 11 : 0.024214616"
82,45.06199,7.68795,1974089760605258445,"7 : 0.11499589, 4 : 0.08007286, 7 : 0.075476944"
83,45.06199,7.68795,1973605701676495041,"1 : 0.8173423, 1 : 0.03996433, 11 : 0.037163757"
84,45.06199,7.68795,1969528014324804247,"11 : 0.96777076, 2 : 0.0098402435, 10 : 0.00094165956"
85,45.06199,7.68795,1939306421952545152,"7 : 0.18020566, 7 : 0.101637885, 10 : 0.087731086"
86,45.06199,7.68795,1938798952943271384,"14 : 0.2820778, 7 : 0.16274928, 3 : 0.07655905"
87,45.06199,7.68795,1938008741069146972,"8 : 0.34856835, 8 : 0.19823812, 8 : 0.030611156"
88,45.06199,7.68795,1922030736502139852,"11 : 0.663276, 1 : 0.19101238, 1 : 0.032465678"
89,45.06199,7.68795,1921023389596423075,"1 : 0.28721076, 11 : 0.22167845, 2 : 0.16831051"
90,45.06199,7.68795,1920978169697919803,"7 : 0.058895577, 7 : 0.050343495, 7 : 0.049741816"
91,45.06199,7.68795,1913890549083737959,"7 : 0.5484417, 11 : 0.12478315, 11 : 0.07206466"
92,45.06199,7.68795,1911843025732926674,"11 : 0.5028765, 11 : 0.2113301, 1 : 0.14753611"
93,45.06199,7.68795,1911704858136526125,"11 : 0.42843616, 11 : 0.14010091, 11 : 0.056907214"
94,45.06199,7.68795,1897736979882240559,"2 : 0.052835975, 7 : 0.037654985, 2 : 0.030272719"
95,45.06199,7.68795,1896368823294766087,"7 : 0.24280855, 7 : 0.14689526, 4 : 0.05565936"
96,45.06199,7.68795,1893609316143632010,"10 : 0.7994262, 7 : 0.036678005, 13 : 0.009162997"
97,45.06199,7.68795,1884234966675062547,"8 : 0.30183482, 7 : 0.22164422, 10 : 0.11949747"
98,45.06199,7.68795,1882023055280901523,"13 : 0.78211033, 13 : 0.09092279, 11 : 0.08408446"
99,45.06199,7.68795,1872701953123596424,"11 : 0.92297256, 11 : 0.007424374, 2 : 0.0058556213"
100,45.06199,7.68795,1866798404770138213,"11 : 0.21110712, 1 : 0.15921469, 1 : 0.07662502"
101,45.06199,7.68795,1861587913823662810,"1 : 0.6376034, 1 : 0.13442716, 11 : 0.03859383"
102,45.06199,7.68795,1861017283636244616,"1 : 0.5077873, 11 : 0.11998005, 11 : 0.08181796"
103,45.06199,7.68795,1832643372813424884,"11 : 0.88749415, 2 : 0.07405026, 1 : 0.0019461793"
104,45.06199,7.68795,1830919565954465202,"1 : 0.9381823, 1 : 0.013167182, 4 : 0.0052789766"
105,45.06199,7.68795,1830766719544421030,"1 : 0.39004248, 11 : 0.34488684, 11 : 0.092735365"
106,45.06199,7.68795,1830624832221712377,"1 : 0.744132, 4 : 0.027506351, 11 : 0.021781757"
107,45.06199,7.68795,1816862599872779280,"11 : 0.25338545, 1 : 0.24252258, 1 : 0.13491851"
108,45.06199,7.68795,1813174629372651983,"9 : 0.40005776, 2 : 0.15868938, 10 : 0.08457749"
109,45.06199,7.68795,1811889831314177433,"1 : 0.5862189, 1 : 0.29916015, 11 : 0.045890406"
110,45.06199,7.68795,1811154254518646552,"2 : 0.5942568, 11 : 0.08476405, 11 : 0.029522818"
111,45.06199,7.68795,1810978337473272388,"11 : 0.22512418, 1 : 0.1797049, 11 : 0.10589887"
112,45.06199,7.68795,1801680213071922802,"11 : 0.44860694, 11 : 0.26882464, 2 : 0.07439048"
113,45.06199,7.68795,1801424259438222342,"1 : 0.21422905, 11 : 0.1926635, 11 : 0.14968719"
114,45.06199,7.68795,1800828197233138001,"9 : 0.44804028, 12 : 0.17382078, 9 : 0.014798963"
115,45.06199,7.68795,1799621162734222421,"11 : 0.9109722, 2 : 0.025880026, 2 : 0.0034197785"
116,45.06199,7.68795,1799303918692213968,"11 : 0.72726333, 13 : 0.041052617, 2 : 0.021448346"
117,45.06199,7.68795,1798112245891004280,"2 : 0.6220269, 2 : 0.36390558, 3 : 0.0004883066"
118,45.06199,7.68795,1798006609281525185,"1 : 0.7703289, 1 : 0.025478436, 1 : 0.008205275"
119,45.06199,7.68795,1796439423136001009,"14 : 0.8874274, 7 : 0.017175352, 7 : 0.00829942"
120,45.06199,7.68795,1792951714052383020,"14 : 0.94031245, 7 : 0.04732778, 10 : 0.0007815443"
121,45.06199,7.68795,1792947529296122197,"7 : 0.9788495, 7 : 0.0020476738, 14 : 0.0012596736"
122,45.06199,7.68795,1792944674971662493,"13 : 0.7923013, 13 : 0.16993529, 13 : 0.008911995"
123,45.06199,7.68795,1784340749656287281,"11 : 0.5615624, 11 : 0.35975143, 2 : 0.01770837"
124,45.06199,7.68795,1775433379393547568,"4 : 0.76656646, 1 : 0.046691827, 1 : 0.029474888"
125,45.06199,7.68795,1774948322656555576,"14 : 0.27306387, 2 : 0.13234884, 13 : 0.13030782"
126,45.06199,7.68795,1770523071896424642,"11 : 0.42625734, 2 : 0.19251935, 11 : 0.08707673"
127,45.06199,7.68795,1757227211565625876,"2 : 0.30487713, 11 : 0.21483797, 11 : 0.123773344"
128,45.06199,7.68795,1755217387197825672,"13 : 0.33336058, 2 : 0.17908612, 11 : 0.13880444"
129,45.06199,7.68795,1691327773941231705,"11 : 0.9221202, 2 : 0.015612544, 11 : 0.0013059339"
130,45.06199,7.68795,1676093413920846546,"8 : 0.25676537, 8 : 0.19765848, 8 : 0.042463526"
131,45.06199,7.68795,1666052611742159295,"11 : 0.8983942, 2 : 0.009409498, 11 : 0.0013372515"
132,45.06199,7.68795,1643734817299592057,"11 : 0.65912974, 2 : 0.11626694, 9 : 0.01224806"
133,45.06199,7.68795,1635640266198479169,"1 : 0.41886637, 1 : 0.13199505, 1 : 0.0561501"
134,45.06199,7.68795,1634880500358463552,"11 : 0.9148898, 2 : 0.008768743, 11 : 0.0020924297"
135,45.06199,7.68795,1631759397787088076,"11 : 0.6322231, 11 : 0.078317046, 11 : 0.035205062"
136,45.06199,7.68795,1630419502065832174,"11 : 0.26671514, 2 : 0.25882962, 11 : 0.23976701"
137,45.06199,7.68795,1630418789495534485,"11 : 0.74381644, 2 : 0.042934567, 11 : 0.026722772"
138,45.06199,7.68795,1630071108185185817,"1 : 0.9636933, 2 : 0.0023938778, 11 : 0.00235494"
139,45.06199,7.68795,1629973837938512715,"1 : 0.5806186, 11 : 0.11765053, 1 : 0.05851111"
140,45.06199,7.68795,1629669097343288124,"3 : 0.14708908, 11 : 0.120210834, 11 : 0.086138755"
141,45.06199,7.68795,1623779682050073962,"1 : 0.799712, 1 : 0.02184383, 11 : 0.0148126455"
142,45.06199,7.68795,1621700563829694593,"11 : 0.58778256, 2 : 0.22663683, 9 : 0.0102872625"
143,45.06199,7.68795,1619843814067020728,"1 : 0.22115377, 1 : 0.16986391, 11 : 0.15046087"
144,45.06199,7.68795,1617007446412107898,"8 : 0.896774, 8 : 0.017728968, 8 : 0.0079605095"
145,45.06199,7.68795,1604294800470121537,"11 : 0.87392724, 2 : 0.039842393, 11 : 0.010279894"
146,45.06199,7.68795,1594265202966923455,"11 : 0.83074796, 2 : 0.078019224, 10 : 0.0033299646"
147,45.06199,7.68795,1584989339765593961,"1 : 0.6398733, 11 : 0.12229847, 11 : 0.114812"
148,45.06199,7.68795,1566279534712606373,"4 : 0.17922604, 1 : 0.08536541, 2 : 0.031380557"
149,45.06199,7.68795,1564430000203318166,"1 : 0.64833087, 4 : 0.040209312, 11 : 0.034794893"
150,45.06199,7.68795,1552950878330469178,"12 : 0.16115955, 12 : 0.047784843, 2 : 0.034225818"
151,45.06199,7.68795,1541520415545348264,"11 : 0.5367371, 11 : 0.2121108, 2 : 0.026172338"
152,45.06199,7.68795,1509982721198643551,"2 : 0.06696752, 1 : 0.05904801, 9 : 0.05019906"
153,45.06199,7.68795,1507946222367030010,"1 : 0.76989055, 11 : 0.024922112, 11 : 0.021134881"
154,45.06199,7.68795,1481931789441441308,"9 : 0.51625013, 11 : 0.21602419, 5 : 0.030525815"
155,45.06199,7.68795,1456081299420702401,"1 : 0.31502184, 2 : 0.15388024, 1 : 0.10036792"
156,45.06199,7.68795,1497325035873765115,"11 : 0.2193397, 11 : 0.079850756, 9 : 0.06559756"
157,45.06199,7.68795,1487115478660637008,"11 : 0.31650278, 1 : 0.2239937, 11 : 0.07978782"
158,45.06199,7.68795,1525233220567991323,"2 : 0.272246, 12 : 0.14442752, 12 : 0.11771603"
159,45.06199,7.68795,1523364680029411268,"3 : 0.89416707, 3 : 0.05138196, 5 : 0.012845429"
160,45.06199,7.68795,1525218953155544121,"2 : 0.24531321, 5 : 0.113930814, 13 : 0.045468442"
161,45.0867,7.6816247,2210211566918845797,"13 : 0.4311845, 12 : 0.0749742, 8 : 0.043030847"
162,45.0867,7.6816247,2209119338523263645,"13 : 0.22292402, 2 : 0.1825301, 12 : 0.04498435"
163,45.0867,7.6816247,2209113141573410827,"12 : 0.56524765, 7 : 0.06699231, 7 : 0.0390067"
164,45.0867,7.6816247,2208818407042757465,"2 : 0.978635, 2 : 0.0036787887, 2 : 0.0021962263"
165,45.0867,7.6816247,2208306443182990418,"3 : 0.5358068, 7 : 0.22134979, 2 : 0.010885014"
166,45.0867,7.6816247,2208301564796376900,"2 : 0.28489542, 2 : 0.26509893, 7 : 0.02872278"
167,45.0867,7.6816247,2208301366883917873,"6 : 0.12306892, 7 : 0.041111015, 9 : 0.040998332"
168,45.0867,7.6816247,2208276780830320077,"5 : 0.24488305, 5 : 0.04856202, 6 : 0.03701626"
169,45.0867,7.6816247,2208248544035972255,"5 : 0.9804788, 4 : 0.0033009935, 9 : 0.0032663057"
170,45.0867,7.6816247,2208224565721592072,"7 : 0.18568894, 13 : 0.15519775, 14 : 0.12733784"
171,45.0867,7.6816247,2207990744195741861,"7 : 0.13730556, 7 : 0.094728045"
172,45.0867,7.6816247,2207875450177376611,"5 : 0.6346602, 9 : 0.112083696, 5 : 0.04679994"
173,45.0867,7.6816247,2207832546499331147,"2 : 0.81679237, 2 : 0.0259446, 3 : 0.0056553544"
174,45.0867,7.6816247,2207650373078908747,"3 : 0.57832795, 3 : 0.09140421, 3 : 0.045044392"
175,45.0867,7.6816247,2207523528308217255,"9 : 0.51783675, 2 : 0.06955192, 14 : 0.043100603"
176,45.0867,7.6816247,2206797257575889715,"2 : 0.4042805, 2 : 0.11997722, 3 : 0.007922162"
177,45.0867,7.6816247,2206307776813286183,"2 : 0.06963958, 2 : 0.052933317, 7 : 0.05181925"
178,45.0867,7.6816247,2206040233852639562,"7 : 0.9743028, 2 : 0.009071205, 7 : 0.0037227098"
179,45.0867,7.6816247,2205675484604341797,"2 : 0.253756, 2 : 0.07254107, 3 : 0.070298195"
180,45.0867,7.6816247,2205484400066503073,"2 : 0.109859236, 11 : 0.07845103, 7 : 0.061071917"
181,45.0867,7.6816247,2205316261324288806,"13 : 0.33530843, 6 : 0.07023552, 5 : 0.027816303"
182,45.0867,7.6816247,2204955446775744302,"7 : 0.3225872, 13 : 0.15949209, 2 : 0.06833999"
183,45.0867,7.6816247,2204955199848683769,"14 : 0.51138085, 7 : 0.12724943, 2 : 0.025175752"
184,45.0867,7.6816247,2204060837040308985,"3 : 0.45317635, 13 : 0.19746755, 7 : 0.036170326"
185,45.0867,7.6816247,2203877532120518479,"2 : 0.27053952, 7 : 0.21122703, 2 : 0.18729596"
186,45.0867,7.6816247,2203360511920282121,"3 : 0.3773533, 2 : 0.19833985, 3 : 0.08200517"
187,45.0867,7.6816247,2202774482582680045,"13 : 0.80492115, 13 : 0.110447176, 6 : 0.005390175"
188,45.0867,7.6816247,2202615317780352259,"9 : 0.69034034, 5 : 0.07716683, 9 : 0.019776404"
189,45.0867,7.6816247,2202603595321481458,"2 : 0.5432814, 10 : 0.090884864, 7 : 0.028477719"
190,45.0867,7.6816247,2202554779939471591,"6 : 0.20796417, 12 : 0.02054154, 6 : 0.018323733"
191,45.0867,7.6816247,2202354117825848115,"7 : 0.3041378, 2 : 0.13110471, 2 : 0.06784653"
192,45.0867,7.6816247,2202303390512490724,"4 : 0.24466193, 8 : 0.122449264, 12 : 0.07596311"
193,45.0867,7.6816247,2202303270152750538,"3 : 0.8205012, 13 : 0.061023105, 13 : 0.024531338"
194,45.0867,7.6816247,2202303156654962527,"9 : 0.24525712, 9 : 0.085949376, 1 : 0.06460305"
195,45.0867,7.6816247,2200766273020406964,"1 : 0.87119097, 8 : 0.012141163, 9 : 0.010893719"
196,45.0867,7.6816247,2200444860075390296,"7 : 0.1183121, 2 : 0.049224406, 14 : 0.04149228"
