,lat,lon
97,45.059782,7.697392
98,45.067822,7.682093
99,45.030541,7.684567
100,45.098511,7.735816
101,45.070747,7.686352
102,45.065973,7.682597
103,45.078740,7.678016
104,45.069610,7.662642
105,45.069610,7.662642
106,45.069610,7.662642
107,45.069610,7.662642
108,45.069610,7.662642
109,45.118319,7.736461
110,45.067110,7.691920
111,45.080914,7.732551
112,45.074058,7.673574
113,45.065071,7.695107
114,45.067943,7.682640
115,45.074457,7.684108
116,45.074593,7.683743
117,45.067201,7.681610
118,45.066928,7.682147
119,45.067813,7.632466
120,45.068171,7.682726
121,45.068565,7.684142
122,45.068625,7.684142
123,45.068625,7.684164
124,45.068625,7.684228
125,45.068868,7.692875
126,45.068853,7.692897
127,45.068868,7.692790
128,45.063912,7.696459
129,45.063958,7.696459
130,45.063882,7.696416
131,45.062912,7.698347
132,45.064579,7.695901
133,45.064874,7.695912
134,45.062881,7.698454
135,45.067752,7.632341
136,45.067822,7.682511
137,45.040681,7.787611
138,45.040681,7.787611
139,45.092777,7.662500
140,45.059972,7.697341
141,45.059972,7.697341
142,45.059972,7.697341
143,45.059972,7.697341
144,45.071430,7.685647
145,45.071577,7.685602
146,45.074457,7.684108
147,45.070899,7.676439
148,45.065094,7.680602
149,45.069777,7.704055
150,45.082622,7.685153
151,45.082622,7.685153
152,45.082622,7.685153
153,45.082740,7.685065
154,45.064427,7.695729
155,45.071230,7.690539
156,45.073429,7.689614
157,45.073429,7.689614
158,45.073429,7.689614
159,45.031111,7.687777
160,45.031111,7.687500
161,45.064427,7.695729
162,45.064427,7.695729
163,45.064427,7.695729
164,45.064427,7.695729
165,45.064427,7.695729
166,45.071230,7.690539
167,45.073429,7.689614
168,45.073429,7.689614
169,45.073429,7.689614
170,45.073429,7.689614
171,45.073429,7.689614
172,45.081058,7.676610
173,45.104133,7.631572
174,45.067504,7.681996
175,45.051966,7.667608
176,45.068565,7.683072
177,45.067330,7.682468
178,45.052290,7.699551
179,45.052290,7.699551
180,45.052290,7.699551
181,45.052290,7.699551
182,45.052290,7.699551
183,45.069777,7.704055
184,45.072513,7.660394
185,45.065341,7.687172
186,45.053318,7.683179
187,45.053318,7.683179
188,45.053318,7.683179
189,45.068565,7.683072
190,45.068565,7.683072
191,45.067330,7.682468
192,45.067330,7.682468
193,45.067330,7.682468
194,45.071995,7.690193
195,45.089383,7.669701
196,45.102176,7.761304
197,45.069050,7.677158
198,45.061078,7.634854
199,45.076223,7.681574
200,45.087281,7.691112
201,45.032463,7.641082
202,45.063900,7.699511
203,45.063900,7.699511
204,45.068042,7.632075
205,45.064533,7.687200
206,45.076217,7.640798
207,45.076217,7.640798
208,45.032463,7.641082
209,45.095875,7.643812
210,45.069466,7.686658
211,45.068894,7.685825
212,45.068663,7.687108
213,45.066897,7.688477
214,45.072197,7.680427
215,45.072208,7.680461
216,45.040688,7.787579
217,45.071244,7.685011
218,45.068325,7.682894
219,45.034166,7.633055
220,45.034166,7.633055
221,45.033888,7.633055
222,45.033888,7.633055
223,45.034166,7.632777
224,45.034166,7.632777
225,45.071225,7.685297
226,45.034166,7.633055
