ids,predictions,lat,lng,label,CLUSTER_ID
48115316136,"1 : 0.78917956, 1 : 0.035584833, 11 : 0.01740264",45.067547,7.682436,0,10
36945828965,"3 : 0.13694738, 3 : 0.10915404, 12 : 0.06065125",45.06755,7.682255,0,10
31867656048,"11 : 0.5365819, 1 : 0.15540089, 11 : 0.08689361",45.06755,7.682258,0,10
36111500244,"3 : 0.43312898, 3 : 0.11520184, 3 : 0.06734512",45.06755,7.682277,0,10
34147636464,"1 : 0.21160764, 6 : 0.08770478, 1 : 0.08577685",45.067555,7.682561,0,10
33601559673,"8 : 0.35410395, 12 : 0.19784133, 2 : 0.027325714",45.067557,7.689796,0,16
25277849548,"9 : 0.8202154, 2 : 0.017838007, 8 : 0.016378008",45.067559,7.672641,0,4
36806025511,"3 : 0.7654998, 3 : 0.08474065, 12 : 0.03917232",45.067561,7.682147,0,10
31785560200,"2 : 0.29169297, 11 : 0.2701974, 3 : 0.08309267",45.06758,7.680559,0,10
41829352171,"1 : 0.5179622, 4 : 0.1365075, 6 : 0.067339465",45.06758,7.68234,0,10
34272330974,"8 : 0.41988388, 8 : 0.078772426, 8 : 0.07157046",45.067588,7.681975,0,10
27487101028,"5 : 0.22036827, 6 : 0.070171885, 5 : 0.03420224",45.067588,7.681975,0,10
34272326444,"7 : 0.88856035, 9 : 0.046756618, 4 : 0.008181712",45.067588,7.682355,0,10
47944189343,"1 : 0.39144784, 11 : 0.19269787, 8 : 0.17283377",45.067592,7.682683,0,10
47944185306,"1 : 0.38822153, 12 : 0.053571783, 1 : 0.04295037",45.067596,7.682683,0,10
30798853057,"1 : 0.9130535, 11 : 0.010132429, 1 : 0.0064222715",45.067597,7.682247,0,10
49133907853,"12 : 0.12837605, 11 : 0.07010535, 7 : 0.0655501",45.067597,7.682898,0,10
49000899402,"1 : 0.7895281, 11 : 0.06508161, 1 : 0.018380271",45.0676,7.682269,0,10
47944196541,"1 : 0.74864584, 1 : 0.06961971, 11 : 0.020009318",45.067604,7.68268,0,10
38056913506,"11 : 0.27423215, 3 : 0.102998324, 11 : 0.078370854",45.067607,7.68191,0,10
34116712665,"6 : 0.27996695, 6 : 0.1342072, 2 : 0.016458187",45.06761,7.681803,0,10
31738085207,"1 : 0.52019125, 1 : 0.032807782, 11 : 0.026470525",45.067614,7.682265,0,10
48093310631,"11 : 0.48570493, 1 : 0.30332237, 9 : 0.053629592",45.067618,7.682318,0,10
48093349228,"1 : 0.8914424, 11 : 0.027946439, 1 : 0.020337662",45.067618,7.682318,0,10
34100381033,"3 : 0.38778594, 12 : 0.18895717, 2 : 0.08243673",45.067618,7.685483,0,11
48115347808,"1 : 0.70608145, 1 : 0.079400726, 8 : 0.0060660103",45.067625,7.681797,0,10
36062456942,"8 : 0.23674822, 8 : 0.1521745, 8 : 0.05372076",45.067627,7.68993,0,16
36126777531,"3 : 0.31110084, 2 : 0.20529866, 13 : 0.164621",45.067633,7.682241,0,10
49277440486,"7 : 0.4555741, 1 : 0.17489181, 11 : 0.06702642",45.067633,7.682479,0,10
38138211732,"9 : 0.0986794, 4 : 0.08645722, 5 : 0.06727291",45.067633,7.682619,0,10
32545108281,"9 : 0.091305256, 9 : 0.06423674, 7 : 0.030867925",45.067635,7.681095,0,10
36111461994,"9 : 0.41500068, 3 : 0.3575241, 7 : 0.0808063",45.067638,7.6822,0,10
47064734312,"12 : 0.43993327, 2 : 0.21307, 12 : 0.04181403",45.067648,7.68794,0,16
31595637403,"1 : 0.62893, 11 : 0.048463404, 9 : 0.02215558",45.067653,7.682586,0,10
24708527598,"1 : 0.40665475, 11 : 0.16397598, 13 : 0.027453829",45.067655,7.682254,0,10
38548436162,"9 : 0.05759071, 1 : 0.047833502, 13 : 0.04562918",45.067655,7.682254,0,10
38580722651,"13 : 0.19786493, 9 : 0.1121643, 1 : 0.038500432",45.067655,7.682254,0,10
24708389998,"9 : 0.14846978, 13 : 0.046067253, 1 : 0.045482773",45.067655,7.682254,0,10
48828801152,"1 : 0.36991742, 1 : 0.08810294, 1 : 0.060819697",45.067655,7.682576,0,10
39163134801,"2 : 0.87989175, 11 : 0.021914396, 11 : 0.01731848",45.067657,7.681889,0,10
24302158447,"2 : 0.69187623, 1 : 0.08061817, 11 : 0.07640809",45.067657,7.681889,0,10
27385938829,"2 : 0.65748507, 1 : 0.04587576, 12 : 0.040142912",45.067657,7.681889,0,10
39180764191,"9 : 0.5492137, 7 : 0.060264643, 3 : 0.04760327",45.067657,7.681889,0,10
45777833435,"1 : 0.48839203, 11 : 0.35898513, 11 : 0.009735672",45.067658,7.682186,0,10
49280715582,"1 : 0.3152162, 7 : 0.16943726, 7 : 0.08026465",45.067663,7.682672,0,10
33077474733,"1 : 0.2837057, 1 : 0.034017522, 12 : 0.02267279",45.067671,7.68279,0,10
33849784506,"1 : 0.8865746, 11 : 0.014311325, 13 : 0.0025856139",45.067671,7.68279,0,10
48454409366,"1 : 0.7264184, 1 : 0.07015902, 2 : 0.018775983",45.067672,7.682727,0,10
48283944011,"1 : 0.939551, 11 : 0.016335024, 1 : 0.012186885",45.067675,7.682386,0,10
48284022417,"1 : 0.81205046, 11 : 0.021891192, 1 : 0.016219169",45.067675,7.682386,0,10
46597939451,"1 : 0.16313833, 9 : 0.045306135, 2 : 0.025018895",45.067686,7.682447,0,10
48281037157,"9 : 0.38189736, 1 : 0.25532344, 4 : 0.13304387",45.067686,7.682468,0,10
46264930485,"2 : 0.07311488, 7 : 0.03173542, 6 : 0.030088127",45.067686,7.682683,0,10
47502264591,"7 : 0.13907288, 7 : 0.11782842, 7 : 0.038875815",45.067686,7.682683,0,10
32969784765,"4 : 0.69831055, 9 : 0.12411574, 13 : 0.042861093",45.067686,7.682726,0,10
29077444998,"1 : 0.9764129, 1 : 0.0023360797, 1 : 0.0010772214",45.067688,7.682669,0,10
36298228830,"1 : 0.9347916, 11 : 0.012287768, 1 : 0.0029544085",45.067693,7.682543,0,10
38811279231,"13 : 0.5666665, 13 : 0.1667078, 13 : 0.017338058",45.067693,7.682543,0,10
34257726675,"3 : 0.23155399, 3 : 0.20766345, 3 : 0.062959135",45.067698,7.681986,0,10
33893507602,"1 : 0.8819481, 1 : 0.021958219, 11 : 0.013111576",45.0677,7.682522,0,10
33574190741,"1 : 0.85483086, 9 : 0.016625432, 12 : 0.01513498",45.0677,7.68257,0,10
33496869750,"11 : 0.21993557, 9 : 0.12806737, 1 : 0.09649444",45.0677,7.68257,0,10
34613786096,"6 : 0.27903935, 13 : 0.14991026, 2 : 0.046178143",45.0677,7.68257,0,10
34647132105,"13 : 0.11334109, 8 : 0.06321303, 2 : 0.043309018",45.0677,7.68257,0,10
34173919983,"1 : 0.20445578, 8 : 0.053061794, 1 : 0.03563883",45.0677,7.68257,0,10
24397560507,"1 : 0.69297177, 11 : 0.03200334, 9 : 0.023771172",45.0677,7.682622,0,10
46248867041,"1 : 0.83712107, 1 : 0.06906628, 8 : 0.012594461",45.067701,7.682254,0,10
48102476851,"1 : 0.8751225, 11 : 0.015200649, 1 : 0.010019477",45.067701,7.682458,0,10
45229812015,"1 : 0.88689035, 11 : 0.011008645, 1 : 0.0036521184",45.067705,7.682725,0,10
49286090557,"11 : 0.20609315, 1 : 0.0892026, 1 : 0.0761957",45.067708,7.682662,0,10
45659943995,"13 : 0.25774804, 4 : 0.10046841, 9 : 0.061684564",45.06771,7.680621,0,10
31633189157,"13 : 0.1720611, 13 : 0.16492437, 13 : 0.042126376",45.06771,7.680621,0,10
43476331941,"1 : 0.91119677, 1 : 0.009767989, 11 : 0.0068240925",45.067713,7.682505,0,10
47116061691,"2 : 0.5303012, 11 : 0.11223083, 1 : 0.045017775",45.067716,7.681857,0,10
42813998402,"1 : 0.90831906, 1 : 0.02447606, 11 : 0.01657405",45.067716,7.682533,0,10
39120173841,"1 : 0.47862312, 4 : 0.36523643, 9 : 0.03708906",45.067718,7.682511,0,10
33462096144,"1 : 0.3177391, 1 : 0.050253853, 2 : 0.020859271",45.067731,7.682576,0,10
36805984291,"1 : 0.94754606, 11 : 0.0063549015, 1 : 0.0023800728",45.067733,7.683155,0,10
31564271854,"2 : 0.6485879, 11 : 0.06338232, 1 : 0.032000482",45.067737,7.683016,0,10
48115409352,"1 : 0.5940631, 11 : 0.22036377, 1 : 0.009183049",45.067738,7.682488,0,10
39480864970,"4 : 0.76084423, 9 : 0.11851001, 1 : 0.03141065",45.067738,7.682586,0,10
48657355041,"3 : 0.26805136, 13 : 0.06546146, 7 : 0.049958117",45.067739,7.682061,0,10
48948006081,"1 : 0.8034113, 1 : 0.039631445, 1 : 0.005130762",45.067741,7.681477,0,10
48948200802,"11 : 0.6212691, 1 : 0.14076923, 11 : 0.050336715",45.067741,7.681477,0,10
33592514980,"2 : 0.5658147, 9 : 0.05997184, 2 : 0.052974075",45.067741,7.684061,0,11
33977548595,"12 : 0.7880135, 9 : 0.034625076, 12 : 0.007757946",45.067741,7.684061,0,11
48963143181,"1 : 0.1777491, 9 : 0.1413388, 9 : 0.11328275",45.067743,7.682522,0,10
31510634343,"1 : 0.6109251, 4 : 0.27202067, 6 : 0.027758954",45.067744,7.682725,0,10
47993617606,"1 : 0.94840604, 11 : 0.009146719, 1 : 0.0032134135",45.067751,7.682468,0,10
31479819814,"1 : 0.8903345, 1 : 0.003565424, 11 : 0.0031377948",45.067752,7.682697,0,10
32171894092,"1 : 0.88809454, 11 : 0.050923914, 1 : 0.00348614",45.067752,7.682713,0,10
38321063565,"10 : 0.097619325, 7 : 0.08194748, 7 : 0.050658297",45.067755,7.682521,0,10
32065227762,"9 : 0.35817307, 11 : 0.11612225, 2 : 0.10456521",45.067756,7.681224,0,10
31800929333,"13 : 0.14401996, 13 : 0.14198111, 1 : 0.093287736",45.067756,7.681224,0,10
44437305024,"1 : 0.5939315, 4 : 0.03865228, 1 : 0.03792719",45.067762,7.68234,0,10
49308872793,"1 : 0.2279347, 11 : 0.15138468, 11 : 0.13942061",45.067762,7.68249,0,10
47632070041,"1 : 0.972091, 9 : 0.009068595, 1 : 0.0024795611",45.067762,7.682865,0,10
48947459548,"1 : 0.75559187, 11 : 0.07848805, 8 : 0.0050785397",45.067763,7.682077,0,10
32746222918,"1 : 0.46585172, 1 : 0.35284796, 4 : 0.09444345",45.067769,7.68249,0,10
44291482820,"1 : 0.8034689, 11 : 0.043343894, 2 : 0.011647475",45.067775,7.672291,0,4
38903267714,"9 : 0.8019863, 1 : 0.06347489, 4 : 0.044658527",45.067777,7.682447,0,10
49816414413,"8 : 0.30749032, 9 : 0.22593871, 11 : 0.15800971",45.067777,7.682468,0,10
46438943072,"12 : 0.16814293, 2 : 0.1487504, 12 : 0.110759854",45.067777,7.6825,0,10
47993617636,"1 : 0.9641862, 4 : 0.0161199, 11 : 0.0037457056",45.067777,7.6825,0,10
49126762091,"1 : 0.5248341, 9 : 0.18518884, 4 : 0.043635912",45.067777,7.6825,0,10
49116229747,"1 : 0.9788296, 11 : 0.0020184694, 1 : 0.0012999864",45.067777,7.6825,0,10
41477483355,"2 : 0.073982224, 13 : 0.044085473, 6 : 0.040206064",45.067777,7.6825,0,10
49303380143,"1 : 0.3310447, 2 : 0.1267051, 7 : 0.07517496",45.067777,7.682554,0,10
36805976621,"9 : 0.88518363, 4 : 0.019065406, 6 : 0.004484453",45.067777,7.682777,0,10
36805968121,"12 : 0.1696424, 12 : 0.14910696, 7 : 0.07788294",45.067777,7.682777,0,10
36137375043,"1 : 0.38408998, 9 : 0.11581386, 1 : 0.09349712",45.067777,7.682777,0,10
36805952021,"1 : 0.12314672, 9 : 0.08484512, 8 : 0.07411012",45.067777,7.682777,0,10
36774371102,"9 : 0.8794009, 1 : 0.017742308, 1 : 0.0067242123",45.067777,7.682777,0,10
36111309924,"8 : 0.9988864, 8 : 8.051147e-05, 2 : 5.8688463e-05",45.067777,7.682777,0,10
42380320991,"7 : 0.063118696, 8 : 0.04811877, 2 : 0.043180306",45.067777,7.682777,0,10
27510054817,"2 : 0.20973256, 8 : 0.09235148, 7 : 0.05248935",45.067777,7.682777,0,10
28506929718,"2 : 0.18916385, 8 : 0.047057606, 8 : 0.045826048",45.067777,7.682777,0,10
49056161506,"2 : 0.12900734, 7 : 0.08511741, 8 : 0.08428986",45.067777,7.687222,0,16
49056379607,"2 : 0.13105018, 13 : 0.09949475, 7 : 0.040612325",45.067777,7.687222,0,16
49056380647,"7 : 0.39758196, 7 : 0.11347105, 7 : 0.068650745",45.067777,7.687222,0,16
36994081086,"1 : 0.9276258, 9 : 0.0045226547, 4 : 0.004347508",45.06778,7.682422,0,10
28639342148,"11 : 0.72014403, 11 : 0.1257455, 2 : 0.016018607",45.06778,7.682588,0,10
32696207487,"4 : 0.7748326, 10 : 0.031055273, 10 : 0.022128262",45.067781,7.68249,0,10
34177936574,"2 : 0.30581915, 9 : 0.03692417, 11 : 0.031372957",45.067784,7.683026,0,10
38260674895,"1 : 0.9289166, 8 : 0.011483334, 12 : 0.006524637",45.067786,7.676782,0,9
48115350293,"1 : 0.624482, 1 : 0.04034728, 1 : 0.007893296",45.067788,7.682558,0,10
48115350053,"1 : 0.8410919, 1 : 0.0031106928, 11 : 0.0022984722",45.067788,7.682558,0,10
48948899303,"1 : 0.88569593, 9 : 0.025202919, 1 : 0.01681538",45.067791,7.682558,0,10
32174959807,"1 : 0.5981892, 2 : 0.12241331, 13 : 0.07769025",45.067792,7.682318,0,10
32563404777,"3 : 0.9558136, 10 : 0.0048214863, 10 : 0.0022665795",45.067792,7.682318,0,10
36554578573,"11 : 0.12700365, 1 : 0.12318706, 11 : 0.09513268",45.067792,7.682576,0,10
49000152728,"1 : 0.7639109, 11 : 0.16073795, 4 : 0.019429797",45.067794,7.682661,0,10
32145270677,"1 : 0.660717, 2 : 0.033369623, 8 : 0.022217305",45.067799,7.684711,0,11
44744144771,"10 : 0.28595588, 7 : 0.06688057, 2 : 0.054541554",45.067803,7.682546,0,10
45585093705,"3 : 0.9520984, 3 : 0.013288822, 3 : 0.0015908619",45.067803,7.682546,0,10
46492871475,"11 : 0.47897875, 11 : 0.42876822, 11 : 0.012911827",45.067803,7.682546,0,10
48730705401,"1 : 0.59808147, 11 : 0.35234284, 1 : 0.0103210425",45.067803,7.682546,0,10
49164641317,"11 : 0.6635491, 11 : 0.05291564, 11 : 0.033659503",45.067803,7.682546,0,10
32954370072,"1 : 0.83520293, 1 : 0.0144636175, 1 : 0.00934891",45.067803,7.682546,0,10
48454564547,"1 : 0.81852776, 4 : 0.08475027, 9 : 0.059648197",45.067805,7.682416,0,10
27183707477,"11 : 0.64588416, 1 : 0.17228004, 9 : 0.049578905",45.067807,7.682318,0,10
30798770157,"1 : 0.93410206, 11 : 0.0055843215, 12 : 0.004884303",45.067808,7.684652,0,11
49036502458,"4 : 0.29168317, 7 : 0.15712424, 9 : 0.05860334",45.067811,7.68249,0,10
49658124303,"1 : 0.9461687, 11 : 0.028968517, 1 : 0.0011870682",45.067811,7.682577,0,10
48115410087,"1 : 0.60944915, 1 : 0.030127684, 2 : 0.014259688",45.067811,7.682652,0,10
32305995088,"1 : 0.634367, 11 : 0.15185003, 1 : 0.034729145",45.067811,7.682796,0,10
32305990558,"1 : 0.88421583, 11 : 0.050526842, 1 : 0.004983547",45.067811,7.682796,0,10
32305985218,"1 : 0.9407392, 12 : 0.012469873, 13 : 0.0058863917",45.067811,7.682796,0,10
32449996554,"9 : 0.9488488, 13 : 0.044661608, 5 : 0.001551308",45.067815,7.682511,0,10
33292763175,"11 : 0.43581888, 1 : 0.28205857, 1 : 0.051464286",45.067815,7.682511,0,10
33252097626,"11 : 0.8358221, 1 : 0.113766305, 9 : 0.005424685",45.067815,7.682511,0,10
33252055836,"5 : 0.67721355, 13 : 0.12061899, 14 : 0.01569529",45.067815,7.682511,0,10
43921420990,"1 : 0.90879166, 1 : 0.0068198806, 11 : 0.0017439366",45.067819,7.684636,0,11
38735540905,"8 : 0.4994357, 8 : 0.2992449, 9 : 0.024931926",45.067822,7.68191,0,10
33731922630,"7 : 0.34018221, 7 : 0.1730329, 11 : 0.05819032",45.067822,7.681953,0,10
32007593101,"7 : 0.7037449, 2 : 0.06417761, 4 : 0.019979391",45.067822,7.682093,0,10
32145054925,"1 : 0.60714465, 11 : 0.23249431, 1 : 0.034153044",45.067822,7.682511,0,10
33731916610,"1 : 0.93364865, 9 : 0.03256014, 6 : 0.0022314896",45.067822,7.682511,0,10
32885061598,"11 : 0.7091464, 11 : 0.12397491, 1 : 0.0321606",45.067822,7.682511,0,10
46573393332,"7 : 0.218199, 12 : 0.046812285, 7 : 0.01394113",45.067822,7.682511,0,10
46444276302,"1 : 0.2757034, 11 : 0.20789424, 1 : 0.029979022",45.067822,7.682511,0,10
40087264682,"1 : 0.44659537, 11 : 0.1964657, 1 : 0.18658902",45.067822,7.682597,0,10
39373911314,"1 : 0.30019593, 11 : 0.15469919, 11 : 0.09760603",45.067822,7.682597,0,10
39396070132,"11 : 0.76301426, 7 : 0.04786321, 7 : 0.015959708",45.067822,7.68263,0,10
45739197921,"1 : 0.878172, 4 : 0.015384231, 1 : 0.012468134",45.067825,7.682602,0,10
31867623318,"1 : 0.24608952, 4 : 0.12695092, 1 : 0.02415595",45.067825,7.682602,0,10
24291886308,"11 : 0.31815177, 1 : 0.18993008, 1 : 0.1714651",45.06783,7.683048,0,10
49184073143,"4 : 0.9145557, 9 : 0.03115347, 1 : 0.0055606356",45.067833,7.682716,0,10
36176545856,"8 : 0.4902914, 1 : 0.26939076, 1 : 0.025857737",45.067834,7.680602,0,10
44324612230,"1 : 0.85432094, 4 : 0.07015001, 9 : 0.052688103",45.067841,7.682433,0,10
37885701445,"13 : 0.5876349, 1 : 0.17777601, 1 : 0.09124946",45.067843,7.683126,0,10
38765297171,"1 : 0.63270074, 1 : 0.10261655, 11 : 0.008499912",45.067843,7.683126,0,10
38754881842,"1 : 0.52066606, 2 : 0.06139701, 11 : 0.058372814",45.067843,7.683126,0,10
34285151066,"4 : 0.34965423, 1 : 0.30678067, 9 : 0.2995615",45.067845,7.682254,0,10
48281036432,"1 : 0.7863349, 11 : 0.16177894, 1 : 0.0024197404",45.067845,7.68249,0,10
31786190950,"13 : 0.86653644, 2 : 0.0465095, 13 : 0.029959539",45.067852,7.682061,0,10
31784359770,"13 : 0.11192606, 13 : 0.10657131, 4 : 0.08031347",45.067852,7.682061,0,10
37072074340,"2 : 0.72978115, 7 : 0.06965875, 6 : 0.048757166",45.067852,7.682147,0,10
49557423113,"11 : 0.61595154, 1 : 0.3003486, 1 : 0.04261255",45.067855,7.682661,0,10
34605918036,"3 : 0.86467755, 13 : 0.068070844, 12 : 0.009708206",45.067857,7.681281,0,10
36012334073,"4 : 0.43648118, 1 : 0.22497983, 1 : 0.07276032",45.067863,7.682655,0,10
35624703246,"11 : 0.7395964, 11 : 0.1208714, 2 : 0.011062726",45.067863,7.683886,0,10
38726486111,"1 : 0.2685065, 1 : 0.10437044, 8 : 0.058973882",45.067868,7.682651,0,10
32392820078,"11 : 0.5122421, 3 : 0.057075534, 1 : 0.048612107",45.067872,7.682427,0,10
48865762318,"1 : 0.6717581, 11 : 0.07694329, 1 : 0.041156057",45.067875,7.682297,0,10
46222035695,"2 : 0.977237, 3 : 0.012126424, 7 : 0.0017067151",45.067875,7.68264,0,10
46228957115,"2 : 0.098128736, 9 : 0.06051157, 2 : 0.038871434",45.067875,7.68264,0,10
44934498215,"4 : 0.5144048, 1 : 0.3576571, 11 : 0.08623952",45.067877,7.682141,0,10
38260666195,"12 : 0.29214603, 9 : 0.20572583, 9 : 0.07208799",45.067883,7.677576,0,9
41044982004,"6 : 0.22157441, 9 : 0.0750655, 4 : 0.045781165",45.067888,7.682297,0,10
31867643648,"4 : 0.5605066, 1 : 0.09931209, 1 : 0.09372827",45.067891,7.682633,0,10
45739216721,"1 : 0.77676964, 11 : 0.16983879, 1 : 0.015550719",45.067891,7.682633,0,10
5351986165,"13 : 0.4810759, 3 : 0.04763469, 13 : 0.027726598",45.067898,7.68205,0,10
39662495462,"13 : 0.93826246, 13 : 0.0066534416, 2 : 0.0037648003",45.067898,7.682468,0,10
33545094500,"10 : 0.10033677, 7 : 0.068144135, 9 : 0.033633165",45.067898,7.682533,0,10
34008310944,"1 : 0.8698735, 9 : 0.017272696, 13 : 0.014278099",45.067902,7.681655,0,10
32321525275,"1 : 0.71876866, 11 : 0.21044476, 1 : 0.009044934",45.067916,7.682602,0,10
49299603848,"2 : 0.5332233, 7 : 0.11803823, 1 : 0.07009585",45.067921,7.682801,0,10
43873401142,"1 : 0.46132782, 11 : 0.25191224, 1 : 0.22038281",45.067925,7.682688,0,10
33889012356,"7 : 0.180606, 12 : 0.11402584, 13 : 0.09783922",45.067928,7.682554,0,10
46994389295,"1 : 0.12168382, 9 : 0.11685217, 1 : 0.041668937",45.067936,7.673411,0,9
37178230264,"1 : 0.43368647, 11 : 0.35139278, 1 : 0.01633349",45.067938,7.682522,0,10
32165961635,"9 : 0.13955298, 3 : 0.123853646, 10 : 0.08906812",45.067943,7.68264,0,10
34609895264,"4 : 0.12430931, 9 : 0.05084886, 12 : 0.03666453",45.067943,7.6847,0,11
32607859157,"1 : 0.7027667, 11 : 0.04880622, 8 : 0.016449433",45.067944,7.682463,0,10
49722319633,"11 : 0.5924193, 11 : 0.12364106, 2 : 0.09771918",45.06795,7.684505,0,11
33635539592,"9 : 0.16045259, 1 : 0.09033458, 2 : 0.07950532",45.067958,7.682869,0,10
40137162800,"2 : 0.79193705, 11 : 0.036650553, 9 : 0.019769672",45.067959,7.681953,0,10
49291185028,"7 : 0.9824814, 7 : 0.0038386763, 7 : 0.0013294481",45.067959,7.682726,0,10
40215535403,"1 : 0.34052536, 11 : 0.21201459, 2 : 0.15262124",45.067959,7.682876,0,10
46590137075,"7 : 0.2605381, 7 : 0.11501177, 2 : 0.055832107",45.067959,7.682876,0,10
47452846852,"3 : 0.24714577, 3 : 0.15140271, 2 : 0.09764113",45.067959,7.682876,0,10
45739204041,"1 : 0.94814557, 1 : 0.0021940498, 1 : 0.0019203279",45.067975,7.682625,0,10
41762773320,"13 : 0.72603875, 2 : 0.028824562, 2 : 0.020709168",45.06798,7.681969,0,10
43922422991,"1 : 0.2686312, 11 : 0.18975607, 1 : 0.16847312",45.06798,7.682813,0,10
40813876694,"11 : 0.6421017, 2 : 0.14313671, 11 : 0.040851012",45.067981,7.681878,0,10
32507334216,"9 : 0.07668403, 1 : 0.056011602, 4 : 0.05287614",45.067989,7.682747,0,10
45584060625,"1 : 0.4357499, 1 : 0.26613548, 1 : 0.12245892",45.067989,7.682747,0,10
32283117914,"6 : 0.1580774, 6 : 0.12471153, 6 : 0.06383074",45.067994,7.686811,0,11
33732627974,"1 : 0.87193936, 11 : 0.052188218, 1 : 0.0129223205",45.067997,7.682722,0,10
32273656600,"1 : 0.15031232, 13 : 0.05045188, 13 : 0.04306847",45068,7.682875,0,10
37604257592,"9 : 0.5263543, 2 : 0.21599582, 11 : 0.09146108",45.068004,7.682361,0,10
31287199848,"2 : 0.51973903, 7 : 0.040106513, 7 : 0.035163477",45.068004,7.682833,0,10
27403862709,"2 : 0.2575559, 3 : 0.18674947, 11 : 0.11703084",45.068013,7.682179,0,10
24302153367,"2 : 0.32583076, 11 : 0.29463992, 3 : 0.06289312",45.068013,7.682179,0,10
43921491550,"1 : 0.4681553, 1 : 0.28404328, 11 : 0.024524085",45.068013,7.684083,0,11
30798807507,"1 : 0.8907276, 1 : 0.028401906, 11 : 0.0050903847",45.068013,7.684083,0,11
30798805267,"1 : 0.806774, 1 : 0.06109861, 11 : 0.007836284",45.068013,7.684083,0,11
47120388981,"2 : 0.26881707, 13 : 0.14779596, 2 : 0.11258585",45.068027,7.682501,0,10
36300157722,"1 : 0.6562679, 2 : 0.045942508, 9 : 0.038434736",45.068027,7.682694,0,10
33665180820,"1 : 0.86551976, 1 : 0.018792719, 1 : 0.01413135",45.068027,7.682694,0,10
28446621479,"7 : 0.1180356, 13 : 0.088961676, 2 : 0.07445338",45.068027,7.685827,0,11
39111636302,"9 : 0.5991744, 9 : 0.1214838, 4 : 0.09098629",45.068029,7.676911,0,9
29154783018,"8 : 0.80411077, 8 : 0.0061147152, 8 : 0.0025003178",45.068034,7.689968,0,16
49558158947,"7 : 0.39066336, 2 : 0.22288258, 2 : 0.10697206",45.068038,7.68423,0,11
34266765196,"1 : 0.88887995, 11 : 0.047737822, 2 : 0.013368755",45.068042,7.682361,0,10
25205424358,"9 : 0.20188856, 13 : 0.072150975, 13 : 0.042641953",45.068046,7.682758,0,10
48692937666,"1 : 0.9785896, 11 : 0.011879872, 1 : 0.0011503458",45.068047,7.682694,0,10
48692595288,"1 : 0.8728814, 1 : 0.01909181, 11 : 0.018034764",45.068047,7.682694,0,10
48692594953,"1 : 0.9079362, 1 : 0.007742939, 11 : 0.006213766",45.068047,7.682694,0,10
48015724923,"7 : 0.14209205, 13 : 0.13441752, 7 : 0.12865129",45.068055,7.6825,0,10
30284440687,"1 : 0.9107571, 1 : 0.015586092, 11 : 0.004378516",45.068055,7.6825,0,10
39874602051,"2 : 0.061147097, 13 : 0.043079324, 3 : 0.033420525",45.068055,7.682777,0,10
48015725418,"13 : 0.50044346, 13 : 0.10677674, 7 : 0.04121996",45.068055,7.682777,0,10
48015724053,"13 : 0.16825224, 7 : 0.06528771, 7 : 0.03440698",45.068055,7.682777,0,10
27722301359,"13 : 0.32688695, 13 : 0.18816178, 9 : 0.18533602",45.068055,7.683055,0,10
30284440507,"1 : 0.9351179, 8 : 0.0031730668, 1 : 0.002633922",45.068055,7.683055,0,10
31867613018,"1 : 0.41543478, 11 : 0.24804698, 1 : 0.080352545",45.068058,7.682966,0,10
47452844712,"3 : 0.20674661, 2 : 0.173399, 7 : 0.0714007",45.068065,7.682479,0,10
42372116175,"1 : 0.82908684, 1 : 0.07718114, 1 : 0.0021892474",45.068072,7.682801,0,10
32236456448,"1 : 0.5183336, 11 : 0.25239626, 1 : 0.10458247",45.068088,7.672522,0,9
39954752340,"2 : 0.3927301, 12 : 0.13570254, 13 : 0.06885916",45.068097,7.68913,0,16
31752453957,"2 : 0.10964079, 6 : 0.086330585, 7 : 0.06496863",45.068102,7.684355,0,11
25317264018,"1 : 0.6305226, 1 : 0.1467638, 11 : 0.05527739",45.068112,7.684603,0,11
24630954427,"9 : 0.7239761, 12 : 0.03549014, 13 : 0.02053622",45.068133,7.683144,0,10
36569019782,"1 : 0.4645506, 9 : 0.047736716, 1 : 0.037054002",45.068133,7.68426,0,11
47944073746,"9 : 0.34537736, 9 : 0.27794215, 1 : 0.06403677",45.068134,7.682741,0,10
34116709715,"9 : 0.34175166, 1 : 0.1869218, 9 : 0.15099469",45.06814,7.682769,0,10
34173974725,"1 : 0.86426, 11 : 0.0408085, 1 : 0.0028197283",45.06814,7.682876,0,10
34133355546,"1 : 0.84717727, 11 : 0.051955864, 1 : 0.021837728",45.06814,7.682876,0,10
29042207717,"2 : 0.527228, 9 : 0.066138566, 11 : 0.027314939",45.068141,7.682555,0,10
34858173631,"1 : 0.3066042, 11 : 0.08410795, 8 : 0.047087327",45.068141,7.682752,0,10
33942241200,"1 : 0.76808655, 11 : 0.059139773, 1 : 0.029080775",45.068148,7.682801,0,10
48981855116,"8 : 0.9316826, 9 : 0.01544803, 8 : 0.0025818846",45.068149,7.690236,0,16
48115318066,"1 : 0.4119881, 11 : 0.059979312, 1 : 0.015128888",45.068155,7.682894,0,10
44437302394,"1 : 0.94938016, 1 : 0.0060134996, 13 : 0.00068723987",45.068156,7.684013,0,11
42397121625,"8 : 0.91029096, 8 : 0.0139693525, 8 : 0.0018385621",45.068163,7.690097,0,16
