ids,predictions,lat,lng,label,CLUSTER__ID
1966062180282877914,"1 : 0.31124467, 4 : 0.04544153, 9 : 0.037372824",45.06243,7.68062,0,12
1961792277970191344,"12 : 0.70217955, 2 : 0.072505526, 12 : 0.03457577",45.06243,7.68062,0,12
1953602991795006666,"13 : 0.12179308, 7 : 0.100751996, 7 : 0.038813397",45.06243,7.68062,0,12
1946927041917855895,"3 : 0.12568994, 8 : 0.0827888, 2 : 0.040277798",45.06243,7.68062,0,12
2202904062943535256,"4 : 0.9441542, 9 : 0.007071199, 5 : 0.0010182968",45.0635695758,7.6795352737,0,12
2201088913220287490,"13 : 0.3096371, 8 : 0.028774079, 5 : 0.021518916",45.0635695758,7.6795352737,0,12
2199572547486516343,"2 : 0.077760875, 9 : 0.073444605, 9 : 0.052370142",45.0635695758,7.6795352737,0,12
2194392132047961187,"9 : 0.13053478, 5 : 0.123780586, 9 : 0.053477522",45.0635695758,7.6795352737,0,12
2193708044051809783,"11 : 0.104791574, 3 : 0.05415687, 12 : 0.029266834",45.0635695758,7.6795352737,0,12
2192248850822679929,"9 : 0.21839514, 9 : 0.051445074, 6 : 0.040609486",45.0635695758,7.6795352737,0,12
2189418226740389060,"4 : 0.10517532, 3 : 0.09603951, 5 : 0.08573712",45.0635695758,7.6795352737,0,12
2187959815423277416,"7 : 0.27692637, 7 : 0.27519274, 7 : 0.030017573",45.0635695758,7.6795352737,0,12
2186376415650479125,"13 : 0.71166945, 6 : 0.2565805, 2 : 0.027515085",45.0635695758,7.6795352737,0,12
2184147538605628346,"6 : 0.34389493, 6 : 0.11935809, 2 : 0.061002888",45.0635695758,7.6795352737,0,12
2173493942975400116,"4 : 0.18423955, 5 : 0.14149131, 13 : 0.13761346",45.0635695758,7.6795352737,0,12
2170485484758330400,"4 : 0.12738068, 7 : 0.06567885, 7 : 0.05910429",45.0635695758,7.6795352737,0,12
2168409617290434452,"13 : 0.14878584, 2 : 0.100428194, 2 : 0.061894976",45.0635695758,7.6795352737,0,12
2161793907206372496,"2 : 0.8341953, 8 : 0.075633526, 4 : 0.034548234",45.0635695758,7.6795352737,0,12
2158077526824812434,"4 : 0.18154153, 7 : 0.09157146, 8 : 0.07122434",45.0635695758,7.6795352737,0,12
2151755413422693044,"12 : 0.056413647, 2 : 0.055065192, 6 : 0.046471916",45.0635695758,7.6795352737,0,12
2141317428039296269,"9 : 0.81846946, 5 : 0.13290894, 5 : 0.0014406284",45.0635695758,7.6795352737,0,12
2136335330651990041,"3 : 0.07649415, 7 : 0.044975773, 7 : 0.035446208",45.0635695758,7.6795352737,0,12
2125077545807579235,"6 : 0.559266, 6 : 0.20915689, 9 : 0.031426895",45.0635695758,7.6795352737,0,12
2114527780428576467,"3 : 0.13227269, 2 : 0.05132424, 2 : 0.04956197",45.0635695758,7.6795352737,0,12
2106100284829202404,"5 : 0.8519638, 4 : 0.028556352, 1 : 0.0062046233",45.0635695758,7.6795352737,0,12
2099187192768714485,"2 : 0.23603186, 7 : 0.15976845, 2 : 0.052737374",45.0635695758,7.6795352737,0,12
2088471361856666121,"10 : 0.33255476, 8 : 0.11746101, 5 : 0.04696342",45.0635695758,7.6795352737,0,12
2076953754158675764,"1 : 0.25145766, 4 : 0.20510833, 9 : 0.073819146",45.0635695758,7.6795352737,0,12
2073236952242669710,"6 : 0.1183636, 7 : 0.118113495, 11 : 0.10541195",45.0635695758,7.6795352737,0,12
2043601385849159464,"2 : 0.38324356, 9 : 0.3328611, 12 : 0.020662662",45.0635695758,7.6795352737,0,12
2042909776039526263,"4 : 0.8881563, 5 : 0.014956618, 13 : 0.0069319815",45.0635695758,7.6795352737,0,12
2042236635153463320,"3 : 0.6862738, 7 : 0.11054413, 13 : 0.020520527",45.0635695758,7.6795352737,0,12
2039210230354364731,"5 : 0.8387055, 9 : 0.10709068, 2 : 0.0012726699",45.0635695758,7.6795352737,0,12
2035887437705588246,"13 : 0.21033731, 4 : 0.17291005, 13 : 0.15828156",45.0635695758,7.6795352737,0,12
2032677591227672082,"9 : 0.58362263, 5 : 0.13414337, 6 : 0.016869282",45.0635695758,7.6795352737,0,12
2026046417541501349,"9 : 0.53930116, 9 : 0.24278645, 7 : 0.048264608",45.0635695758,7.6795352737,0,12
2023285631698264932,"9 : 0.8519567, 5 : 0.1316072, 1 : 0.00048177643",45.0635695758,7.6795352737,0,12
2018098861335288097,"8 : 0.27392083, 9 : 0.116824515, 8 : 0.06961306",45.0635695758,7.6795352737,0,12
2016721446298239070,"7 : 0.1662498, 7 : 0.15173168, 7 : 0.09171021",45.0635695758,7.6795352737,0,12
2013341473200007782,"5 : 0.1369069, 1 : 0.09699135, 5 : 0.080316156",45.0635695758,7.6795352737,0,12
2008096681333240549,"6 : 0.16862671, 3 : 0.09929725, 5 : 0.083711095",45.0635695758,7.6795352737,0,12
2006709619850129249,"10 : 0.28894067, 2 : 0.037849423, 8 : 0.034063928",45.0635695758,7.6795352737,0,12
2005438695347629664,"4 : 0.6142645, 2 : 0.14248888, 2 : 0.09656242",45.0635695758,7.6795352737,0,12
2003979100724847444,"1 : 0.38616762, 1 : 0.36258966, 11 : 0.029105306",45.0635695758,7.6795352737,0,12
2002472505177924481,"13 : 0.086888656, 9 : 0.059890684, 11 : 0.042693764",45.0635695758,7.6795352737,0,12
2000962802832864938,"3 : 0.22783907, 3 : 0.19964273, 3 : 0.087374456",45.0635695758,7.6795352737,0,12
1995183253623305967,"1 : 0.22683723, 11 : 0.13623779, 2 : 0.057550184",45.0635695758,7.6795352737,0,12
1986444298313075737,"5 : 0.3210628, 7 : 0.03682002, 5 : 0.022830717",45.0635695758,7.6795352737,0,12
1981939504290077246,"7 : 0.40360045, 7 : 0.21194527, 4 : 0.14272054",45.0635695758,7.6795352737,0,12
1976292281346920530,"7 : 0.21823533, 12 : 0.12199051, 4 : 0.058963727",45.0635695758,7.6795352737,0,12
1974141058501899746,"2 : 0.80823404, 4 : 0.01843806, 7 : 0.005305125",45.0635695758,7.6795352737,0,12
1966614465000536305,"9 : 0.77814186, 13 : 0.055557724, 2 : 0.048668433",45.0635695758,7.6795352737,0,12
1960129788212917975,"12 : 0.6950456, 7 : 0.04169112, 4 : 0.023515094",45.0635695758,7.6795352737,0,12
2197318613854131729,"2 : 0.06818058, 2 : 0.060638003, 7 : 0.05638871",45.0721717,7.678401,0,5
2196528375414323830,"3 : 0.6888951, 3 : 0.102354154, 3 : 0.03315092",45.0721717,7.678401,0,5
2188572222688330643,"2 : 0.05422949, 7 : 0.029902665, 2 : 0.028571762",45.0721717,7.678401,0,5
2187377439459194844,"3 : 0.63810724, 3 : 0.01781321, 3 : 0.015709072",45.0721717,7.678401,0,5
2175087726605424333,"3 : 0.3141992, 2 : 0.09280584, 7 : 0.06242477",45.0721717,7.678401,0,5
2162725338080091465,"3 : 0.34780884, 5 : 0.1441629, 3 : 0.0623757",45.0721717,7.678401,0,5
2160251807218128374,"3 : 0.11616994, 3 : 0.09991842, 3 : 0.09216537",45.0721717,7.678401,0,5
2158812012325512674,"3 : 0.7701928, 3 : 0.014258165, 3 : 0.012836327",45.0721717,7.678401,0,5
2158179703786300863,"3 : 0.8486786, 3 : 0.05774438, 3 : 0.0100242775",45.0721717,7.678401,0,5
2156618156421045871,"7 : 0.3260852, 7 : 0.08990763, 7 : 0.07440253",45.0721717,7.678401,0,5
2153046377463196252,"3 : 0.69960505, 3 : 0.0907403, 6 : 0.03157422",45.0721717,7.678401,0,5
2153017948336512326,"3 : 0.50990355, 3 : 0.079058446, 3 : 0.03889614",45.0721717,7.678401,0,5
2142290637595260046,"6 : 0.6269535, 3 : 0.095785335, 3 : 0.050091337",45.0721717,7.678401,0,5
2137791949281807713,"3 : 0.8119476, 3 : 0.04248499, 3 : 0.033366922",45.0721717,7.678401,0,5
2135901180853972619,"3 : 0.25286353, 3 : 0.07635282, 3 : 0.07619414",45.0721717,7.678401,0,5
2132033406446346873,"3 : 0.5979774, 3 : 0.057204247, 3 : 0.020388626",45.0721717,7.678401,0,5
2127934432995761010,"2 : 0.107288375, 13 : 0.07473596, 13 : 0.0719909",45.0721717,7.678401,0,5
2124016816712970505,"3 : 0.06429096, 3 : 0.057821047, 3 : 0.036141448",45.0721717,7.678401,0,5
2116639872017557043,"11 : 0.44425583, 1 : 0.10501925, 9 : 0.072219506",45.0721717,7.678401,0,5
2103196071153918646,"3 : 0.3243353, 3 : 0.062135816, 3 : 0.044308472",45.0721717,7.678401,0,5
2102538873654477227,"3 : 0.28490886, 3 : 0.08102466, 10 : 0.062630266",45.0721717,7.678401,0,5
2098728209840553365,"13 : 0.08331213, 13 : 0.066900164, 4 : 0.04132417",45.0721717,7.678401,0,5
2086622756082002862,"2 : 0.6486042, 3 : 0.08366952, 12 : 0.061801687",45.0721717,7.678401,0,5
2085168044560344700,"3 : 0.40067065, 3 : 0.1607936, 3 : 0.06400092",45.0721717,7.678401,0,5
2083682293284733649,"3 : 0.25200588, 3 : 0.10591862, 3 : 0.09150994",45.0721717,7.678401,0,5
2082756273490800018,"3 : 0.27870625, 3 : 0.19867802, 3 : 0.085996784",45.0721717,7.678401,0,5
2074276789686991795,"3 : 0.3701354, 3 : 0.085028335, 3 : 0.029627481",45.0721717,7.678401,0,5
2074254299292026838,"3 : 0.4208753, 3 : 0.17074834, 3 : 0.033721566",45.0721717,7.678401,0,5
2074237574806802962,"3 : 0.67183423, 3 : 0.042056408, 3 : 0.03156471",45.0721717,7.678401,0,5
2062453638728641589,"3 : 0.48786175, 3 : 0.21518603, 3 : 0.13586201",45.0721717,7.678401,0,5
2061970337792957345,"3 : 0.47265285, 7 : 0.11394378, 7 : 0.07870391",45.0721717,7.678401,0,5
2057338774943274068,"3 : 0.20000963, 3 : 0.077109076, 3 : 0.06360088",45.0721717,7.678401,0,5
2051796194206071406,"3 : 0.10252494, 3 : 0.09449667, 3 : 0.090140164",45.0721717,7.678401,0,5
2051107660071306304,"3 : 0.80104876, 3 : 0.049809095, 3 : 0.02062641",45.0721717,7.678401,0,5
2043843333604294331,"13 : 0.19904616, 13 : 0.08536627, 9 : 0.056026813",45.0721717,7.678401,0,5
2036571233979426052,"9 : 0.5261782, 11 : 0.048262842, 11 : 0.042092808",45.0721717,7.678401,0,5
2035090612882301901,"3 : 0.3751182, 3 : 0.10132322, 3 : 0.0982284",45.0721717,7.678401,0,5
2020549848731656043,"5 : 0.3816198, 6 : 0.1937432, 5 : 0.08376434",45.0721717,7.678401,0,5
2017058620132214291,"3 : 0.16912535, 3 : 0.15977816, 3 : 0.13418598",45.0721717,7.678401,0,5
2016257413830467570,"3 : 0.14722951, 3 : 0.12860785, 3 : 0.08426289",45.0721717,7.678401,0,5
2016063441537773284,"2 : 0.32061484, 7 : 0.040444028, 3 : 0.03841708",45.0721717,7.678401,0,5
2013348666909107969,"6 : 0.18097474, 3 : 0.16172753, 3 : 0.14104351",45.0721717,7.678401,0,5
2011202711110777182,"3 : 0.6526427, 3 : 0.060300123, 3 : 0.03983894",45.0721717,7.678401,0,5
2009570732254038066,"3 : 0.41208738, 3 : 0.0987547, 6 : 0.040537655",45.0721717,7.678401,0,5
2006948165193896473,"7 : 0.050827526, 4 : 0.036908034, 13 : 0.031627443",45.0721717,7.678401,0,5
2003060816795903426,"3 : 0.12964189, 3 : 0.11401313, 7 : 0.08576331",45.0721717,7.678401,0,5
2002256618160244951,"12 : 0.7478124, 12 : 0.1575186, 2 : 0.03086258",45.0721717,7.678401,0,5
2001678193473262474,"6 : 0.2160677, 3 : 0.15698504, 3 : 0.136827",45.0721717,7.678401,0,5
1995789825992510391,"3 : 0.8894527, 3 : 0.014405712, 3 : 0.009801354",45.0721717,7.678401,0,5
1995774001536159333,"3 : 0.48889256, 3 : 0.24193583, 3 : 0.049350858",45.0721717,7.678401,0,5
1990999271444489313,"7 : 0.48994467, 7 : 0.14777653, 7 : 0.08546347",45.0721717,7.678401,0,5
1987207734077787823,"3 : 0.8693961, 3 : 0.022935702, 3 : 0.01879734",45.0721717,7.678401,0,5
1984207465354126175,"3 : 0.20506905, 3 : 0.19199033, 3 : 0.07811932",45.0721717,7.678401,0,5
1978328964940039131,"3 : 0.5031686, 3 : 0.19787599, 3 : 0.05669769",45.0721717,7.678401,0,5
1965675625264400321,"3 : 0.24790068, 6 : 0.06460609, 3 : 0.04801779",45.0721717,7.678401,0,5
1961022473862138982,"3 : 0.2273968, 3 : 0.10727603, 3 : 0.105956584",45.0721717,7.678401,0,5
1953202709558851896,"3 : 0.8988207, 6 : 0.022759255, 6 : 0.006200783",45.0721717,7.678401,0,5
1952492288615522154,"3 : 0.7139329, 6 : 0.04144852, 3 : 0.024927141",45.0721717,7.678401,0,5
2005877510496892598,"3 : 0.44666365, 3 : 0.09644425, 3 : 0.09398085",45.0721717,7.678401,0,5
2193084711874768235,"2 : 0.6881084, 2 : 0.06686369, 13 : 0.037209716",45.07117,7.68262,0,5
2171313213288394112,"7 : 0.36365998, 10 : 0.112237364, 5 : 0.070974156",45.07117,7.68262,0,5
2156675061818487085,"7 : 0.5582811, 7 : 0.09142921, 10 : 0.04589034",45.07117,7.68262,0,5
2151475229160043440,"6 : 0.082308546, 8 : 0.06508069, 3 : 0.06300006",45.07117,7.68262,0,5
2137984289191599219,"3 : 0.30479917, 7 : 0.16964766, 10 : 0.0450609",45.07117,7.68262,0,5
2128478561204559361,"6 : 0.86734146, 2 : 0.038087342, 7 : 0.013968015",45.07117,7.68262,0,5
2080081639305805432,"2 : 0.29938352, 3 : 0.06155301, 7 : 0.03264736",45.07117,7.68262,0,5
2066717460691711471,"7 : 0.13329679, 2 : 0.09783771, 2 : 0.095641516",45.07117,7.68262,0,5
2055199101601063270,"7 : 0.46944073, 2 : 0.08255639, 13 : 0.07449608",45.07117,7.68262,0,5
2026267666098183278,"6 : 0.22266145, 2 : 0.1950589, 2 : 0.045422908",45.07117,7.68262,0,5
2013776038964148750,"13 : 0.312656, 14 : 0.29126292, 7 : 0.09493992",45.07117,7.68262,0,5
1993688034966383735,"2 : 0.32040766, 7 : 0.26443556, 2 : 0.031867232",45.07117,7.68262,0,5
1989966188534173242,"7 : 0.15100731, 5 : 0.10647479, 7 : 0.05099966",45.07117,7.68262,0,5
1975499285606538147,"2 : 0.14409482, 7 : 0.07701474, 3 : 0.039137855",45.07117,7.68262,0,5
2205792177766875803,"3 : 0.24441992, 7 : 0.14317417, 7 : 0.1186925",45.07277,7.6824,0,5
2203092978934371732,"3 : 0.7633203, 3 : 0.050529867, 3 : 0.01940903",45.07277,7.6824,0,5
2200735986791703127,"3 : 0.4045269, 3 : 0.32896933, 3 : 0.019035988",45.07277,7.6824,0,5
2198581874364882208,"2 : 0.3354466, 11 : 0.30389076, 3 : 0.05333283",45.07277,7.6824,0,5
2197926183342085511,"3 : 0.4954173, 2 : 0.14654756, 2 : 0.062832616",45.07277,7.6824,0,5
2195668125878422844,"3 : 0.4945416, 3 : 0.37284455, 7 : 0.051784035",45.07277,7.6824,0,5
2193713013085764645,"3 : 0.29702106, 12 : 0.062382024, 7 : 0.0526679",45.07277,7.6824,0,5
2192872045595874058,"13 : 0.93174857, 2 : 0.06390926, 9 : 0.0008139587",45.07277,7.6824,0,5
2191576904373604884,"3 : 0.9029191, 2 : 0.016064275, 2 : 0.0059669972",45.07277,7.6824,0,5
2190707909772479545,"2 : 0.86572146, 4 : 0.08831302, 9 : 0.006685175",45.07277,7.6824,0,5
2189967473179835660,"3 : 0.3296634, 3 : 0.12738888, 3 : 0.08806656",45.07277,7.6824,0,5
2187231694667442280,"3 : 0.52534723, 7 : 0.1912208, 3 : 0.04962713",45.07277,7.6824,0,5
2186581498652681696,"3 : 0.5751326, 3 : 0.053244993, 2 : 0.010203178",45.07277,7.6824,0,5
2185820599569025178,"3 : 0.9019194, 3 : 0.028561622, 3 : 0.010331592",45.07277,7.6824,0,5
2185527619760507583,"2 : 0.39532417, 3 : 0.16515782, 7 : 0.07373421",45.07277,7.6824,0,5
2183442504121210182,"3 : 0.108791865, 3 : 0.0860988, 3 : 0.06661536",45.07277,7.6824,0,5
2182295658204088494,"3 : 0.1183765, 3 : 0.08101301, 3 : 0.072786786",45.07277,7.6824,0,5
2180701618471893439,"2 : 0.13177213, 2 : 0.08785994, 2 : 0.08706819",45.07277,7.6824,0,5
2180455206945324891,"3 : 0.2446411, 3 : 0.22394392, 7 : 0.0986585",45.07277,7.6824,0,5
2179737028376189406,"3 : 0.19377944, 3 : 0.1714263, 3 : 0.09059288",45.07277,7.6824,0,5
2179065157137920153,"3 : 0.23829241, 3 : 0.08649722, 3 : 0.06686927",45.07277,7.6824,0,5
2179018675449782407,"3 : 0.30109274, 3 : 0.17037028, 3 : 0.1185998",45.07277,7.6824,0,5
2175350167092558827,"3 : 0.5231998, 3 : 0.08079913, 3 : 0.07661656",45.07277,7.6824,0,5
2174898910706516949,"3 : 0.74395096, 3 : 0.06765655, 3 : 0.046382718",45.07277,7.6824,0,5
2172729192139991732,"3 : 0.548975, 3 : 0.18758935, 3 : 0.03972287",45.07277,7.6824,0,5
2171901686520605633,"7 : 0.4487776, 3 : 0.22926018, 3 : 0.07921368",45.07277,7.6824,0,5
2171038426866948711,"2 : 0.44061032, 3 : 0.14924608, 2 : 0.105167985",45.07277,7.6824,0,5
2170281679575432607,"3 : 0.863621, 3 : 0.026129222, 3 : 0.018076818",45.07277,7.6824,0,5
2168899275873403941,"3 : 0.06785504, 3 : 0.0674425, 3 : 0.051805936",45.07277,7.6824,0,5
2166949903893517404,"3 : 0.4536002, 3 : 0.07687966, 3 : 0.034571376",45.07277,7.6824,0,5
2165335420922190499,"7 : 0.43724075, 3 : 0.09035131, 3 : 0.07833338",45.07277,7.6824,0,5
2163493575434912569,"3 : 0.88633937, 3 : 0.04367917, 3 : 0.0029730708",45.07277,7.6824,0,5
2161159968900937257,"3 : 0.88233924, 3 : 0.009538437, 3 : 0.0058453083",45.07277,7.6824,0,5
2158761855296828307,"3 : 0.84764236, 3 : 0.13078761, 3 : 0.0018810233",45.07277,7.6824,0,5
2158022443273313694,"3 : 0.25815096, 3 : 0.15962204, 3 : 0.11072935",45.07277,7.6824,0,5
2157690497406236988,"3 : 0.9176649, 3 : 0.026930366, 2 : 0.026532754",45.07277,7.6824,0,5
2157470353933439964,"3 : 0.7743641, 3 : 0.1229438, 3 : 0.03663578",45.07277,7.6824,0,5
2155040124342245844,"3 : 0.3825943, 7 : 0.34610164, 3 : 0.14986967",45.07277,7.6824,0,5
2154579664279000530,"3 : 0.29710156, 3 : 0.20562743, 3 : 0.15653704",45.07277,7.6824,0,5
2154437469068712434,"2 : 0.09935345, 3 : 0.06744472, 3 : 0.047919497",45.07277,7.6824,0,5
2153714397105669747,"3 : 0.9936126, 3 : 0.0008959133, 3 : 0.0005278506",45.07277,7.6824,0,5
2145196772515967449,"3 : 0.6256494, 12 : 0.07774538, 9 : 0.016535306",45.07277,7.6824,0,5
2143694887447603678,"4 : 0.37111363, 7 : 0.09284638, 7 : 0.0914986",45.07277,7.6824,0,5
2143060055797527726,"3 : 0.8531701, 3 : 0.09936615, 3 : 0.00472645",45.07277,7.6824,0,5
2138758329539870882,"7 : 0.7245516, 3 : 0.032072555, 13 : 0.01853097",45.07277,7.6824,0,5
2138366707518072347,"3 : 0.72562814, 3 : 0.06336107, 3 : 0.05146632",45.07277,7.6824,0,5
2136926481301901213,"3 : 0.55912054, 3 : 0.069931, 3 : 0.065874934",45.07277,7.6824,0,5
2134751138004763435,"3 : 0.39999634, 7 : 0.17593814, 3 : 0.058042955",45.07277,7.6824,0,5
2133322306664034571,"3 : 0.5635558, 3 : 0.08960627, 3 : 0.083588175",45.07277,7.6824,0,5
2132588241119935724,"3 : 0.1399723, 3 : 0.13691428, 3 : 0.121437475",45.07277,7.6824,0,5
2131817649630596878,"3 : 0.3648949, 3 : 0.04314266, 12 : 0.026269702",45.07277,7.6824,0,5
2118759220762592961,"7 : 0.19712378, 2 : 0.1927607, 7 : 0.10094561",45.07277,7.6824,0,5
2118263231169591831,"3 : 0.12541303, 5 : 0.08796782, 7 : 0.060078703",45.07277,7.6824,0,5
2117675942919904501,"3 : 0.6789105, 3 : 0.032835647, 2 : 0.028863244",45.07277,7.6824,0,5
2117376851405131548,"2 : 0.4225903, 3 : 0.056452077, 3 : 0.047376163",45.07277,7.6824,0,5
2116016291555877185,"3 : 0.9301398, 12 : 0.026909942, 3 : 0.021411981",45.07277,7.6824,0,5
2115920049375023100,"3 : 0.59992135, 3 : 0.037651442, 3 : 0.032374766",45.07277,7.6824,0,5
2113692790518044203,"3 : 0.58580846, 3 : 0.12260385, 3 : 0.023578772",45.07277,7.6824,0,5
2113027442018027459,"7 : 0.08618863, 2 : 0.06494843, 3 : 0.044347957",45.07277,7.6824,0,5
2111746413915453575,"3 : 0.36918017, 3 : 0.19595058, 7 : 0.03488173",45.07277,7.6824,0,5
2110861597074287426,"2 : 0.44238916, 3 : 0.048382774, 3 : 0.031207867",45.07277,7.6824,0,5
2108645649365947898,"3 : 0.123159625, 3 : 0.10145028, 3 : 0.09982501",45.07277,7.6824,0,5
2107205988777181328,"11 : 0.20752047, 3 : 0.09347795, 7 : 0.07998956",45.07277,7.6824,0,5
2105733637237560100,"2 : 0.21943691, 2 : 0.07138437, 11 : 0.07043752",45.07277,7.6824,0,5
2104597140354589376,"2 : 0.50354177, 2 : 0.07263369, 10 : 0.011660573",45.07277,7.6824,0,5
2102133090269990006,"3 : 0.8299376, 3 : 0.054116197, 3 : 0.006134084",45.07277,7.6824,0,5
2099478579474600420,"7 : 0.32186413, 3 : 0.14045997, 3 : 0.09907217",45.07277,7.6824,0,5
2099195018318256213,"3 : 0.66664237, 3 : 0.21100044, 3 : 0.023432175",45.07277,7.6824,0,5
2098471092814368223,"3 : 0.70311856, 3 : 0.14994605, 2 : 0.030492514",45.07277,7.6824,0,5
2097087872617189639,"7 : 0.8804193, 3 : 0.028719116, 3 : 0.0128631",45.07277,7.6824,0,5
2095851799023169349,"3 : 0.18435846, 2 : 0.112401865, 3 : 0.101371385",45.07277,7.6824,0,5
2094823955786560884,"3 : 0.656345, 9 : 0.042413447, 7 : 0.02972536",45.07277,7.6824,0,5
2094135761877331681,"3 : 0.8456094, 3 : 0.024668178, 2 : 0.017393097",45.07277,7.6824,0,5
2093397854887486937,"3 : 0.24581514, 3 : 0.14701542, 3 : 0.102262914",45.07277,7.6824,0,5
2092841487525047449,"3 : 0.32872188, 3 : 0.18047033, 3 : 0.16661826",45.07277,7.6824,0,5
2092748413939664182,"3 : 0.115881704, 2 : 0.08976798, 13 : 0.030923128",45.07277,7.6824,0,5
2092369566870017704,"3 : 0.22376166, 3 : 0.09423998, 2 : 0.08652331",45.07277,7.6824,0,5
2091246841346794811,"3 : 0.8443234, 7 : 0.0060768616, 2 : 0.0029432212",45.07277,7.6824,0,5
2090635544733311097,"3 : 0.34014285, 3 : 0.33484724, 3 : 0.07183772",45.07277,7.6824,0,5
2090545299643947322,"3 : 0.7554631, 3 : 0.07064823, 5 : 0.032179877",45.07277,7.6824,0,5
2089050548709005642,"3 : 0.25882086, 3 : 0.1370651, 3 : 0.10809667",45.07277,7.6824,0,5
2088321978273495950,"3 : 0.523531, 3 : 0.068286985, 3 : 0.044204958",45.07277,7.6824,0,5
2087702670229075486,"3 : 0.4959563, 3 : 0.07012157, 3 : 0.043740656",45.07277,7.6824,0,5
2086472829068556778,"3 : 0.672732, 12 : 0.256312, 3 : 0.016126908",45.07277,7.6824,0,5
2086160127255357678,"3 : 0.8244175, 3 : 0.029051073, 3 : 0.020826574",45.07277,7.6824,0,5
2085442501512181107,"9 : 0.83781505, 3 : 0.01692135, 3 : 0.012332659",45.07277,7.6824,0,5
2084097736153616171,"3 : 0.3650931, 3 : 0.29686788, 3 : 0.045611665",45.07277,7.6824,0,5
2083374903417069814,"3 : 0.26035616, 3 : 0.024442317, 12 : 0.01631202",45.07277,7.6824,0,5
2082589009898605767,"3 : 0.35682333, 3 : 0.098451726, 3 : 0.0745257",45.07277,7.6824,0,5
2081231539783581275,"3 : 0.33563012, 3 : 0.32738096, 3 : 0.15777843",45.07277,7.6824,0,5
2080413609936120435,"3 : 0.7730547, 3 : 0.018330717, 14 : 0.012890317",45.07277,7.6824,0,5
2077010854165004941,"3 : 0.23970662, 3 : 0.0737309, 3 : 0.071405835",45.07277,7.6824,0,5
2076206617260552836,"7 : 0.64891565, 3 : 0.06925606, 3 : 0.02459064",45.07277,7.6824,0,5
2076075885854806300,"3 : 0.85125864, 3 : 0.039145328, 3 : 0.005612055",45.07277,7.6824,0,5
2075471824591818627,"3 : 0.24094586, 3 : 0.20414875, 2 : 0.08881541",45.07277,7.6824,0,5
2073534541735355886,"7 : 0.3375018, 2 : 0.13338478, 7 : 0.058175795",45.07277,7.6824,0,5
2072562793992887527,"3 : 0.679705, 12 : 0.23975903, 3 : 0.040358752",45.07277,7.6824,0,5
2072448374495336919,"7 : 0.38679716, 7 : 0.09623502, 3 : 0.0925823",45.07277,7.6824,0,5
2071720871141237433,"3 : 0.26738742, 3 : 0.18343194, 3 : 0.061306242",45.07277,7.6824,0,5
2068752752873525279,"3 : 0.30238393, 3 : 0.1626902, 3 : 0.048505403",45.07277,7.6824,0,5
2068212537339599140,"3 : 0.6925202, 3 : 0.032356013, 3 : 0.031079654",45.07277,7.6824,0,5
2068029718541754443,"3 : 0.6663252, 3 : 0.25452363, 3 : 0.026851164",45.07277,7.6824,0,5
2067467782049549593,"3 : 0.28877681, 3 : 0.22396962, 3 : 0.19420682",45.07277,7.6824,0,5
2067455824189679717,"7 : 0.2828787, 3 : 0.035121087, 6 : 0.02887818",45.07277,7.6824,0,5
2066626478394825721,"7 : 0.3354556, 3 : 0.2363962, 7 : 0.044677913",45.07277,7.6824,0,5
2065894773203649322,"3 : 0.18366322, 7 : 0.11159717, 7 : 0.0970811",45.07277,7.6824,0,5
2065209601223157716,"3 : 0.48230624, 3 : 0.25093684, 2 : 0.028124813",45.07277,7.6824,0,5
2063959536135372961,"6 : 0.4634874, 6 : 0.33533043, 3 : 0.027201049",45.07277,7.6824,0,5
2063690871443824862,"3 : 0.32130504, 3 : 0.29014108, 3 : 0.06648921",45.07277,7.6824,0,5
2062988302321137197,"3 : 0.21462466, 3 : 0.16528861, 3 : 0.09290239",45.07277,7.6824,0,5
2062291612135921631,"3 : 0.050222177, 3 : 0.0429564, 3 : 0.042413007",45.07277,7.6824,0,5
2061694969053237971,"3 : 0.41960904, 3 : 0.2807014, 3 : 0.15468696",45.07277,7.6824,0,5
2060783980250157870,"3 : 0.5023921, 12 : 0.22752975, 13 : 0.092652",45.07277,7.6824,0,5
2060117033653269384,"3 : 0.14777735, 3 : 0.052508764, 3 : 0.023384616",45.07277,7.6824,0,5
2058662198324178014,"3 : 0.48713586, 12 : 0.057112835, 2 : 0.052589178",45.07277,7.6824,0,5
2058001943479156088,"3 : 0.65119606, 3 : 0.04965075, 3 : 0.022481522",45.07277,7.6824,0,5
2057885584929602628,"3 : 0.073275164, 3 : 0.065930605, 3 : 0.053300325",45.07277,7.6824,0,5
2057453493746199323,"3 : 0.98553514, 3 : 0.0017958689, 2 : 0.00048739437",45.07277,7.6824,0,5
2056496540262008453,"13 : 0.13711494, 13 : 0.10957663, 3 : 0.1032611",45.07277,7.6824,0,5
2056479926875417895,"12 : 0.8457814, 7 : 0.008574025, 7 : 0.0039409758",45.07277,7.6824,0,5
2056026803604575702,"3 : 0.7704178, 3 : 0.06963412, 3 : 0.036382172",45.07277,7.6824,0,5
2055708850088281737,"2 : 0.90254325, 2 : 0.02675554, 2 : 0.023453385",45.07277,7.6824,0,5
2055043265968897494,"3 : 0.5487356, 12 : 0.15887181, 7 : 0.020590983",45.07277,7.6824,0,5
