lat,lng,cluster_id,[photos_per_coordinates],[photos_per_cluster],cultural,turist_attr,cadastre,Palaces,Miscellaneous,Food,Facilities,Natural_views,Animals,Shopping,Transportation,Urbanscape,Exhibits,Religion,Residence,Entertainment,People
45.00583,7.610441000000001,5.0,36,426,4.40151617630384,28.183087358570937,33.52156350404225,2.3297191072698857,8.915765323215826,6.4692706107263245,1.9769439297138487,0.9089353185379071,1.4888907517311425,17.31230057154077,13.879543825231597,9.747225008448119,1.3060113302777747,0.7657857387561797,3.8968875316345755,15.268953901982476,0.8451914787099668
45.013842,7.752860000000001,6.0,7,110,2.9951870471746385,16.053685803849888,10.481624554173688,0.9087127922880704,6.51953360537066,5.328451834271826,1.1689645378030178,1.2299647861785457,0.921241874508814,7.730046922403424,1.8428648394821951,2.7347322813367754,1.1397256979271835,0.9467485569593842,0.9940435899278233,1.8099705720508796,0.2187417088039057
45.016621,7.750114,6.0,1,110,2.9951870471746385,16.053685803849888,10.481624554173688,0.9087127922880704,6.51953360537066,5.328451834271826,1.1689645378030178,1.2299647861785457,0.921241874508814,7.730046922403424,1.8428648394821951,2.7347322813367754,1.1397256979271835,0.9467485569593842,0.9940435899278233,1.8099705720508796,0.2187417088039057
45.017592,7.752677999999999,6.0,12,110,2.9951870471746385,16.053685803849888,10.481624554173688,0.9087127922880704,6.51953360537066,5.328451834271826,1.1689645378030178,1.2299647861785457,0.921241874508814,7.730046922403424,1.8428648394821951,2.7347322813367754,1.1397256979271835,0.9467485569593842,0.9940435899278233,1.8099705720508796,0.2187417088039057
45.017269,7.757683,6.0,1,110,2.9951870471746385,16.053685803849888,10.481624554173688,0.9087127922880704,6.51953360537066,5.328451834271826,1.1689645378030178,1.2299647861785457,0.921241874508814,7.730046922403424,1.8428648394821951,2.7347322813367754,1.1397256979271835,0.9467485569593842,0.9940435899278233,1.8099705720508796,0.2187417088039057
45.017777,7.748888000000001,6.0,1,110,2.9951870471746385,16.053685803849888,10.481624554173688,0.9087127922880704,6.51953360537066,5.328451834271826,1.1689645378030178,1.2299647861785457,0.921241874508814,7.730046922403424,1.8428648394821951,2.7347322813367754,1.1397256979271835,0.9467485569593842,0.9940435899278233,1.8099705720508796,0.2187417088039057
45.018692,7.665238,7.0,40,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.021582,7.662889999999999,7.0,1,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.023108,7.668669,7.0,14,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.023371,7.669022999999999,7.0,255,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.023433,7.666894,7.0,90,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.02353,7.669297,7.0,35,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.023544,7.669288000000001,7.0,2,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.02355,7.669294,7.0,4,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.023563,7.669311,7.0,45,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.023569,7.66928,7.0,36,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.024033,7.670055,7.0,1,565,1.0462852243957028,25.876384955821614,26.735960110904216,0.09551090046617317,11.060383855069908,2.1441269708074473,1.9537233215800607,3.012674348059763,6.034433613987484,22.685972760618462,3.954476449819581,6.497551660452659,0.8965451413467752,0.0542291825827545,1.2020168449057445,78.53637230770175,2.4996171439155503
45.025684000000005,7.657383999999999,8.0,2,169,18.19702259280472,40.52770595143831,55.05286432065495,6.3285246559849115,24.47801525479754,14.64957461692161,2.955035424995763,10.804098371540947,0.3099966877524074,7.681108741711981,41.04323092295806,52.05676983492613,8.613057998171087,3.2554399386487223,8.182978389021333,34.31197940061946,0.0
45.026336,7.657696,8.0,5,169,18.19702259280472,40.52770595143831,55.05286432065495,6.3285246559849115,24.47801525479754,14.64957461692161,2.955035424995763,10.804098371540947,0.3099966877524074,7.681108741711981,41.04323092295806,52.05676983492613,8.613057998171087,3.2554399386487223,8.182978389021333,34.31197940061946,0.0
45.026715,7.657063000000001,8.0,1,169,18.19702259280472,40.52770595143831,55.05286432065495,6.3285246559849115,24.47801525479754,14.64957461692161,2.955035424995763,10.804098371540947,0.3099966877524074,7.681108741711981,41.04323092295806,52.05676983492613,8.613057998171087,3.2554399386487223,8.182978389021333,34.31197940061946,0.0
45.027455,7.660133,8.0,2,169,18.19702259280472,40.52770595143831,55.05286432065495,6.3285246559849115,24.47801525479754,14.64957461692161,2.955035424995763,10.804098371540947,0.3099966877524074,7.681108741711981,41.04323092295806,52.05676983492613,8.613057998171087,3.2554399386487223,8.182978389021333,34.31197940061946,0.0
45.027611,7.660269,8.0,1,169,18.19702259280472,40.52770595143831,55.05286432065495,6.3285246559849115,24.47801525479754,14.64957461692161,2.955035424995763,10.804098371540947,0.3099966877524074,7.681108741711981,41.04323092295806,52.05676983492613,8.613057998171087,3.2554399386487223,8.182978389021333,34.31197940061946,0.0
45.027697,7.660483,8.0,1,169,18.19702259280472,40.52770595143831,55.05286432065495,6.3285246559849115,24.47801525479754,14.64957461692161,2.955035424995763,10.804098371540947,0.3099966877524074,7.681108741711981,41.04323092295806,52.05676983492613,8.613057998171087,3.2554399386487223,8.182978389021333,34.31197940061946,0.0
45.027827,7.660536,8.0,1,169,18.19702259280472,40.52770595143831,55.05286432065495,6.3285246559849115,24.47801525479754,14.64957461692161,2.955035424995763,10.804098371540947,0.3099966877524074,7.681108741711981,41.04323092295806,52.05676983492613,8.613057998171087,3.2554399386487223,8.182978389021333,34.31197940061946,0.0
45.028041,7.652975,8.0,10,169,18.19702259280472,40.52770595143831,55.05286432065495,6.3285246559849115,24.47801525479754,14.64957461692161,2.955035424995763,10.804098371540947,0.3099966877524074,7.681108741711981,41.04323092295806,52.05676983492613,8.613057998171087,3.2554399386487223,8.182978389021333,34.31197940061946,0.0
