lat,lng,ids,predictions,label,CLUSTER_ID
45.06954,7.68792,"2,04503544241337E+018","7 : 0.5071482, 2 : 0.21094751, 7 : 0.031603977",0,16
45.06954,7.68792,"2,04442015158925E+018","6 : 0.40195304, 12 : 0.07110319, 12 : 0.06086168",0,16
45.06954,7.68792,"2,04355897189121E+018","7 : 0.8156485, 3 : 0.044955958, 2 : 0.0133559825",0,16
45.06954,7.68792,"2,04223109289244E+018","7 : 0.22132736, 2 : 0.101306945, 7 : 0.062347125",0,16
45.06954,7.68792,"2,04221035644658E+018","7 : 0.42817536, 7 : 0.16763079, 7 : 0.01730342",0,16
45.06954,7.68792,"2,04220734688239E+018","7 : 0.41652134, 7 : 0.19195333, 7 : 0.015139196",0,16
45.06954,7.68792,"2,04155562272308E+018","2 : 0.44827184, 7 : 0.3507423, 12 : 0.033545155",0,16
45.06954,7.68792,"2,04146421993869E+018","7 : 0.96659845, 3 : 0.0050313426, 2 : 0.004638409",0,16
45.06954,7.68792,"2,04071778751443E+018","7 : 0.9897564, 7 : 0.0034394362, 2 : 0.00044114824",0,16
45.06954,7.68792,"2,03569331314458E+018","13 : 0.8362508, 2 : 0.006359846, 4 : 0.0044478257",0,16
45.06954,7.68792,"2,03489280329022E+018","7 : 0.9668957, 7 : 0.021464614, 2 : 0.00425583",0,16
45.06954,7.68792,"2,03485292993795E+018","2 : 0.24040101, 2 : 0.15127218, 7 : 0.09489777",0,16
45.06954,7.68792,"2,03485257172762E+018","2 : 0.24039237, 2 : 0.15948461, 13 : 0.101493806",0,16
45.06954,7.68792,"2,0327393092465E+018","13 : 0.4421845, 2 : 0.094519235, 13 : 0.073843434",0,16
45.06954,7.68792,"2,03273859598852E+018","7 : 0.77025694, 2 : 0.023325708, 2 : 0.022356885",0,16
45.06954,7.68792,"2,03208583664996E+018","7 : 0.78168297, 12 : 0.15753256, 12 : 0.016987687",0,16
45.06954,7.68792,"2,03193756036976E+018","6 : 0.73820984, 7 : 0.082021356, 6 : 0.048135467",0,16
45.06954,7.68792,"2,03134906082207E+018","7 : 0.38858163, 8 : 0.12293583, 2 : 0.052048773",0,16
45.06954,7.68792,"2,03067173664442E+018","1 : 0.5250878, 7 : 0.021107262, 1 : 0.017804006",0,16
45.06954,7.68792,"2,03060242036028E+018","13 : 0.12416266, 13 : 0.112382665, 7 : 0.03620804",0,16
45.06954,7.68792,"2,02988539583712E+018","7 : 0.94023895, 2 : 0.012851677, 7 : 0.011619389",0,16
45.06954,7.68792,"2,02684263108793E+018","2 : 0.6675826, 7 : 0.1413271, 11 : 0.01326644",0,16
45.06954,7.68792,"2,02540209304219E+018","7 : 0.23880641, 7 : 0.06769818, 13 : 0.04508947",0,16
45.06954,7.68792,"2,0247660199787E+018","7 : 0.8690305, 7 : 0.032606516, 7 : 0.028162492",0,16
45.06954,7.68792,"2,02415480619438E+018","7 : 0.983648, 7 : 0.011408535, 2 : 0.0009762058",0,16
45.06954,7.68792,"2,02406506101563E+018","2 : 0.76522624, 4 : 0.044272758, 2 : 0.030093273",0,16
45.06954,7.68792,"2,02331791160862E+018","7 : 0.4752285, 12 : 0.19764747, 2 : 0.047194906",0,16
45.06954,7.68792,"2,02190644167513E+018","7 : 0.8955267, 7 : 0.01828156, 13 : 0.006429662",0,16
45.06954,7.68792,"2,02177497067104E+018","7 : 0.51041514, 7 : 0.12316705, 2 : 0.0824432",0,16
45.06954,7.68792,"2,02121061102859E+018","2 : 0.9887283, 7 : 0.0012539916, 7 : 0.0006860245",0,16
45.06954,7.68792,"2,02049585182394E+018","5 : 0.17454137, 9 : 0.080921784, 9 : 0.062129382",0,16
45.06954,7.68792,"2,0203980369973E+018","7 : 0.92692435, 2 : 0.05449255, 7 : 0.0070245615",0,16
45.06954,7.68792,"2,01959527873595E+018","7 : 0.86171156, 7 : 0.10920676, 2 : 0.01811235",0,16
45.06954,7.68792,"2,01824592767793E+018","2 : 0.79145277, 7 : 0.09781104, 7 : 0.04821194",0,16
45.06954,7.68792,"2,01812433197804E+018","3 : 0.4334139, 7 : 0.05174143, 7 : 0.041071016",0,16
45.06954,7.68792,"2,01751977016678E+018","7 : 0.8719351, 7 : 0.035545092, 3 : 0.021311693",0,16
45.06954,7.68792,"2,01679533723589E+018","7 : 0.9473947, 2 : 0.012784829, 7 : 0.0036157619",0,16
45.06954,7.68792,"2,01675062760803E+018","7 : 0.57067955, 7 : 0.12074219, 2 : 0.068197094",0,16
45.06954,7.68792,"2,0160500459056E+018","7 : 0.69962037, 7 : 0.2151076, 2 : 0.0201736",0,16
45.06954,7.68792,"2,01527601144609E+018","7 : 0.77008355, 7 : 0.0936843, 12 : 0.09108494",0,16
45.06954,7.68792,"2,01389221397006E+018","7 : 0.9221768, 2 : 0.011928466, 2 : 0.009342897",0,16
45.06954,7.68792,"2,01323703890541E+018","7 : 0.41333625, 2 : 0.069596805, 2 : 0.06081107",0,16
45.06954,7.68792,"2,01321628316559E+018","7 : 0.39693993, 3 : 0.11732191, 7 : 0.09519288",0,16
45.06954,7.68792,"2,01270794531521E+018","7 : 0.37664235, 7 : 0.20946716, 2 : 0.17977445",0,16
45.06954,7.68792,"2,01254597155398E+018","12 : 0.18969896, 2 : 0.084522136, 2 : 0.079637885",0,16
45.06954,7.68792,"2,01173856887283E+018","7 : 0.10644259, 9 : 0.088954225, 12 : 0.06733422",0,16
45.06954,7.68792,"2,01168157317191E+018","7 : 0.8677239, 7 : 0.020512724, 2 : 0.013741607",0,16
45.06954,7.68792,"2,01167933428605E+018","12 : 0.4653174, 12 : 0.084411226, 3 : 0.028166419",0,16
45.06954,7.68792,"2,0103706028476E+018","3 : 0.4619957, 7 : 0.22287537, 2 : 0.07644865",0,16
45.06954,7.68792,"2,01029308243751E+018","2 : 0.042120676, 7 : 0.036674038, 8 : 0.030182319",0,16
45.06954,7.68792,"2,01024844967426E+018","2 : 0.1894552, 7 : 0.14877352, 7 : 0.08310006",0,16
45.06954,7.68792,"2,01021531043656E+018","7 : 0.6160543, 6 : 0.07044642, 6 : 0.027670542",0,16
