,lat,lng,label
0,45.030746673,7.656459415,0
1,45.030746673,7.656459415,0
2,45.030746673,7.656459415,0
3,45.0205056,7.65800059999999,0
4,45.0205056,7.65800059999999,0
5,45.0205056,7.65800059999999,0
6,45.0302004,7.661891,0
7,45.0302004,7.661891,0
8,45.0302004,7.661891,0
9,45.0288472699,7.6637579128,0
10,45.0288472699,7.6637579128,0
11,45.0288472699,7.6637579128,0
12,45.0330479187,7.66599266939999,0
13,45.0330479187,7.66599266939999,0
14,45.0330479187,7.66599266939999,0
15,45.0343729107,7.66674583779999,0
16,45.0343729107,7.66674583779999,0
17,45.0343729107,7.66674583779999,0
18,45.0617113659,7.6644349513,0
19,45.0617113659,7.6644349513,0
20,45.0617113659,7.6644349513,0
21,45.0353713517,7.66723752639999,0
22,45.0353713517,7.66723752639999,0
23,45.0353713517,7.66723752639999,0
24,45.0723827064,7.6651336644,0
25,45.0723827064,7.6651336644,0
26,45.0723827064,7.6651336644,0
27,45.07262,7.66526999999999,0
28,45.07262,7.66526999999999,0
29,45.07262,7.66526999999999,0
30,45.06845,7.66621,0
31,45.06845,7.66621,0
32,45.06845,7.66621,0
33,45.06858,7.66623999999999,0
34,45.06858,7.66623999999999,0
35,45.06858,7.66623999999999,0
36,45.0717583406,7.6660066088,0
37,45.0717583406,7.6660066088,0
38,45.0717583406,7.6660066088,0
39,45.0688083333,7.66687,0
40,45.0688083333,7.66687,0
41,45.0688083333,7.66687,0
42,45.0572205,7.66818,0
43,45.0572205,7.66818,0
44,45.0572205,7.66818,0
45,45.04312217,7.66988841,0
46,45.04312217,7.66988841,0
47,45.04312217,7.66988841,0
48,45.06681,7.66834999999999,0
49,45.06681,7.66834999999999,0
50,45.06681,7.66834999999999,0
51,45.04277,7.67113999999999,0
52,45.04277,7.67113999999999,0
53,45.04277,7.67113999999999,0
54,45.0423113185,7.67131449649999,0
55,45.0423113185,7.67131449649999,0
56,45.0423113185,7.67131449649999,0
57,45.07708,7.66798999999999,0
58,45.07708,7.66798999999999,0
59,45.07708,7.66798999999999,0
60,45.0648909696,7.66918892339999,0
61,45.0648909696,7.66918892339999,0
62,45.0648909696,7.66918892339999,0
63,45.07729,7.66806,0
64,45.07729,7.66806,0
65,45.07729,7.66806,0
66,45.0650818788,7.6692546522,0
67,45.0650818788,7.6692546522,0
68,45.0650818788,7.6692546522,0
69,45.0727356263,7.66865023409999,0
70,45.0727356263,7.66865023409999,0
71,45.0727356263,7.66865023409999,0
72,45.06498,7.66973999999999,0
73,45.06498,7.66973999999999,0
74,45.06498,7.66973999999999,0
75,45.08182,7.66890999999999,0
76,45.08182,7.66890999999999,0
77,45.08182,7.66890999999999,0
78,45.0317495706,7.6738175365,0
79,45.0317495706,7.6738175365,0
80,45.0317495706,7.6738175365,0
81,45.04769,7.67284999999999,0
