lat,lng,ids,predictions,label,CLUSTER_ID
45.018692,7.665238,45246461115,"7 : 0.29678294, 2 : 0.12726952, 2 : 0.05415969",2,7.0
45.018692,7.665238,32287374598,"7 : 0.343262, 7 : 0.12058216, 7 : 0.09394608",2,7.0
45.018692,7.665238,32287373618,"7 : 0.5710546, 7 : 0.20955439, 7 : 0.048136827",2,7.0
45.018692,7.665238,32287372458,"7 : 0.1573327, 12 : 0.14660336, 7 : 0.107704885",2,7.0
45.018692,7.665238,31219467977,"7 : 0.5872903, 7 : 0.076352626, 7 : 0.0758419",2,7.0
45.018692,7.665238,45435044764,"7 : 0.84552157, 3 : 0.025091918, 7 : 0.014557877",2,7.0
45.018692,7.665238,46108118422,"7 : 0.43311033, 2 : 0.14174978, 7 : 0.079912506",2,7.0
45.018692,7.665238,46108120152,"7 : 0.6035883, 7 : 0.16092886, 7 : 0.042291645",2,7.0
45.021582,7.66289,33354511516,"8 : 0.4241907, 8 : 0.1563322, 14 : 0.08392882",2,7.0
45.023108,7.668669,40888358093,"13 : 0.5204463, 13 : 0.02884227, 8 : 0.02430947",2,7.0
45.023108,7.668669,40888357913,"13 : 0.97802645, 13 : 0.0017179637, 13 : 0.0017137509",2,7.0
45.023108,7.668669,46938714965,"13 : 0.94438505, 2 : 0.0039915405, 13 : 0.0027415866",2,7.0
45.023108,7.668669,40888357703,"13 : 0.9955324, 13 : 0.0012471462, 7 : 0.0004940661",2,7.0
45.023108,7.668669,46938714655,"13 : 0.27591944, 7 : 0.2747926, 13 : 0.10164123",2,7.0
45.023108,7.668669,40888357273,"2 : 0.66566515, 13 : 0.06223651, 8 : 0.024047472",2,7.0
45.023108,7.668669,47854998681,"13 : 0.21257105, 13 : 0.109851204, 7 : 0.08528106",2,7.0
45.023108,7.668669,47802860512,"13 : 0.2805229, 13 : 0.057184387, 13 : 0.053843524",2,7.0
45.023108,7.668669,47802860262,"13 : 0.9454862, 13 : 0.0022066042, 13 : 0.0020535658",2,7.0
45.023108,7.668669,47802859872,"13 : 0.99714464, 13 : 0.00036922493, 8 : 0.0001399303",2,7.0
45.023108,7.668669,47802859692,"13 : 0.44790688, 14 : 0.037754856, 13 : 0.029226005",2,7.0
45.023108,7.668669,47802859482,"13 : 0.17140836, 13 : 0.037509143, 7 : 0.03679335",2,7.0
45.023108,7.668669,46938714205,"13 : 0.42314076, 13 : 0.0504339, 7 : 0.02753532",2,7.0
45.023108,7.668669,47802860072,"13 : 0.99507433, 13 : 0.00042734313, 13 : 0.0002816688",2,7.0
45.023371,7.669023,50188185972,"5 : 0.36296847, 7 : 0.07261367, 13 : 0.057630517",2,7.0
45.023371,7.669023,50188191217,"13 : 0.6427634, 10 : 0.03654357, 8 : 0.020705828",2,7.0
45.023371,7.669023,50187392378,"13 : 0.4443194, 9 : 0.15633011, 13 : 0.058752917",2,7.0
45.023371,7.669023,50187930191,"13 : 0.20891336, 8 : 0.17304246, 13 : 0.080621585",2,7.0
45.023371,7.669023,50187385928,"3 : 0.93359274, 13 : 0.041688494, 7 : 0.0029541233",2,7.0
45.023371,7.669023,50187388348,"13 : 0.11271167, 14 : 0.1116964, 5 : 0.066930525",2,7.0
45.023371,7.669023,50187395538,"13 : 0.9761011, 13 : 0.0097097885, 11 : 0.00088129955",2,7.0
45.023371,7.669023,50187935361,"9 : 0.26056334, 8 : 0.056952987, 14 : 0.03758625",2,7.0
45.023371,7.669023,50187386868,"13 : 0.1294543, 9 : 0.10101756, 4 : 0.058427636",2,7.0
45.023371,7.669023,50187390188,"7 : 0.091025256, 13 : 0.07978564, 7 : 0.06659893",2,7.0
45.023371,7.669023,50188192002,"13 : 0.047054213, 13 : 0.040758684, 9 : 0.031399403",2,7.0
45.023371,7.669023,50188188072,"5 : 0.071989596, 9 : 0.07158202, 5 : 0.046590727",2,7.0
45.023371,7.669023,50187934921,"7 : 0.28437996, 7 : 0.15202308, 9 : 0.09086756",2,7.0
45.023371,7.669023,50187394673,"6 : 0.19309886, 5 : 0.075726375, 8 : 0.05889233",2,7.0
45.023371,7.669023,50187393763,"13 : 0.4033199, 13 : 0.10218698, 14 : 0.044338796",2,7.0
45.023371,7.669023,50188185307,"13 : 0.116405204, 7 : 0.08392184, 13 : 0.04036341",2,7.0
45.023371,7.669023,50187931626,"13 : 0.4044873, 13 : 0.11880677, 7 : 0.038313825",2,7.0
45.023371,7.669023,50187928716,"13 : 0.9788928, 13 : 0.011613946, 13 : 0.0053118644",2,7.0
45.023371,7.669023,50187387818,"14 : 0.07730231, 13 : 0.07007385, 13 : 0.027585497",2,7.0
45.023371,7.669023,50188194902,"13 : 0.1485145, 13 : 0.12843025, 13 : 0.12120273",2,7.0
